"","pop1","pop2","actual","X_1","X_2"
"869","Slack","Westhoek Oost",0.099589825979358,2,10
"870","Slack","Oosthoekduinen",0.0732599470106202,2,11
"871","Slack","Schipgatduinen",0.102224309245581,2,17
"872","Slack","HB-Oost",0.0790131773818821,2,15
"873","Slack","Zwinbosjes",0.107791270741041,2,38
"874","Slack","Ter Yde West",0.0920391589653983,2,22
"875","Slack","Plaatsduinen",0.0696043977345149,2,20
"876","Slack","Westhoek Zuid",0.0602997885373748,2,4
"877","Slack","Kopberg",0.101964347629342,2,47
"878","Slack","Keiheuvel",0.174455685948828,2,48
"879","Slack","Kortenhoeff-NL",0.262409503285581,2,42
"880","Slack","Arendschot",0.146232225595931,2,45
"881","Slack","Kalmthout",0.175220849874373,2,43
"882","Slack","Hamont-Achel3",0.162502563888598,2,50
"883","Slack","Hamont-Achel2",0.22340710530994,2,49
"884","Slack","Hamont-Achel1",0.164774726486773,2,51
"885","Slack","Vloethemveld-Zuid",0.0977942191069206,2,40
"886","Slack","Raversijde2",0.108150056925212,2,30
"887","Slack","Vloethemveld-Noord",0.143306550813253,2,39
"888","Slack","DuinbossenDeHaan",0.0728094878661833,2,36
"889","Slack","Raversijde1",0.131864121045378,2,29
"890","Slack","Raversijde3",0.150030230184533,2,31
"891","Slack","Bredene",0.11582998306676,2,35
"892","Slack","Fort Napoleon",0.167329550889473,2,33
"893","Slack","Averbode",0.0828589574021707,2,44
"894","Slack","Sint-Laureins2",0.109619536573208,2,27
"895","Slack","Sint-Laureins1",0.130405704767255,2,26
"896","Slack","WarandeduinenMiddelkerke",0.142756507078209,2,28
"897","Slack","Raversijde4",0.16627152186782,2,32
"898","Slack","SpanjaardduinenOostende",0.108963823471869,2,34
"899","Slack","Zwinbosjes-grazed",0.100472466668064,2,37
"900","Slack","Harchies",0.178889175306294,2,52
"901","Slack","Lagland",0.145835054190839,2,53
"902","HB-Noord","Simliduinen",0.0476128783916755,13,25
"903","HB-Noord","Cabour",0.0481191836280819,13,5
"904","HB-Noord","Tropiflora",0.0449957236137788,13,7
"905","HB-Noord","Westhoek vissersdorp",0.0581785177859669,13,8
"906","HB-Noord","Geel-Bel",0.131436905574685,13,46
"907","HB-Noord","Karthuizerduinen",0.0413246435139512,13,24
"908","HB-Noord","Oostvoordduinen",0.0423804537341372,13,21
"909","HB-Noord","Astridlaan",0.0315839673668908,13,19
"910","HB-Noord","Wetteren",0.211545508228608,13,41
"911","HB-Noord","Mt St Frieux",0.107401353164019,13,1
"912","HB-Noord","Sangatte",0.0684063735410198,13,3
"913","HB-Noord","HB-Pylyserlaan",0.0405675575696138,13,16
"914","HB-Noord","HB-Doornpanne",0.0565091762116717,13,14
"915","HB-Noord","Witte Burg",0.0662691348197739,13,18
"916","HB-Noord","Ter Yde IWVA",0.0629601783087109,13,23
"917","HB-Noord","Veurne",0.0660673753553346,13,6
"918","HB-Noord","Slack",0.0950408317647051,13,2
"919","HB-Noord","HB-Noord",0,13,13
"920","HB-Noord","Belvedere",0.0680782310355828,13,12
"921","HB-Noord","Westhoek NO",0.0619844326071139,13,9
"922","HB-Noord","Westhoek Oost",0.0463693976339264,13,10
"923","HB-Noord","Oosthoekduinen",0.0425463327100996,13,11
"924","HB-Noord","Schipgatduinen",0.0903776172687924,13,17
"925","HB-Noord","HB-Oost",0.053221117812639,13,15
"926","HB-Noord","Zwinbosjes",0.133195694160536,13,38
"927","HB-Noord","Ter Yde West",0.0496470342599536,13,22
"928","HB-Noord","Plaatsduinen",0.0467884176817619,13,20
"929","HB-Noord","Westhoek Zuid",0.0413693332234081,13,4
"930","HB-Noord","Kopberg",0.103797449215535,13,47
"931","HB-Noord","Keiheuvel",0.217040812337765,13,48
"932","HB-Noord","Kortenhoeff-NL",0.277340342922063,13,42
"933","HB-Noord","Arendschot",0.166412217199288,13,45
"934","HB-Noord","Kalmthout",0.193016388028388,13,43
"935","HB-Noord","Hamont-Achel3",0.184151181744596,13,50
"936","HB-Noord","Hamont-Achel2",0.277342095767398,13,49
"937","HB-Noord","Hamont-Achel1",0.194504011445958,13,51
"938","HB-Noord","Vloethemveld-Zuid",0.0839177589754179,13,40
"939","HB-Noord","Raversijde2",0.0876715570894707,13,30
"940","HB-Noord","Vloethemveld-Noord",0.15450572231378,13,39
"941","HB-Noord","DuinbossenDeHaan",0.101170254975267,13,36
"942","HB-Noord","Raversijde1",0.120144858256715,13,29
"943","HB-Noord","Raversijde3",0.0994539280952094,13,31
"944","HB-Noord","Bredene",0.109088895127034,13,35
"945","HB-Noord","Fort Napoleon",0.093278072172969,13,33
"946","HB-Noord","Averbode",0.108391849839814,13,44
"947","HB-Noord","Sint-Laureins2",0.0704264925243429,13,27
"948","HB-Noord","Sint-Laureins1",0.0837278053371281,13,26
"949","HB-Noord","WarandeduinenMiddelkerke",0.085180744715847,13,28
"950","HB-Noord","Raversijde4",0.114882873844099,13,32
"951","HB-Noord","SpanjaardduinenOostende",0.096967491344596,13,34
"952","HB-Noord","Zwinbosjes-grazed",0.162316868198034,13,37
"953","HB-Noord","Harchies",0.240459664771515,13,52
"954","HB-Noord","Lagland",0.192914490249831,13,53
"955","Belvedere","Simliduinen",0.0484346896827757,12,25
"956","Belvedere","Cabour",0.0457203895012473,12,5
"957","Belvedere","Tropiflora",0.0369730142757512,12,7
"958","Belvedere","Westhoek vissersdorp",0.0501689121006627,12,8
"959","Belvedere","Geel-Bel",0.158071483551308,12,46
"960","Belvedere","Karthuizerduinen",0.0395974319035031,12,24
"961","Belvedere","Oostvoordduinen",0.0551741939412326,12,21
"962","Belvedere","Astridlaan",0.0486074020358881,12,19
"963","Belvedere","Wetteren",0.150092860479914,12,41
"964","Belvedere","Mt St Frieux",0.0936256358406493,12,1
"965","Belvedere","Sangatte",0.0459738325979382,12,3
"966","Belvedere","HB-Pylyserlaan",0.0406587066998262,12,16
"967","Belvedere","HB-Doornpanne",0.0608045845199941,12,14
"968","Belvedere","Witte Burg",0.052069482859759,12,18
"969","Belvedere","Ter Yde IWVA",0.0392688449356448,12,23
"970","Belvedere","Veurne",0.0486236567717336,12,6
"971","Belvedere","Slack",0.0828412767358554,12,2
"972","Belvedere","HB-Noord",0.0680782310355828,12,13
"973","Belvedere","Belvedere",0,12,12
"974","Belvedere","Westhoek NO",0.0334773549521999,12,9
"975","Belvedere","Westhoek Oost",0.0472403057905965,12,10
"976","Belvedere","Oosthoekduinen",0.044265442660821,12,11
"977","Belvedere","Schipgatduinen",0.0949352317262982,12,17
"978","Belvedere","HB-Oost",0.0658956087922019,12,15
"979","Belvedere","Zwinbosjes",0.110525384876984,12,38
"980","Belvedere","Ter Yde West",0.0471119897167049,12,22
"981","Belvedere","Plaatsduinen",0.0486453705131326,12,20
"982","Belvedere","Westhoek Zuid",0.0537455681931772,12,4
"983","Belvedere","Kopberg",0.134505890152809,12,47
"984","Belvedere","Keiheuvel",0.252787650907767,12,48
"985","Belvedere","Kortenhoeff-NL",0.301121315172258,12,42
"986","Belvedere","Arendschot",0.202520925581311,12,45
"987","Belvedere","Kalmthout",0.188420011017892,12,43
"988","Belvedere","Hamont-Achel3",0.205540840331559,12,50
"989","Belvedere","Hamont-Achel2",0.250569644924951,12,49
"990","Belvedere","Hamont-Achel1",0.191390316906837,12,51
"991","Belvedere","Vloethemveld-Zuid",0.109209722628346,12,40
"992","Belvedere","Raversijde2",0.0560926246947515,12,30
"993","Belvedere","Vloethemveld-Noord",0.150171617758026,12,39
"994","Belvedere","DuinbossenDeHaan",0.0915846665361393,12,36
"995","Belvedere","Raversijde1",0.0872023148482424,12,29
"996","Belvedere","Raversijde3",0.148179160059333,12,31
"997","Belvedere","Bredene",0.0932623618789262,12,35
"998","Belvedere","Fort Napoleon",0.0915529401413715,12,33
"999","Belvedere","Averbode",0.109263744765727,12,44
"1000","Belvedere","Sint-Laureins2",0.0911313111657206,12,27
"1001","Belvedere","Sint-Laureins1",0.0821454829000623,12,26
"1002","Belvedere","WarandeduinenMiddelkerke",0.100801353514985,12,28
"1003","Belvedere","Raversijde4",0.109628550764273,12,32
"1004","Belvedere","SpanjaardduinenOostende",0.0905735291963743,12,34
"1005","Belvedere","Zwinbosjes-grazed",0.128991222764842,12,37
"1006","Belvedere","Harchies",0.283311698652714,12,52
"1007","Belvedere","Lagland",0.210320627122993,12,53
"1008","Westhoek NO","Simliduinen",0.0428035156581648,9,25
"1009","Westhoek NO","Cabour",0.0331411815642039,9,5
"1010","Westhoek NO","Tropiflora",0.0287993731288236,9,7
"1011","Westhoek NO","Westhoek vissersdorp",0.0356047371340185,9,8
"1012","Westhoek NO","Geel-Bel",0.15082096595719,9,46
"1013","Westhoek NO","Karthuizerduinen",0.0459647753618914,9,24
"1014","Westhoek NO","Oostvoordduinen",0.0382928688993321,9,21
"1015","Westhoek NO","Astridlaan",0.0377923658620263,9,19
"1016","Westhoek NO","Wetteren",0.164004843632366,9,41
"1017","Westhoek NO","Mt St Frieux",0.0645183594371112,9,1
"1018","Westhoek NO","Sangatte",0.0351989765019307,9,3
"1019","Westhoek NO","HB-Pylyserlaan",0.0380989923636643,9,16
"1020","Westhoek NO","HB-Doornpanne",0.0441666348693926,9,14
"1021","Westhoek NO","Witte Burg",0.0462509723471068,9,18
"1022","Westhoek NO","Ter Yde IWVA",0.0368322449733785,9,23
"1023","Westhoek NO","Veurne",0.0394647277940189,9,6
"1024","Westhoek NO","Slack",0.0647313358260868,9,2
"1025","Westhoek NO","HB-Noord",0.0619844326071139,9,13
"1026","Westhoek NO","Belvedere",0.0334773549521999,9,12
"1027","Westhoek NO","Westhoek NO",0,9,9
"1028","Westhoek NO","Westhoek Oost",0.0364718722359514,9,10
"1029","Westhoek NO","Oosthoekduinen",0.0257325009172815,9,11
"1030","Westhoek NO","Schipgatduinen",0.0787920304306306,9,17
"1031","Westhoek NO","HB-Oost",0.0526973524742944,9,15
"1032","Westhoek NO","Zwinbosjes",0.115629240556437,9,38
"1033","Westhoek NO","Ter Yde West",0.0419904084922469,9,22
"1034","Westhoek NO","Plaatsduinen",0.0342601542298684,9,20
"1035","Westhoek NO","Westhoek Zuid",0.0428460823333581,9,4
"1036","Westhoek NO","Kopberg",0.133945043132213,9,47
"1037","Westhoek NO","Keiheuvel",0.236115877406505,9,48
"1038","Westhoek NO","Kortenhoeff-NL",0.246432173867084,9,42
"1039","Westhoek NO","Arendschot",0.167440931139761,9,45
"1040","Westhoek NO","Kalmthout",0.176876148142923,9,43
"1041","Westhoek NO","Hamont-Achel3",0.19015639089739,9,50
"1042","Westhoek NO","Hamont-Achel2",0.236574412583165,9,49
"1043","Westhoek NO","Hamont-Achel1",0.193830236563759,9,51
"1044","Westhoek NO","Vloethemveld-Zuid",0.0909990704558418,9,40
"1045","Westhoek NO","Raversijde2",0.0720628605829272,9,30
"1046","Westhoek NO","Vloethemveld-Noord",0.135993925528327,9,39
"1047","Westhoek NO","DuinbossenDeHaan",0.0859591891640869,9,36
"1048","Westhoek NO","Raversijde1",0.0975327866477424,9,29
"1049","Westhoek NO","Raversijde3",0.117074350657059,9,31
"1050","Westhoek NO","Bredene",0.0807373719129311,9,35
"1051","Westhoek NO","Fort Napoleon",0.0761231417281545,9,33
"1052","Westhoek NO","Averbode",0.0931630384351452,9,44
"1053","Westhoek NO","Sint-Laureins2",0.0888737645631704,9,27
"1054","Westhoek NO","Sint-Laureins1",0.0817867645565973,9,26
"1055","Westhoek NO","WarandeduinenMiddelkerke",0.0787067743406139,9,28
"1056","Westhoek NO","Raversijde4",0.116962291771453,9,32
"1057","Westhoek NO","SpanjaardduinenOostende",0.0804082532453197,9,34
"1058","Westhoek NO","Zwinbosjes-grazed",0.113519669924844,9,37
"1059","Westhoek NO","Harchies",0.281034055722717,9,52
"1060","Westhoek NO","Lagland",0.197901961339671,9,53
"1061","Westhoek Oost","Simliduinen",0.0441747626713723,10,25
"1062","Westhoek Oost","Cabour",0.0440204933179312,10,5
"1063","Westhoek Oost","Tropiflora",0.0367792532223384,10,7
"1064","Westhoek Oost","Westhoek vissersdorp",0.0380623978406073,10,8
"1065","Westhoek Oost","Geel-Bel",0.164282833414026,10,46
"1066","Westhoek Oost","Karthuizerduinen",0.0493520364130441,10,24
"1067","Westhoek Oost","Oostvoordduinen",0.0452178933277492,10,21
"1068","Westhoek Oost","Astridlaan",0.0422714029289735,10,19
"1069","Westhoek Oost","Wetteren",0.168721809991623,10,41
"1070","Westhoek Oost","Mt St Frieux",0.0969862719057843,10,1
"1071","Westhoek Oost","Sangatte",0.0572531275968174,10,3
"1072","Westhoek Oost","HB-Pylyserlaan",0.0462478546498802,10,16
"1073","Westhoek Oost","HB-Doornpanne",0.0448461720914201,10,14
"1074","Westhoek Oost","Witte Burg",0.0508605172799309,10,18
"1075","Westhoek Oost","Ter Yde IWVA",0.050648111948272,10,23
"1076","Westhoek Oost","Veurne",0.0443262563185252,10,6
"1077","Westhoek Oost","Slack",0.099589825979358,10,2
"1078","Westhoek Oost","HB-Noord",0.0463693976339264,10,13
"1079","Westhoek Oost","Belvedere",0.0472403057905965,10,12
"1080","Westhoek Oost","Westhoek NO",0.0364718722359514,10,9
"1081","Westhoek Oost","Westhoek Oost",0,10,10
"1082","Westhoek Oost","Oosthoekduinen",0.0352151310331328,10,11
"1083","Westhoek Oost","Schipgatduinen",0.0805415316947885,10,17
"1084","Westhoek Oost","HB-Oost",0.052925297657115,10,15
"1085","Westhoek Oost","Zwinbosjes",0.152547188415977,10,38
"1086","Westhoek Oost","Ter Yde West",0.0450972008084232,10,22
"1087","Westhoek Oost","Plaatsduinen",0.0370428685211879,10,20
"1088","Westhoek Oost","Westhoek Zuid",0.0387046050425265,10,4
"1089","Westhoek Oost","Kopberg",0.144286251476352,10,47
"1090","Westhoek Oost","Keiheuvel",0.245899987385607,10,48
"1091","Westhoek Oost","Kortenhoeff-NL",0.287817271487461,10,42
"1092","Westhoek Oost","Arendschot",0.19217939041888,10,45
"1093","Westhoek Oost","Kalmthout",0.205574818941108,10,43
"1094","Westhoek Oost","Hamont-Achel3",0.199134582233191,10,50
"1095","Westhoek Oost","Hamont-Achel2",0.238786772489939,10,49
"1096","Westhoek Oost","Hamont-Achel1",0.195870837116952,10,51
"1097","Westhoek Oost","Vloethemveld-Zuid",0.0760151959974333,10,40
"1098","Westhoek Oost","Raversijde2",0.071829534439248,10,30
"1099","Westhoek Oost","Vloethemveld-Noord",0.162339075056821,10,39
"1100","Westhoek Oost","DuinbossenDeHaan",0.0948078300340017,10,36
"1101","Westhoek Oost","Raversijde1",0.0873361316345566,10,29
"1102","Westhoek Oost","Raversijde3",0.0914173521623674,10,31
"1103","Westhoek Oost","Bredene",0.073195367299559,10,35
"1104","Westhoek Oost","Fort Napoleon",0.085380689331753,10,33
"1105","Westhoek Oost","Averbode",0.113332227439757,10,44
"1106","Westhoek Oost","Sint-Laureins2",0.0580381287432212,10,27
"1107","Westhoek Oost","Sint-Laureins1",0.0603022661540118,10,26
"1108","Westhoek Oost","WarandeduinenMiddelkerke",0.0770285737984791,10,28
"1109","Westhoek Oost","Raversijde4",0.135090184111146,10,32
"1110","Westhoek Oost","SpanjaardduinenOostende",0.0842918357956416,10,34
"1111","Westhoek Oost","Zwinbosjes-grazed",0.147745977573901,10,37
"1112","Westhoek Oost","Harchies",0.247887939267567,10,52
"1113","Westhoek Oost","Lagland",0.195092997131171,10,53
"1114","Oosthoekduinen","Simliduinen",0.0337944385136064,11,25
"1115","Oosthoekduinen","Cabour",0.0334587279129011,11,5
"1116","Oosthoekduinen","Tropiflora",0.0323804784149275,11,7
"1117","Oosthoekduinen","Westhoek vissersdorp",0.0372008487981501,11,8
"1118","Oosthoekduinen","Geel-Bel",0.139823876438067,11,46
"1119","Oosthoekduinen","Karthuizerduinen",0.0350144842008146,11,24
"1120","Oosthoekduinen","Oostvoordduinen",0.0251172788968229,11,21
"1121","Oosthoekduinen","Astridlaan",0.0298526036202381,11,19
"1122","Oosthoekduinen","Wetteren",0.166042067546488,11,41
"1123","Oosthoekduinen","Mt St Frieux",0.0665107419642866,11,1
"1124","Oosthoekduinen","Sangatte",0.044788674983681,11,3
"1125","Oosthoekduinen","HB-Pylyserlaan",0.0397076675105796,11,16
"1126","Oosthoekduinen","HB-Doornpanne",0.0510029175269743,11,14
"1127","Oosthoekduinen","Witte Burg",0.0434480373575099,11,18
"1128","Oosthoekduinen","Ter Yde IWVA",0.0354024254822481,11,23
"1129","Oosthoekduinen","Veurne",0.0262107435052232,11,6
"1130","Oosthoekduinen","Slack",0.0732599470106202,11,2
"1131","Oosthoekduinen","HB-Noord",0.0425463327100996,11,13
"1132","Oosthoekduinen","Belvedere",0.044265442660821,11,12
"1133","Oosthoekduinen","Westhoek NO",0.0257325009172815,11,9
"1134","Oosthoekduinen","Westhoek Oost",0.0352151310331328,11,10
"1135","Oosthoekduinen","Oosthoekduinen",0,11,11
"1136","Oosthoekduinen","Schipgatduinen",0.0667414757212578,11,17
"1137","Oosthoekduinen","HB-Oost",0.0313855585650643,11,15
"1138","Oosthoekduinen","Zwinbosjes",0.105766521107054,11,38
"1139","Oosthoekduinen","Ter Yde West",0.0326071192431984,11,22
"1140","Oosthoekduinen","Plaatsduinen",0.0313503052727311,11,20
"1141","Oosthoekduinen","Westhoek Zuid",0.0302173950499122,11,4
"1142","Oosthoekduinen","Kopberg",0.128867285539336,11,47
"1143","Oosthoekduinen","Keiheuvel",0.220847084712965,11,48
"1144","Oosthoekduinen","Kortenhoeff-NL",0.249126889179707,11,42
"1145","Oosthoekduinen","Arendschot",0.175815757750359,11,45
"1146","Oosthoekduinen","Kalmthout",0.149967015391956,11,43
"1147","Oosthoekduinen","Hamont-Achel3",0.170973919401841,11,50
"1148","Oosthoekduinen","Hamont-Achel2",0.221757602772552,11,49
"1149","Oosthoekduinen","Hamont-Achel1",0.183870329872676,11,51
"1150","Oosthoekduinen","Vloethemveld-Zuid",0.0712220520411759,11,40
"1151","Oosthoekduinen","Raversijde2",0.0711866074452168,11,30
"1152","Oosthoekduinen","Vloethemveld-Noord",0.109375506661756,11,39
"1153","Oosthoekduinen","DuinbossenDeHaan",0.0693052156471333,11,36
"1154","Oosthoekduinen","Raversijde1",0.0942916889460319,11,29
"1155","Oosthoekduinen","Raversijde3",0.0958952706271413,11,31
"1156","Oosthoekduinen","Bredene",0.0688918380265755,11,35
"1157","Oosthoekduinen","Fort Napoleon",0.0837993727748545,11,33
"1158","Oosthoekduinen","Averbode",0.0927735008390568,11,44
"1159","Oosthoekduinen","Sint-Laureins2",0.0663273500179551,11,27
"1160","Oosthoekduinen","Sint-Laureins1",0.0626774816878887,11,26
"1161","Oosthoekduinen","WarandeduinenMiddelkerke",0.0796261660945807,11,28
"1162","Oosthoekduinen","Raversijde4",0.0995828410448212,11,32
"1163","Oosthoekduinen","SpanjaardduinenOostende",0.0785527868817841,11,34
"1164","Oosthoekduinen","Zwinbosjes-grazed",0.126021502453448,11,37
"1165","Oosthoekduinen","Harchies",0.244862921239529,11,52
"1166","Oosthoekduinen","Lagland",0.196630628692871,11,53
"1167","Schipgatduinen","Simliduinen",0.055965343850058,17,25
"1168","Schipgatduinen","Cabour",0.0899350867982873,17,5
"1169","Schipgatduinen","Tropiflora",0.0643721844403473,17,7
"1170","Schipgatduinen","Westhoek vissersdorp",0.066890577032129,17,8
"1171","Schipgatduinen","Geel-Bel",0.14823640913531,17,46
"1172","Schipgatduinen","Karthuizerduinen",0.0737337672952988,17,24
"1173","Schipgatduinen","Oostvoordduinen",0.0435858513394984,17,21
"1174","Schipgatduinen","Astridlaan",0.0619611163682231,17,19
"1175","Schipgatduinen","Wetteren",0.24047570403937,17,41
"1176","Schipgatduinen","Mt St Frieux",0.10331222755824,17,1
"1177","Schipgatduinen","Sangatte",0.0807705084839538,17,3
"1178","Schipgatduinen","HB-Pylyserlaan",0.0713123912550802,17,16
"1179","Schipgatduinen","HB-Doornpanne",0.0581618007924966,17,14
"1180","Schipgatduinen","Witte Burg",0.052228556780272,17,18
"1181","Schipgatduinen","Ter Yde IWVA",0.0517521463568758,17,23
"1182","Schipgatduinen","Veurne",0.0793168294280546,17,6
"1183","Schipgatduinen","Slack",0.102224309245581,17,2
"1184","Schipgatduinen","HB-Noord",0.0903776172687924,17,13
"1185","Schipgatduinen","Belvedere",0.0949352317262982,17,12
"1186","Schipgatduinen","Westhoek NO",0.0787920304306306,17,9
"1187","Schipgatduinen","Westhoek Oost",0.0805415316947885,17,10
"1188","Schipgatduinen","Oosthoekduinen",0.0667414757212578,17,11
"1189","Schipgatduinen","Schipgatduinen",0,17,17
"1190","Schipgatduinen","HB-Oost",0.0615352037097259,17,15
"1191","Schipgatduinen","Zwinbosjes",0.124467322074482,17,38
"1192","Schipgatduinen","Ter Yde West",0.0532280015151627,17,22
"1193","Schipgatduinen","Plaatsduinen",0.061261748644755,17,20
"1194","Schipgatduinen","Westhoek Zuid",0.0574700572765643,17,4
"1195","Schipgatduinen","Kopberg",0.170232973623353,17,47
"1196","Schipgatduinen","Keiheuvel",0.235944940966749,17,48
"1197","Schipgatduinen","Kortenhoeff-NL",0.23546758481682,17,42
"1198","Schipgatduinen","Arendschot",0.188615061780339,17,45
"1199","Schipgatduinen","Kalmthout",0.212641056921003,17,43
"1200","Schipgatduinen","Hamont-Achel3",0.171679813670685,17,50
"1201","Schipgatduinen","Hamont-Achel2",0.219151567854646,17,49
"1202","Schipgatduinen","Hamont-Achel1",0.178823852258358,17,51
"1203","Schipgatduinen","Vloethemveld-Zuid",0.126686692582561,17,40
"1204","Schipgatduinen","Raversijde2",0.0814265411085653,17,30
"1205","Schipgatduinen","Vloethemveld-Noord",0.188665944228746,17,39
"1206","Schipgatduinen","DuinbossenDeHaan",0.0901047531648901,17,36
"1207","Schipgatduinen","Raversijde1",0.10907951084991,17,29
"1208","Schipgatduinen","Raversijde3",0.112174680440113,17,31
"1209","Schipgatduinen","Bredene",0.117957711021295,17,35
"1210","Schipgatduinen","Fort Napoleon",0.134828863057642,17,33
"1211","Schipgatduinen","Averbode",0.141184568572829,17,44
"1212","Schipgatduinen","Sint-Laureins2",0.106235584690469,17,27
"1213","Schipgatduinen","Sint-Laureins1",0.0937672040579046,17,26
"1214","Schipgatduinen","WarandeduinenMiddelkerke",0.11033308922918,17,28
"1215","Schipgatduinen","Raversijde4",0.14894101206891,17,32
"1216","Schipgatduinen","SpanjaardduinenOostende",0.0758346818782525,17,34
"1217","Schipgatduinen","Zwinbosjes-grazed",0.117035120303497,17,37
"1218","Schipgatduinen","Harchies",0.234220665553143,17,52
"1219","Schipgatduinen","Lagland",0.17080960600489,17,53
"1220","HB-Oost","Simliduinen",0.0555845105101972,15,25
"1221","HB-Oost","Cabour",0.0510372049741857,15,5
"1222","HB-Oost","Tropiflora",0.0535532170627875,15,7
"1223","HB-Oost","Westhoek vissersdorp",0.0520337880290002,15,8
"1224","HB-Oost","Geel-Bel",0.10323129556536,15,46
"1225","HB-Oost","Karthuizerduinen",0.0479185558448656,15,24
"1226","HB-Oost","Oostvoordduinen",0.0296254503704441,15,21
"1227","HB-Oost","Astridlaan",0.0519618289503346,15,19
"1228","HB-Oost","Wetteren",0.21149110030181,15,41
"1229","HB-Oost","Mt St Frieux",0.0768000261077251,15,1
"1230","HB-Oost","Sangatte",0.0564333141016277,15,3
"1231","HB-Oost","HB-Pylyserlaan",0.0529753887631849,15,16
"1232","HB-Oost","HB-Doornpanne",0.0595366427638055,15,14
"1233","HB-Oost","Witte Burg",0.0417838710828124,15,18
"1234","HB-Oost","Ter Yde IWVA",0.0545075715617552,15,23
"1235","HB-Oost","Veurne",0.0415121776054674,15,6
"1236","HB-Oost","Slack",0.0790131773818821,15,2
"1237","HB-Oost","HB-Noord",0.053221117812639,15,13
"1238","HB-Oost","Belvedere",0.0658956087922019,15,12
"1239","HB-Oost","Westhoek NO",0.0526973524742944,15,9
"1240","HB-Oost","Westhoek Oost",0.052925297657115,15,10
"1241","HB-Oost","Oosthoekduinen",0.0313855585650643,15,11
"1242","HB-Oost","Schipgatduinen",0.0615352037097259,15,17
"1243","HB-Oost","HB-Oost",0,15,15
"1244","HB-Oost","Zwinbosjes",0.113304110967865,15,38
"1245","HB-Oost","Ter Yde West",0.0377683793678171,15,22
"1246","HB-Oost","Plaatsduinen",0.0365515730868405,15,20
"1247","HB-Oost","Westhoek Zuid",0.0393053362420976,15,4
"1248","HB-Oost","Kopberg",0.0979572065638979,15,47
"1249","HB-Oost","Keiheuvel",0.179419116079559,15,48
"1250","HB-Oost","Kortenhoeff-NL",0.257118132267917,15,42
"1251","HB-Oost","Arendschot",0.149605143902546,15,45
"1252","HB-Oost","Kalmthout",0.155736591130462,15,43
"1253","HB-Oost","Hamont-Achel3",0.162797840968914,15,50
"1254","HB-Oost","Hamont-Achel2",0.230451868064075,15,49
"1255","HB-Oost","Hamont-Achel1",0.187140050857521,15,51
"1256","HB-Oost","Vloethemveld-Zuid",0.0947825088491609,15,40
"1257","HB-Oost","Raversijde2",0.055066379508791,15,30
"1258","HB-Oost","Vloethemveld-Noord",0.133452733084212,15,39
"1259","HB-Oost","DuinbossenDeHaan",0.0658821438421583,15,36
"1260","HB-Oost","Raversijde1",0.0915605629046652,15,29
"1261","HB-Oost","Raversijde3",0.124403972125805,15,31
"1262","HB-Oost","Bredene",0.0914099704408712,15,35
"1263","HB-Oost","Fort Napoleon",0.119278438937436,15,33
"1264","HB-Oost","Averbode",0.0976485581497644,15,44
"1265","HB-Oost","Sint-Laureins2",0.0657956297619462,15,27
"1266","HB-Oost","Sint-Laureins1",0.0849497867585303,15,26
"1267","HB-Oost","WarandeduinenMiddelkerke",0.0904225095071251,15,28
"1268","HB-Oost","Raversijde4",0.119864588233272,15,32
"1269","HB-Oost","SpanjaardduinenOostende",0.0724195640501432,15,34
"1270","HB-Oost","Zwinbosjes-grazed",0.124542204324331,15,37
"1271","HB-Oost","Harchies",0.224121592744016,15,52
"1272","HB-Oost","Lagland",0.14954884804929,15,53
"1273","Zwinbosjes","Simliduinen",0.11211172569844,38,25
"1274","Zwinbosjes","Cabour",0.127072522394418,38,5
"1275","Zwinbosjes","Tropiflora",0.120582897215701,38,7
"1276","Zwinbosjes","Westhoek vissersdorp",0.116975810938594,38,8
"1277","Zwinbosjes","Geel-Bel",0.172402792617013,38,46
"1278","Zwinbosjes","Karthuizerduinen",0.110460150803101,38,24
"1279","Zwinbosjes","Oostvoordduinen",0.105820522662465,38,21
"1280","Zwinbosjes","Astridlaan",0.111684038139534,38,19
"1281","Zwinbosjes","Wetteren",0.236453443451565,38,41
"1282","Zwinbosjes","Mt St Frieux",0.120235743788336,38,1
"1283","Zwinbosjes","Sangatte",0.102431313809893,38,3
"1284","Zwinbosjes","HB-Pylyserlaan",0.107597844841059,38,16
"1285","Zwinbosjes","HB-Doornpanne",0.11247370049339,38,14
"1286","Zwinbosjes","Witte Burg",0.119044662244504,38,18
"1287","Zwinbosjes","Ter Yde IWVA",0.103332826437682,38,23
"1288","Zwinbosjes","Veurne",0.11426768714167,38,6
"1289","Zwinbosjes","Slack",0.107791270741041,38,2
"1290","Zwinbosjes","HB-Noord",0.133195694160536,38,13
"1291","Zwinbosjes","Belvedere",0.110525384876984,38,12
"1292","Zwinbosjes","Westhoek NO",0.115629240556437,38,9
"1293","Zwinbosjes","Westhoek Oost",0.152547188415977,38,10
"1294","Zwinbosjes","Oosthoekduinen",0.105766521107054,38,11
"1295","Zwinbosjes","Schipgatduinen",0.124467322074482,38,17
"1296","Zwinbosjes","HB-Oost",0.113304110967865,38,15
"1297","Zwinbosjes","Zwinbosjes",0,38,38
"1298","Zwinbosjes","Ter Yde West",0.101838299556108,38,22
"1299","Zwinbosjes","Plaatsduinen",0.10497635438062,38,20
