"","locus","chi2","df","Pr.chi2","Pr.exact","pop"
"999","AGBro35",12,1,0.00053200550513921,0.006,"DuinbossenDeHaan"
"1000","AGBro375",0.310430827913346,1,0.577415932403275,0.588,"DuinbossenDeHaan"
"1001","AGBro403",17.8383673469388,15,0.271258421936469,0.21,"DuinbossenDeHaan"
"1002","AGBro419",28.9344135802469,10,0.0012768723684119,0,"DuinbossenDeHaan"
"1003","AGBro467",13.08,10,0.21923327095329,0.109,"DuinbossenDeHaan"
"1004","AGBro480",9.43013038548753,6,0.150793541113254,0.021,"DuinbossenDeHaan"
"1005","AGBro487",4.08979591836735,3,0.251929623288908,0.141,"DuinbossenDeHaan"
"1006","AGBro57",9,1,0.00269979606326021,0.061,"DuinbossenDeHaan"
"1007","AGBro76",4.31360946745562,6,0.634317549847579,0.426,"DuinbossenDeHaan"
"1008","AGBro9",22.2933333333333,15,0.100340001239863,0.006,"DuinbossenDeHaan"
"1009","AGBro110",4.86111111111111,10,0.900260605829456,0.93,"Bredene"
"1010","AGBro111",22.5102040816327,10,0.0127062536660687,0.048,"Bredene"
"1011","AGBro116",0,1,1,1,"Bredene"
"1012","AGBro12",18.4792899408284,10,0.0473972033736257,0.256,"Bredene"
"1013","AGBro138",2.25,1,0.133614402537715,0.164,"Bredene"
"1014","AGBro144",21.4540816326531,15,0.122937775770702,0.004,"Bredene"
"1015","AGBro153",4.08979591836735,3,0.251929623288908,0.123,"Bredene"
"1016","AGBro16",0.0277008310249308,1,0.867814107693651,1,"Bredene"
"1017","AGBro161",2.7225,1,0.098942936067296,0.182,"Bredene"
"1018","AGBro20",2.32047750229568,1,0.127680826158545,0.245,"Bredene"
"1019","AGBro218",5.28402766065104,1,0.0215219067408339,0.037,"Bredene"
"1020","AGBro227",0.311418685121107,3,0.957866822244294,1,"Bredene"
"1021","AGBro234",0.771604938271605,3,0.856245995329082,1,"Bredene"
"1022","AGBro266",2.7225,1,0.098942936067296,0.168,"Bredene"
"1023","AGBro299",3.5175,3,0.31849951222998,0.113,"Bredene"
"1024","AGBro307",7,1,0.00815097159350264,0.007,"Bredene"
"1025","AGBro32",0.4,1,0.527089256865538,0.556,"Bredene"
"1026","AGBro337",5.3265306122449,3,0.14939009423846,0.334,"Bredene"
"1027","AGBro35",0,0,1,1,"Bredene"
"1028","AGBro375",6,1,0.0143058784354296,0.029,"Bredene"
"1029","AGBro403",19.2592592592593,10,0.0370906132982944,0.113,"Bredene"
"1030","AGBro419",0.453514739229025,1,0.500670569296129,0.548,"Bredene"
"1031","AGBro467",14.4444444444444,10,0.153667026903076,0.139,"Bredene"
"1032","AGBro480",3.55621301775148,3,0.313544330526961,0.235,"Bredene"
"1033","AGBro487",5.98958333333333,3,0.112118119844191,0.268,"Bredene"
"1034","AGBro57",8,1,0.00467773498104729,0.066,"Bredene"
"1035","AGBro76",4.54784580498866,3,0.208062049366819,0.177,"Bredene"
"1036","AGBro9",20.1666666666667,15,0.165631961032631,0.08,"Bredene"
"1037","AGBro110",0.848550295857988,3,0.837822607952896,0.752,"Harchies"
"1038","AGBro111",19.1090822665508,3,0.000259560978756679,0.015,"Harchies"
"1039","AGBro116",1.75925330812854,3,0.623841753246845,0.487,"Harchies"
"1040","AGBro12",22.734375,10,0.0117706662205725,0.022,"Harchies"
"1041","AGBro138",19.1116083484433,3,0.000259248922404476,0.009,"Harchies"
"1042","AGBro144",10.5618543713782,6,0.102899079904709,0.016,"Harchies"
"1043","AGBro153",2.29591836734694,1,0.129714467787912,0.161,"Harchies"
"1044","AGBro16",0.06640625,1,0.796642998646268,1,"Harchies"
"1045","AGBro161",7.29903978052126,3,0.0629531429538269,0.149,"Harchies"
"1046","AGBro20",0,0,1,1,"Harchies"
"1047","AGBro227",0.06640625,1,0.796642998646268,1,"Harchies"
"1048","AGBro234",0,0,1,1,"Harchies"
"1049","AGBro266",3.19222222222222,1,0.0739893682190301,0.097,"Harchies"
"1050","AGBro299",5.17018007202881,3,0.159751522201786,0.064,"Harchies"
"1051","AGBro307",6.84206266620418,1,0.00890359741820757,0.084,"Harchies"
"1052","AGBro32",0,1,1,1,"Harchies"
"1053","AGBro337",0,0,1,1,"Harchies"
"1054","AGBro35",0.515450361604208,1,0.472788907323068,0.433,"Harchies"
"1055","AGBro375",5.56476002629849,1,0.0183255219312954,0.052,"Harchies"
"1056","AGBro403",5.07918367346939,3,0.166089907114729,0.198,"Harchies"
"1057","AGBro419",0,0,1,1,"Harchies"
"1058","AGBro467",3.15259259259259,6,0.789465615865478,0.598,"Harchies"
"1059","AGBro480",3.00315947110819,3,0.39113830443986,0.289,"Harchies"
"1060","AGBro487",1.6094674556213,1,0.204566677581031,0.501,"Harchies"
"1061","AGBro57",13.0292503589207,1,0.000306663279630359,0,"Harchies"
"1062","AGBro76",0.780612244897959,1,0.376953958932281,1,"Harchies"
"1063","AGBro9",3.76081632653061,6,0.70900667386385,0.566,"Harchies"
"1064","AGBro110",2.20459136822773,3,0.531044581148018,0.279,"Lagland"
"1065","AGBro111",38.7513888888889,15,0.000697993351001069,0.003,"Lagland"
"1066","AGBro116",3.83511867254778,1,0.0501894380229886,0.061,"Lagland"
"1067","AGBro12",18.4406311637081,15,0.240209023991729,0.042,"Lagland"
"1068","AGBro138",9.96228299643282,1,0.00159779798447812,0.028,"Lagland"
"1069","AGBro144",4.33305555555556,6,0.631702083751405,0.406,"Lagland"
"1070","AGBro153",4.26530612244898,6,0.640822044417188,0.25,"Lagland"
"1071","AGBro16",20.703125,3,0.000121329071397502,0.04,"Lagland"
"1072","AGBro161",0.208757396449704,1,0.6477430919824,1,"Lagland"
"1073","AGBro20",0,0,1,1,"Lagland"
"1074","AGBro227",2.8125,1,0.0935325126890938,0.133,"Lagland"
"1075","AGBro234",4.91370808678501,6,0.554927502125443,0.198,"Lagland"
"1076","AGBro266",0.0554016620498615,1,0.813917240689716,1,"Lagland"
"1077","AGBro299",1.20987654320988,1,0.271356573571598,0.272,"Lagland"
"1078","AGBro307",3.26060408163265,1,0.0709629800420108,0.104,"Lagland"
"1079","AGBro32",1.60352513456918,1,0.205404362352004,0.201,"Lagland"
"1080","AGBro337",0.262975778546713,1,0.608083086382607,1,"Lagland"
"1081","AGBro35",16,1,6.334248366624e-05,0,"Lagland"
"1082","AGBro375",25.2445369406868,3,1.37253518388558e-05,0.006,"Lagland"
"1083","AGBro403",30.9637188208617,6,2.57568107008277e-05,0,"Lagland"
"1084","AGBro419",0.00697288648140808,1,0.933450947095637,1,"Lagland"
"1085","AGBro467",13.5199704142012,6,0.0354830057597123,0.003,"Lagland"
"1086","AGBro480",1.9501059244649,3,0.582826713319599,0.338,"Lagland"
"1087","AGBro487",8.67063492063492,6,0.192966102784764,0.066,"Lagland"
"1088","AGBro57",7.78313892355617,1,0.00527360885129657,0.01,"Lagland"
"1089","AGBro76",2.34640831758034,3,0.503688648804692,0.362,"Lagland"
"1090","AGBro9",7.18765432098765,15,0.952231637203206,0.954,"Lagland"
