"","locus","chi2","df","Pr.chi2","Pr.exact","pop"
"1007","AGBro76",1.14795918367347,1,0.283976771750912,0.323,"Hamont-Achel32020"
"1008","AGBro9",18.1836734693878,10,0.0519432485752735,0.001,"Hamont-Achel32020"
"1009","AGBro110",2.24691358024691,6,0.895647485669596,1,"Hamont-Achel22020"
"1010","AGBro111",1.18367346938776,3,0.756922692378389,1,"Hamont-Achel22020"
"1011","AGBro116",1.4,3,0.705534731204091,1,"Hamont-Achel22020"
"1012","AGBro12",5.83333333333333,6,0.442116985841317,0.163,"Hamont-Achel22020"
"1013","AGBro138",0,0,1,1,"Hamont-Achel22020"
"1014","AGBro144",2.29142857142857,3,0.514164953682511,0.716,"Hamont-Achel22020"
"1015","AGBro153",6.42148760330579,3,0.0928107992437562,0.234,"Hamont-Achel22020"
"1016","AGBro16",0,0,1,1,"Hamont-Achel22020"
"1017","AGBro161",0.0414201183431953,1,0.838729137404802,1,"Hamont-Achel22020"
"1018","AGBro20",0,0,1,1,"Hamont-Achel22020"
"1019","AGBro218",0.00489795918367347,1,0.944205263362497,1,"Hamont-Achel22020"
"1020","AGBro227",2.78238001314924,1,0.0953064435353183,0.229,"Hamont-Achel22020"
"1021","AGBro234",0.77,3,0.856628346372899,1,"Hamont-Achel22020"
"1022","AGBro266",0.63,1,0.427355313897808,0.422,"Hamont-Achel22020"
"1023","AGBro299",0.666666666666667,1,0.414216178242525,0.47,"Hamont-Achel22020"
"1024","AGBro307",3.11111111111111,3,0.374809261465808,0.667,"Hamont-Achel22020"
"1025","AGBro32",0.520661157024793,1,0.470559787433862,1,"Hamont-Achel22020"
"1026","AGBro337",0.142857142857143,1,0.705456986111273,1,"Hamont-Achel22020"
"1027","AGBro35",3.32197530864198,1,0.0683596486669442,0.113,"Hamont-Achel22020"
"1028","AGBro375",1.12,1,0.28991845394257,1,"Hamont-Achel22020"
"1029","AGBro403",4.5,6,0.609339266998278,0.876,"Hamont-Achel22020"
"1030","AGBro419",0.0355555555555556,1,0.850436268312347,1,"Hamont-Achel22020"
"1031","AGBro467",2.59102040816326,1,0.107471077838186,0.128,"Hamont-Achel22020"
"1032","AGBro480",0.808888888888889,3,0.847339768382665,1,"Hamont-Achel22020"
"1033","AGBro487",0.808888888888889,3,0.847339768382665,1,"Hamont-Achel22020"
"1034","AGBro57",0.163265306122449,1,0.686167849855239,1,"Hamont-Achel22020"
"1035","AGBro76",0.0355555555555556,1,0.850436268312347,1,"Hamont-Achel22020"
"1036","AGBro9",10.1333333333333,10,0.428874463863881,0.356,"Hamont-Achel22020"
"1037","AGBro110",2.33471074380165,3,0.5059038829522,0.285,"Hamont-Achel12020"
"1038","AGBro111",1.11111111111111,3,0.774392516971433,1,"Hamont-Achel12020"
"1039","AGBro116",0.226757369614513,3,0.973158355637674,1,"Hamont-Achel12020"
"1040","AGBro12",0.8,3,0.849467033391825,0.884,"Hamont-Achel12020"
"1041","AGBro138",0,0,1,1,"Hamont-Achel12020"
"1042","AGBro144",6.9,3,0.0751543425637877,0.094,"Hamont-Achel12020"
"1043","AGBro153",3.95555555555556,3,0.266303493119793,0.24,"Hamont-Achel12020"
"1044","AGBro16",0.0277008310249308,1,0.867814107693651,1,"Hamont-Achel12020"
"1045","AGBro161",3.49,3,0.322061405149201,0.169,"Hamont-Achel12020"
"1046","AGBro20",0,0,1,1,"Hamont-Achel12020"
"1047","AGBro218",1.11111111111111,1,0.291840545143789,1,"Hamont-Achel12020"
"1048","AGBro227",0.311418685121107,1,0.576810925536172,1,"Hamont-Achel12020"
"1049","AGBro234",2.06611570247934,3,0.558798144118013,1,"Hamont-Achel12020"
"1050","AGBro266",1.55188246097337,1,0.212857753697881,0.245,"Hamont-Achel12020"
"1051","AGBro299",4.44444444444444,6,0.616761218583876,0.586,"Hamont-Achel12020"
"1052","AGBro307",1.51927437641723,3,0.677829012424905,0.664,"Hamont-Achel12020"
"1053","AGBro32",0.625,1,0.429195300440349,1,"Hamont-Achel12020"
"1054","AGBro337",0.311418685121107,1,0.576810925536172,1,"Hamont-Achel12020"
"1055","AGBro35",5.37777777777778,1,0.0203948401833759,0.05,"Hamont-Achel12020"
"1056","AGBro375",1.7151311090705,1,0.1903209864388,0.537,"Hamont-Achel12020"
"1057","AGBro403",2.87419651056015,3,0.411431038142486,0.644,"Hamont-Achel12020"
"1058","AGBro419",0.277777777777778,1,0.598161452683528,0.55,"Hamont-Achel12020"
"1059","AGBro467",0.4,1,0.527089256865538,1,"Hamont-Achel12020"
"1060","AGBro480",6.68639053254438,3,0.0825945520220657,0.162,"Hamont-Achel12020"
"1061","AGBro487",2.8125,3,0.421446326178103,0.449,"Hamont-Achel12020"
"1062","AGBro57",9,1,0.00269979606326021,0.012,"Hamont-Achel12020"
"1063","AGBro76",1.11111111111111,1,0.291840545143789,1,"Hamont-Achel12020"
"1064","AGBro9",14.5833333333333,15,0.481825416001424,0.634,"Hamont-Achel12020"
"1065","AGBro110",2.5974025974026,3,0.45794508707331,0.591,"Wetteren2020"
"1066","AGBro111",3.99448515052571,10,0.94759542422601,0.818,"Wetteren2020"
"1067","AGBro116",1.28355555555556,1,0.257238985181026,0.334,"Wetteren2020"
"1068","AGBro12",8.27392290249433,3,0.0406771082108096,0.096,"Wetteren2020"
"1069","AGBro138",1.97551020408163,1,0.159864197547973,0.259,"Wetteren2020"
"1070","AGBro144",3.4848,6,0.745990879513432,0.863,"Wetteren2020"
"1071","AGBro153",2.48979591836735,3,0.47713801231305,0.834,"Wetteren2020"
"1072","AGBro16",0,0,1,1,"Wetteren2020"
"1073","AGBro161",2.2283950617284,6,0.89754057135616,1,"Wetteren2020"
"1074","AGBro20",0,0,1,1,"Wetteren2020"
"1075","AGBro218",2.2032,3,0.531318346067735,0.606,"Wetteren2020"
"1076","AGBro227",0.591715976331361,3,0.898326165246454,1,"Wetteren2020"
"1077","AGBro234",3.45867768595041,3,0.326161164953981,0.469,"Wetteren2020"
"1078","AGBro266",0.139591836734694,1,0.708687119374357,1,"Wetteren2020"
"1079","AGBro299",0.0131492439184747,1,0.908706572535466,1,"Wetteren2020"
"1080","AGBro307",0.139591836734694,1,0.708687119374357,1,"Wetteren2020"
"1081","AGBro32",0.571477685950413,1,0.449672320155145,1,"Wetteren2020"
"1082","AGBro337",1.61880739589043,3,0.6551329275263,0.663,"Wetteren2020"
"1083","AGBro35",13.0617283950617,1,0.000301391184946431,0,"Wetteren2020"
"1084","AGBro375",0.292235237290182,1,0.588791685518668,0.659,"Wetteren2020"
"1085","AGBro403",0.131482834185537,3,0.987808526773148,1,"Wetteren2020"
"1086","AGBro419",19.1779396462019,6,0.00387344003104795,0.004,"Wetteren2020"
"1087","AGBro467",4.87861570247934,10,0.89913760491012,0.984,"Wetteren2020"
"1088","AGBro480",18.4726530612245,3,0.00035136873750885,0.077,"Wetteren2020"
"1089","AGBro487",1.35537190082645,3,0.716028320176143,0.808,"Wetteren2020"
"1090","AGBro57",7.73614512471655,1,0.00541262267310005,0.105,"Wetteren2020"
"1091","AGBro76",1.05141354372124,3,0.788814056019207,0.885,"Wetteren2020"
"1092","AGBro9",11.3651668197123,10,0.329784597335372,0.61,"Wetteren2020"
"1093","AGBro110",1.6225,3,0.654298924916231,0.829,"Vloethemveld-Zuid2020"
"1094","AGBro111",7.45656804733728,3,0.0586849689853484,0.025,"Vloethemveld-Zuid2020"
"1095","AGBro116",5.70502958579882,3,0.126877091022142,0.06,"Vloethemveld-Zuid2020"
"1096","AGBro12",4.19753086419753,10,0.937996323849219,0.961,"Vloethemveld-Zuid2020"
"1097","AGBro138",1.66358024691358,1,0.197120618624204,0.286,"Vloethemveld-Zuid2020"
"1098","AGBro144",4.66617283950617,3,0.19793840022989,0.226,"Vloethemveld-Zuid2020"
"1099","AGBro153",0.810657596371882,3,0.846916215421493,0.751,"Vloethemveld-Zuid2020"
"1100","AGBro16",0,0,1,1,"Vloethemveld-Zuid2020"
"1101","AGBro161",11.0011223344557,3,0.0117198082391532,0.07,"Vloethemveld-Zuid2020"
"1102","AGBro20",4.14742997845491,1,0.0416977662369904,0.143,"Vloethemveld-Zuid2020"
"1103","AGBro218",0.929752066115702,3,0.818242656701729,1,"Vloethemveld-Zuid2020"
"1104","AGBro227",0.0277008310249308,1,0.867814107693651,1,"Vloethemveld-Zuid2020"
"1105","AGBro234",10.285039635689,3,0.0162922974911626,0.076,"Vloethemveld-Zuid2020"
"1106","AGBro266",3.90625,3,0.271767007261374,0.328,"Vloethemveld-Zuid2020"
"1107","AGBro299",2.48299319727891,6,0.870366121192101,0.653,"Vloethemveld-Zuid2020"
"1108","AGBro307",0.123456790123457,1,0.725315148237577,1,"Vloethemveld-Zuid2020"
"1109","AGBro32",0.4,1,0.527089256865538,0.545,"Vloethemveld-Zuid2020"
"1110","AGBro337",1.40625,1,0.235679913429038,0.29,"Vloethemveld-Zuid2020"
"1111","AGBro35",1.40625,1,0.235679913429038,0.308,"Vloethemveld-Zuid2020"
"1112","AGBro375",0.0763888888888889,1,0.782252069887464,1,"Vloethemveld-Zuid2020"
"1113","AGBro403",11.22,10,0.34063690712791,0.546,"Vloethemveld-Zuid2020"
"1114","AGBro419",11.4792899408284,3,0.00939739578231602,0.053,"Vloethemveld-Zuid2020"
"1115","AGBro467",5.76215419501134,6,0.450354258943208,0.25,"Vloethemveld-Zuid2020"
"1116","AGBro480",1.83673469387755,6,0.934084905338031,1,"Vloethemveld-Zuid2020"
"1117","AGBro487",8.8275,6,0.183514289714604,0.013,"Vloethemveld-Zuid2020"
"1118","AGBro57",0.0277008310249308,1,0.867814107693651,1,"Vloethemveld-Zuid2020"
"1119","AGBro76",8.59410430839002,6,0.197724764147962,0.198,"Vloethemveld-Zuid2020"
"1120","AGBro9",22.7222222222222,21,0.358965870142778,0.461,"Vloethemveld-Zuid2020"
"1121","AGBro110",1.665,3,0.644742921291055,1,"Raversijde22020"
"1122","AGBro111",14.1632653061224,6,0.0278646310344329,0.057,"Raversijde22020"
"1123","AGBro116",1.2930612244898,3,0.730781413234015,0.705,"Raversijde22020"
"1124","AGBro12",11.4489795918367,6,0.0754525622353837,0.081,"Raversijde22020"
"1125","AGBro138",5.37777777777778,1,0.0203948401833759,0.05,"Raversijde22020"
"1126","AGBro144",19.0027777777778,15,0.213608035447257,0.091,"Raversijde22020"
"1127","AGBro153",1.18367346938776,3,0.756922692378389,1,"Raversijde22020"
"1128","AGBro16",0,0,1,1,"Raversijde22020"
"1129","AGBro161",6.97959183673469,3,0.0725511025579135,0.054,"Raversijde22020"
"1130","AGBro20",2.78238001314924,1,0.0953064435353183,0.209,"Raversijde22020"
"1131","AGBro218",1.77777777777778,3,0.619782638587719,0.66,"Raversijde22020"
"1132","AGBro227",9.18367346938775,6,0.163508857733313,0.137,"Raversijde22020"
"1133","AGBro234",3.225,3,0.358218394627564,0.473,"Raversijde22020"
"1134","AGBro266",2.25,1,0.133614402537715,0.152,"Raversijde22020"
"1135","AGBro299",0.888888888888889,3,0.82810831458754,1,"Raversijde22020"
"1136","AGBro307",3.40277777777778,1,0.0650867264927669,0.091,"Raversijde22020"
"1137","AGBro32",0.625,1,0.429195300440349,1,"Raversijde22020"
"1138","AGBro337",0.277777777777778,1,0.598161452683528,0.564,"Raversijde22020"
"1139","AGBro35",0,0,1,1,"Raversijde22020"
"1140","AGBro375",0.129586776859504,1,0.718860868049951,1,"Raversijde22020"
"1141","AGBro403",18.32,15,0.246216081083476,0.057,"Raversijde22020"
"1142","AGBro419",6.9,6,0.33019430037738,0.139,"Raversijde22020"
"1143","AGBro467",8.88888888888889,10,0.542679974102206,0.197,"Raversijde22020"
"1144","AGBro480",1.88775510204082,3,0.596027076788527,0.364,"Raversijde22020"
"1145","AGBro487",4.47510204081633,3,0.214521909229085,0.177,"Raversijde22020"
"1146","AGBro57",0.163265306122449,1,0.686167849855239,1,"Raversijde22020"
"1147","AGBro76",3.3265306122449,3,0.343967114520645,0.344,"Raversijde22020"
"1148","AGBro9",4.2984693877551,10,0.932879654000572,1,"Raversijde22020"
"1149","AGBro110",0.28125,3,0.963515394144893,1,"Vloethemveld-Noord2020"
"1150","AGBro111",7.56,6,0.272142337091094,0.113,"Vloethemveld-Noord2020"
"1151","AGBro116",4.96,3,0.174749682379726,0.174,"Vloethemveld-Noord2020"
"1152","AGBro12",2.77551020408163,3,0.427547256505863,0.553,"Vloethemveld-Noord2020"
"1153","AGBro138",4.70556213017751,1,0.0300651682340608,0.068,"Vloethemveld-Noord2020"
"1154","AGBro144",3.6530612244898,6,0.723506637250769,0.399,"Vloethemveld-Noord2020"
"1155","AGBro153",3.94082840236686,3,0.267924890351804,0.249,"Vloethemveld-Noord2020"
"1156","AGBro16",0,0,1,1,"Vloethemveld-Noord2020"
"1157","AGBro161",2.25,3,0.52216718953539,0.647,"Vloethemveld-Noord2020"
"1158","AGBro20",9,1,0.00269979606326021,0.048,"Vloethemveld-Noord2020"
"1159","AGBro218",0.257751479289941,1,0.611669143863938,1,"Vloethemveld-Noord2020"
"1160","AGBro227",1.33136094674556,10,0.99937163566005,1,"Vloethemveld-Noord2020"
"1161","AGBro234",2.06777777777778,3,0.558458992713705,0.588,"Vloethemveld-Noord2020"
"1162","AGBro266",1.66040816326531,3,0.64577153504626,0.737,"Vloethemveld-Noord2020"
"1163","AGBro299",3.59467455621302,6,0.731334014800098,0.504,"Vloethemveld-Noord2020"
"1164","AGBro307",0.0311418685121107,1,0.859924253238214,1,"Vloethemveld-Noord2020"
"1165","AGBro32",0.36,1,0.548506235500147,1,"Vloethemveld-Noord2020"
"1166","AGBro337",0.0311418685121107,1,0.859924253238214,1,"Vloethemveld-Noord2020"
"1167","AGBro35",0.36,1,0.548506235500147,1,"Vloethemveld-Noord2020"
"1168","AGBro375",0.256535672120088,1,0.612510247035846,1,"Vloethemveld-Noord2020"
"1169","AGBro403",10.9744897959184,15,0.754400641810287,0.549,"Vloethemveld-Noord2020"
"1170","AGBro419",3.3265306122449,3,0.343967114520645,0.334,"Vloethemveld-Noord2020"
"1171","AGBro467",25.3125,10,0.00478360887559004,0.048,"Vloethemveld-Noord2020"
"1172","AGBro480",1.34467455621302,3,0.718552976811802,0.546,"Vloethemveld-Noord2020"
"1173","AGBro487",1.2930612244898,3,0.730781413234015,0.743,"Vloethemveld-Noord2020"
"1174","AGBro57",0,0,1,1,"Vloethemveld-Noord2020"
"1175","AGBro76",5.73979591836735,3,0.124979267674273,0.064,"Vloethemveld-Noord2020"
"1176","AGBro9",20.26,10,0.0268872464987798,0.032,"Vloethemveld-Noord2020"
"1177","AGBro110",2.89579881656805,3,0.40797153265626,0.144,"DuinbossenDeHaan2020"
"1178","AGBro111",21.4166666666667,21,0.433763936448597,0.474,"DuinbossenDeHaan2020"
"1179","AGBro116",13.862258953168,3,0.00309876525224095,0.004,"DuinbossenDeHaan2020"
"1180","AGBro12",7.33333333333333,6,0.291117461518557,0.154,"DuinbossenDeHaan2020"
"1181","AGBro138",0.0226843100189036,1,0.880280916166764,1,"DuinbossenDeHaan2020"
"1182","AGBro144",16.5185950413223,10,0.0857183733825893,0.128,"DuinbossenDeHaan2020"
"1183","AGBro153",1.51927437641723,3,0.677829012424905,0.671,"DuinbossenDeHaan2020"
"1184","AGBro16",11,1,0.000911118877153672,0.009,"DuinbossenDeHaan2020"
"1185","AGBro161",3.48213017751479,3,0.323087183262828,0.125,"DuinbossenDeHaan2020"
"1186","AGBro20",0,0,1,1,"DuinbossenDeHaan2020"
"1187","AGBro218",0.350765306122449,1,0.553680228249833,1,"DuinbossenDeHaan2020"
"1188","AGBro227",11.1358024691358,6,0.0842688848875217,0.098,"DuinbossenDeHaan2020"
"1189","AGBro234",4.25333333333333,3,0.235376156773353,0.189,"DuinbossenDeHaan2020"
"1190","AGBro266",10,1,0.0015654022580025,0.001,"DuinbossenDeHaan2020"
"1191","AGBro299",3.84736142977901,6,0.697323582276151,0.476,"DuinbossenDeHaan2020"
"1192","AGBro307",2.09007232084155,1,0.148259051663404,0.209,"DuinbossenDeHaan2020"
"1193","AGBro32",3.3168044077135,3,0.345310624013919,0.15,"DuinbossenDeHaan2020"
"1194","AGBro337",0.148148148148148,1,0.70031137293689,1,"DuinbossenDeHaan2020"
"1195","AGBro35",12,1,0.00053200550513921,0.003,"DuinbossenDeHaan2020"
"1196","AGBro375",0.310430827913346,1,0.577415932403275,0.595,"DuinbossenDeHaan2020"
"1197","AGBro403",17.8383673469388,15,0.271258421936469,0.212,"DuinbossenDeHaan2020"
"1198","AGBro419",28.9344135802469,10,0.0012768723684119,0,"DuinbossenDeHaan2020"
"1199","AGBro467",13.08,10,0.21923327095329,0.09,"DuinbossenDeHaan2020"
"1200","AGBro480",9.43013038548753,6,0.150793541113254,0.02,"DuinbossenDeHaan2020"
"1201","AGBro487",4.08979591836735,3,0.251929623288908,0.136,"DuinbossenDeHaan2020"
"1202","AGBro57",9,1,0.00269979606326021,0.073,"DuinbossenDeHaan2020"
"1203","AGBro76",4.31360946745562,6,0.634317549847579,0.413,"DuinbossenDeHaan2020"
"1204","AGBro9",22.2933333333333,15,0.100340001239863,0.004,"DuinbossenDeHaan2020"
"1205","AGBro110",4.67063492063492,3,0.197565750540201,0.085,"Raversijde12020"
"1206","AGBro111",17.7777777777778,15,0.27452863513945,0.035,"Raversijde12020"
"1207","AGBro116",2.88888888888889,3,0.409075469129231,0.423,"Raversijde12020"
"1208","AGBro12",25.7422222222222,10,0.00410279644788936,0,"Raversijde12020"
"1209","AGBro138",4.02247933884298,1,0.0448976647407602,0.081,"Raversijde12020"
"1210","AGBro144",8.75,10,0.555982556981202,0.414,"Raversijde12020"
"1211","AGBro153",9.52,3,0.023119543111499,0.004,"Raversijde12020"
"1212","AGBro16",0.0355555555555556,1,0.850436268312347,1,"Raversijde12020"
"1213","AGBro161",3.04081632653061,6,0.803706795396449,0.52,"Raversijde12020"
"1214","AGBro20",0,0,1,1,"Raversijde12020"
"1215","AGBro218",1.12,3,0.772248329453913,1,"Raversijde12020"
"1216","AGBro227",0.0414201183431953,1,0.838729137404802,1,"Raversijde12020"
"1217","AGBro234",8.03555555555556,3,0.0452825665306184,0.124,"Raversijde12020"
"1218","AGBro266",7,1,0.00815097159350264,0.017,"Raversijde12020"
"1219","AGBro299",16,3,0.00113398428978528,0.067,"Raversijde12020"
"1220","AGBro307",3.32197530864198,1,0.0683596486669442,0.103,"Raversijde12020"
"1221","AGBro32",0.0355555555555556,1,0.850436268312347,1,"Raversijde12020"
"1222","AGBro337",0.375,1,0.54029137460742,1,"Raversijde12020"
"1223","AGBro35",8,1,0.00467773498104729,0.001,"Raversijde12020"
"1224","AGBro375",1.21527777777778,1,0.270289384801699,0.413,"Raversijde12020"
"1225","AGBro403",11.469387755102,15,0.71866634383232,0.194,"Raversijde12020"
"1226","AGBro419",9.59637188208617,6,0.14271129482817,0.16,"Raversijde12020"
"1227","AGBro467",6.09777777777778,6,0.412326641216645,0.408,"Raversijde12020"
"1228","AGBro480",0.77,3,0.856628346372899,1,"Raversijde12020"
"1229","AGBro487",5.00694444444444,6,0.542922746408852,0.261,"Raversijde12020"
"1230","AGBro57",8,1,0.00467773498104729,0.067,"Raversijde12020"
"1231","AGBro76",7.86776859504132,10,0.641751377508227,0.589,"Raversijde12020"
"1232","AGBro9",16.32,10,0.0908311478576278,0.094,"Raversijde12020"
"1233","AGBro110",1.66666666666667,3,0.644369805637025,0.61,"Raversijde32020"
"1234","AGBro111",3.08888888888889,3,0.378122269676907,0.292,"Raversijde32020"
"1235","AGBro116",6.8,3,0.0785531598367981,0.103,"Raversijde32020"
"1236","AGBro12",5.55555555555555,3,0.135353282769049,0.204,"Raversijde32020"
"1237","AGBro138",1.8,1,0.179712494879,0.366,"Raversijde32020"
"1238","AGBro144",5.55555555555555,6,0.474767655650357,0.234,"Raversijde32020"
"1239","AGBro153",0,0,1,1,"Raversijde32020"
"1240","AGBro16",0,0,1,1,"Raversijde32020"
"1241","AGBro161",5.10204081632653,3,0.164475898095158,0.117,"Raversijde32020"
"1242","AGBro20",0,0,1,1,"Raversijde32020"
"1243","AGBro218",4.44444444444444,3,0.217299570178463,0.079,"Raversijde32020"
"1244","AGBro227",1.3718820861678,1,0.241488778331904,0.322,"Raversijde32020"
"1245","AGBro234",2.91666666666667,3,0.404652794951606,0.402,"Raversijde32020"
"1246","AGBro266",0.0816326530612245,1,0.775096962195985,1,"Raversijde32020"
"1247","AGBro299",0.0816326530612245,1,0.775096962195985,1,"Raversijde32020"
"1248","AGBro307",0,0,1,1,"Raversijde32020"
"1249","AGBro32",0.3125,1,0.576150122030579,1,"Raversijde32020"
"1250","AGBro337",0.444444444444444,1,0.504985075093846,1,"Raversijde32020"
"1251","AGBro35",0,0,1,1,"Raversijde32020"
"1252","AGBro375",0.0617283950617284,1,0.803784706253101,1,"Raversijde32020"
"1253","AGBro403",11.1111111111111,10,0.348927231780625,0.029,"Raversijde32020"
"1254","AGBro419",0.0816326530612245,1,0.775096962195985,1,"Raversijde32020"
"1255","AGBro467",9.2,6,0.162638702348171,0.107,"Raversijde32020"
"1256","AGBro480",8,3,0.0460117056892314,0.086,"Raversijde32020"
"1257","AGBro487",1.44,1,0.230139340443417,1,"Raversijde32020"
"1258","AGBro57",0.0816326530612245,1,0.775096962195985,1,"Raversijde32020"
"1259","AGBro76",10,3,0.0185661354630433,0.03,"Raversijde32020"
"1260","AGBro9",7.5,10,0.677547636104544,0.892,"Raversijde32020"
"1261","AGBro110",1.36904761904762,3,0.712805906734745,0.618,"HB-Doornpanne2020"
"1262","AGBro111",7.875,6,0.247404949253049,0.053,"HB-Doornpanne2020"
"1263","AGBro116",8.89777777777778,6,0.17940912096455,0.14,"HB-Doornpanne2020"
"1264","AGBro12",2.16049382716049,3,0.539771714035575,1,"HB-Doornpanne2020"
"1265","AGBro138",7,1,0.00815097159350264,0.085,"HB-Doornpanne2020"
"1266","AGBro144",12.6666666666667,15,0.628027084513878,0.446,"HB-Doornpanne2020"
"1267","AGBro153",14,3,0.00290515277426739,0.004,"HB-Doornpanne2020"
"1268","AGBro16",0,0,1,1,"HB-Doornpanne2020"
"1269","AGBro161",1.73015873015873,3,0.630249765605272,0.448,"HB-Doornpanne2020"
"1270","AGBro20",7,1,0.00815097159350264,0.09,"HB-Doornpanne2020"
"1271","AGBro218",8.66666666666667,3,0.0340672731656176,0.076,"HB-Doornpanne2020"
"1272","AGBro227",13.3086419753086,6,0.0383882679650986,0.044,"HB-Doornpanne2020"
"1273","AGBro234",3.60666666666667,3,0.307189033049847,0.206,"HB-Doornpanne2020"
"1274","AGBro266",0.194444444444445,1,0.659243003692631,1,"HB-Doornpanne2020"
"1275","AGBro299",0.0414201183431953,1,0.838729137404802,1,"HB-Doornpanne2020"
"1276","AGBro307",1.21527777777778,1,0.270289384801699,0.464,"HB-Doornpanne2020"
"1277","AGBro32",0.00489795918367347,1,0.944205263362497,1,"HB-Doornpanne2020"
"1278","AGBro337",0.194444444444445,1,0.659243003692631,1,"HB-Doornpanne2020"
"1279","AGBro35",0.138888888888889,1,0.709388115014226,1,"HB-Doornpanne2020"
"1280","AGBro375",0.194444444444445,1,0.659243003692631,1,"HB-Doornpanne2020"
"1281","AGBro403",5.63888888888889,6,0.464831530708992,0.21,"HB-Doornpanne2020"
"1282","AGBro419",10.0228571428571,3,0.0183728372627553,0.016,"HB-Doornpanne2020"
"1283","AGBro467",0.77,3,0.856628346372899,1,"HB-Doornpanne2020"
"1284","AGBro480",7.28,6,0.295727404304682,0.055,"HB-Doornpanne2020"
"1285","AGBro487",1.68253968253968,3,0.640822575345276,1,"HB-Doornpanne2020"
"1286","AGBro57",1.3718820861678,1,0.241488778331904,0.324,"HB-Doornpanne2020"
"1287","AGBro76",8.66666666666667,6,0.193210450849408,0.12,"HB-Doornpanne2020"
"1288","AGBro9",11.375,10,0.329057813721918,0.408,"HB-Doornpanne2020"
"1289","AGBro110",1.26,3,0.738652662749801,0.777,"HB-Oost2020"
"1290","AGBro111",12,3,0.00738316050535981,0.004,"HB-Oost2020"
"1291","AGBro116",9.36,6,0.154321135758551,0.124,"HB-Oost2020"
"1292","AGBro12",3.95918367346939,6,0.682200112594796,0.76,"HB-Oost2020"
"1293","AGBro138",6,1,0.0143058784354296,0.099,"HB-Oost2020"
"1294","AGBro144",7.5,10,0.677547636104544,0.732,"HB-Oost2020"
"1295","AGBro153",0.918367346938776,3,0.820993235048501,1,"HB-Oost2020"
"1296","AGBro16",6,1,0.0143058784354296,0.089,"HB-Oost2020"
"1297","AGBro161",1.85185185185185,1,0.173568166555922,0.243,"HB-Oost2020"
"1298","AGBro20",0.0816326530612245,1,0.775096962195985,1,"HB-Oost2020"
"1299","AGBro218",3.375,3,0.337339709672276,0.301,"HB-Oost2020"
"1300","AGBro227",0.24,3,0.970887357356836,1,"HB-Oost2020"
"1301","AGBro234",0.625,3,0.890686097193726,1,"HB-Oost2020"
"1302","AGBro266",0.138888888888889,1,0.709388115014226,1,"HB-Oost2020"
"1303","AGBro299",12.0740740740741,6,0.0603365578784393,0.271,"HB-Oost2020"
"1304","AGBro307",1.85185185185185,1,0.173568166555922,0.265,"HB-Oost2020"
"1305","AGBro32",3.06122448979592,1,0.0801812246793443,0.387,"HB-Oost2020"
"1306","AGBro337",0.00489795918367347,1,0.944205263362497,1,"HB-Oost2020"
"1307","AGBro35",0.375,1,0.54029137460742,1,"HB-Oost2020"
"1308","AGBro375",0.375,1,0.54029137460742,1,"HB-Oost2020"
"1309","AGBro403",12.5,15,0.640856486577167,0.661,"HB-Oost2020"
"1310","AGBro419",6.80555555555555,6,0.339204368245129,0.199,"HB-Oost2020"
"1311","AGBro467",7.22222222222222,10,0.704312458390022,0.842,"HB-Oost2020"
"1312","AGBro480",3.66666666666667,6,0.721679409387507,0.428,"HB-Oost2020"
"1313","AGBro487",1.5,3,0.682270330336213,1,"HB-Oost2020"
"1314","AGBro57",1.8,1,0.179712494879,0.364,"HB-Oost2020"
"1315","AGBro76",1.62666666666667,3,0.653358560938412,0.681,"HB-Oost2020"
"1316","AGBro9",14.6666666666667,15,0.47568352181915,0.31,"HB-Oost2020"
"1317","AGBro110",7.28,3,0.0634889685963458,0.016,"Astridlaan2020"
"1318","AGBro111",3.69444444444445,3,0.296405049783473,0.527,"Astridlaan2020"
"1319","AGBro116",2.16049382716049,3,0.539771714035575,1,"Astridlaan2020"
"1320","AGBro12",12.32,15,0.654663814234175,0.699,"Astridlaan2020"
"1321","AGBro138",0.194444444444445,1,0.659243003692631,1,"Astridlaan2020"
"1322","AGBro144",15.2266666666667,15,0.435216613925023,0.599,"Astridlaan2020"
"1323","AGBro153",2.32047750229568,1,0.127680826158545,0.221,"Astridlaan2020"
"1324","AGBro16",0,0,1,1,"Astridlaan2020"
"1325","AGBro161",4.32638888888889,3,0.228308670060157,0.186,"Astridlaan2020"
"1326","AGBro20",0,0,1,1,"Astridlaan2020"
"1327","AGBro218",0.24,1,0.624206114766406,1,"Astridlaan2020"
"1328","AGBro227",6.58,6,0.361438709534555,0.416,"Astridlaan2020"
"1329","AGBro234",3.92063492063492,3,0.270162638578475,0.117,"Astridlaan2020"
"1330","AGBro266",0.63,1,0.427355313897808,0.441,"Astridlaan2020"
"1331","AGBro299",0.194444444444445,3,0.978481132443159,1,"Astridlaan2020"
"1332","AGBro307",0.194444444444445,1,0.659243003692631,1,"Astridlaan2020"
"1333","AGBro32",0.0311111111111111,1,0.85999272880081,1,"Astridlaan2020"
"1334","AGBro337",0.142857142857143,1,0.705456986111273,1,"Astridlaan2020"
"1335","AGBro35",7,1,0.00815097159350264,0.019,"Astridlaan2020"
"1336","AGBro375",0,0,1,1,"Astridlaan2020"
"1337","AGBro403",9.75,10,0.46269374640136,0.183,"Astridlaan2020"
