"","pairloci","Ia","p.Ia","pop"
"16231","AGBro403:AGBro57",-0.0502512562814071,0.65,"DuinbossenDeHaan2020"
"16232","AGBro403:AGBro76",-0.00125274036955847,0.53,"DuinbossenDeHaan2020"
"16233","AGBro403:AGBro9",0.0102899906454637,0.45,"DuinbossenDeHaan2020"
"16234","AGBro419:AGBro467",0.0758853288364252,0.34,"DuinbossenDeHaan2020"
"16235","AGBro419:AGBro480",0.667402966235405,0.01,"DuinbossenDeHaan2020"
"16236","AGBro419:AGBro487",-0.00698370468905885,0.4,"DuinbossenDeHaan2020"
"16237","AGBro419:AGBro57",-0.0410568333016538,0.46,"DuinbossenDeHaan2020"
"16238","AGBro419:AGBro76",0.160531309297913,0.19,"DuinbossenDeHaan2020"
"16239","AGBro419:AGBro9",-0.207775853927279,0.82,"DuinbossenDeHaan2020"
"16240","AGBro467:AGBro480",0.184316599486992,0.11,"DuinbossenDeHaan2020"
"16241","AGBro467:AGBro487",0.40241527074406,0.03,"DuinbossenDeHaan2020"
"16242","AGBro467:AGBro57",0.00913033553983111,0.45,"DuinbossenDeHaan2020"
"16243","AGBro467:AGBro76",0.128018223234624,0.28,"DuinbossenDeHaan2020"
"16244","AGBro467:AGBro9",-0.00803946647177056,0.7,"DuinbossenDeHaan2020"
"16245","AGBro480:AGBro487",0.0458318296643812,0.3,"DuinbossenDeHaan2020"
"16246","AGBro480:AGBro57",0.0785132595531426,0.19,"DuinbossenDeHaan2020"
"16247","AGBro480:AGBro76",0.154647769904127,0.23,"DuinbossenDeHaan2020"
"16248","AGBro480:AGBro9",0.104744091140963,0.13,"DuinbossenDeHaan2020"
"16249","AGBro487:AGBro57",0.00179171332586803,0.31,"DuinbossenDeHaan2020"
"16250","AGBro487:AGBro76",-0.0397854269110414,0.61,"DuinbossenDeHaan2020"
"16251","AGBro487:AGBro9",0.0554255893467701,0.2,"DuinbossenDeHaan2020"
"16252","AGBro57:AGBro76",0.294544477291051,0.08,"DuinbossenDeHaan2020"
"16253","AGBro57:AGBro9",0.0183180682764361,0.94,"DuinbossenDeHaan2020"
"16254","AGBro76:AGBro9",-0.0365676293372116,0.57,"DuinbossenDeHaan2020"
"16255","AGBro110:AGBro111",0.0923450789793439,0.44,"Raversijde12020"
"16256","AGBro110:AGBro116",-0.321884200196271,0.92,"Raversijde12020"
"16257","AGBro110:AGBro12",-0.0496453900709218,0.56,"Raversijde12020"
"16258","AGBro110:AGBro138",-0.141396933560477,0.84,"Raversijde12020"
"16259","AGBro110:AGBro144",-0.0565870910698497,0.66,"Raversijde12020"
"16260","AGBro110:AGBro153",-0.0965406275140789,0.63,"Raversijde12020"
"16261","AGBro110:AGBro16",-0.0190735694822889,0.51,"Raversijde12020"
"16262","AGBro110:AGBro161",0.0409638554216867,0.39,"Raversijde12020"
"16263","AGBro110:AGBro20",0,1,"Raversijde12020"
"16264","AGBro110:AGBro218",-0.181585677749361,0.72,"Raversijde12020"
"16265","AGBro110:AGBro227",0.0611961057023642,0.7,"Raversijde12020"
"16266","AGBro110:AGBro234",0.102060843964671,0.24,"Raversijde12020"
"16267","AGBro110:AGBro266",0.0550879877582249,0.33,"Raversijde12020"
"16268","AGBro110:AGBro299",-0.0238297872340427,0.6,"Raversijde12020"
"16269","AGBro110:AGBro307",-0.0377035132819193,0.5,"Raversijde12020"
"16270","AGBro110:AGBro32",-0.0496054114994362,0.57,"Raversijde12020"
"16271","AGBro110:AGBro337",-0.0294426919032598,0.39,"Raversijde12020"
"16272","AGBro110:AGBro35",0.119970738844184,0.27,"Raversijde12020"
"16273","AGBro110:AGBro375",0.0113744075829385,0.46,"Raversijde12020"
"16274","AGBro110:AGBro403",0.0961968680089484,0.38,"Raversijde12020"
"16275","AGBro110:AGBro419",-0.306889352818371,0.93,"Raversijde12020"
"16276","AGBro110:AGBro467",-0.150170648464164,0.83,"Raversijde12020"
"16277","AGBro110:AGBro480",0.0174863387978141,0.38,"Raversijde12020"
"16278","AGBro110:AGBro487",-0.0483005366726296,0.53,"Raversijde12020"
"16279","AGBro110:AGBro57",0.262127659574468,0.11,"Raversijde12020"
"16280","AGBro110:AGBro76",-0.121343445287108,0.82,"Raversijde12020"
"16281","AGBro110:AGBro9",0.298329355608592,0.06,"Raversijde12020"
"16282","AGBro111:AGBro116",0.299401197604791,0.1,"Raversijde12020"
"16283","AGBro111:AGBro12",-0.169696969696969,0.87,"Raversijde12020"
"16284","AGBro111:AGBro138",-0.160388821385177,0.83,"Raversijde12020"
"16285","AGBro111:AGBro144",-0.0410256410256409,0.61,"Raversijde12020"
"16286","AGBro111:AGBro153",-0.0358744394618833,0.62,"Raversijde12020"
"16287","AGBro111:AGBro16",0.365535248041776,0.08,"Raversijde12020"
"16288","AGBro111:AGBro161",0.225469728601253,0.11,"Raversijde12020"
"16289","AGBro111:AGBro20",0,1,"Raversijde12020"
"16290","AGBro111:AGBro218",0.0464037122969838,0.39,"Raversijde12020"
"16291","AGBro111:AGBro227",0.326086956521739,0.07,"Raversijde12020"
"16292","AGBro111:AGBro234",0.287425149700599,0.1,"Raversijde12020"
"16293","AGBro111:AGBro266",0.184100418410041,0.24,"Raversijde12020"
"16294","AGBro111:AGBro299",-0.203883495145631,0.82,"Raversijde12020"
"16295","AGBro111:AGBro307",-0.284313725490196,0.93,"Raversijde12020"
"16296","AGBro111:AGBro32",-0.223880597014925,0.89,"Raversijde12020"
"16297","AGBro111:AGBro337",-0.093333333333334,0.68,"Raversijde12020"
"16298","AGBro111:AGBro35",-0.181102362204724,0.8,"Raversijde12020"
"16299","AGBro111:AGBro375",0.0681818181818183,0.37,"Raversijde12020"
"16300","AGBro111:AGBro403",-0.0368324125230197,0.53,"Raversijde12020"
"16301","AGBro111:AGBro419",-0.0461285008237238,0.56,"Raversijde12020"
"16302","AGBro111:AGBro467",0.166666666666667,0.22,"Raversijde12020"
"16303","AGBro111:AGBro480",-0.184397163120568,0.88,"Raversijde12020"
"16304","AGBro111:AGBro487",-0.172099087353325,0.79,"Raversijde12020"
"16305","AGBro111:AGBro57",0.203883495145631,0.15,"Raversijde12020"
"16306","AGBro111:AGBro76",0.391608391608391,0.03,"Raversijde12020"
"16307","AGBro111:AGBro9",-0.0739219712525678,0.62,"Raversijde12020"
"16308","AGBro116:AGBro12",-0.0810419681620843,0.69,"Raversijde12020"
"16309","AGBro116:AGBro138",-0.0628066732090283,0.45,"Raversijde12020"
"16310","AGBro116:AGBro144",-0.19672131147541,0.91,"Raversijde12020"
"16311","AGBro116:AGBro153",0.132352941176471,0.3,"Raversijde12020"
"16312","AGBro116:AGBro16",0.677029360967185,0.01,"Raversijde12020"
"16313","AGBro116:AGBro161",0.296296296296296,0.11,"Raversijde12020"
"16314","AGBro116:AGBro20",0,1,"Raversijde12020"
"16315","AGBro116:AGBro218",-0.344497607655502,0.96,"Raversijde12020"
"16316","AGBro116:AGBro227",0.581560283687943,0.04,"Raversijde12020"
"16317","AGBro116:AGBro234",0.490740740740741,0.06,"Raversijde12020"
"16318","AGBro116:AGBro266",0.236111111111111,0.19,"Raversijde12020"
"16319","AGBro116:AGBro299",0.109803921568628,0.33,"Raversijde12020"
"16320","AGBro116:AGBro307",-0.490118577075099,0.99,"Raversijde12020"
"16321","AGBro116:AGBro32",0.0874316939890711,0.29,"Raversijde12020"
"16322","AGBro116:AGBro337",-0.351758793969849,0.95,"Raversijde12020"
"16323","AGBro116:AGBro35",-0.0792079207920791,0.56,"Raversijde12020"
"16324","AGBro116:AGBro375",-0.115555555555556,0.76,"Raversijde12020"
"16325","AGBro116:AGBro403",-0.0108254397834909,0.49,"Raversijde12020"
"16326","AGBro116:AGBro419",0.13947696139477,0.29,"Raversijde12020"
"16327","AGBro116:AGBro467",0.419889502762431,0.02,"Raversijde12020"
"16328","AGBro116:AGBro480",-0.378947368421052,0.96,"Raversijde12020"
"16329","AGBro116:AGBro487",0.0498442367601246,0.39,"Raversijde12020"
"16330","AGBro116:AGBro57",-0.219607843137255,1,"Raversijde12020"
"16331","AGBro116:AGBro76",0.802083333333333,0.01,"Raversijde12020"
"16332","AGBro116:AGBro9",0.0117130307467055,0.44,"Raversijde12020"
"16333","AGBro12:AGBro138",0.314420803782506,0.06,"Raversijde12020"
"16334","AGBro12:AGBro144",0.139476961394769,0.3,"Raversijde12020"
"16335","AGBro12:AGBro153",-0.244808743169399,0.89,"Raversijde12020"
"16336","AGBro12:AGBro16",0.103448275862069,0.3,"Raversijde12020"
"16337","AGBro12:AGBro161",-0.0278884462151386,0.59,"Raversijde12020"
"16338","AGBro12:AGBro20",0,1,"Raversijde12020"
"16339","AGBro12:AGBro218",-0.154185022026431,0.75,"Raversijde12020"
"16340","AGBro12:AGBro227",0.0716112531969306,0.38,"Raversijde12020"
"16341","AGBro12:AGBro234",-0.0810419681620845,0.67,"Raversijde12020"
"16342","AGBro12:AGBro266",0.0572012257405516,0.44,"Raversijde12020"
"16343","AGBro12:AGBro299",-0.165289256198347,0.79,"Raversijde12020"
"16344","AGBro12:AGBro307",0.0333730631704412,0.42,"Raversijde12020"
"16345","AGBro12:AGBro32",-0.0500894454382822,0.49,"Raversijde12020"
"16346","AGBro12:AGBro337",-0.0449438202247192,0.59,"Raversijde12020"
"16347","AGBro12:AGBro35",0.0808469682386912,0.33,"Raversijde12020"
"16348","AGBro12:AGBro375",0.192572214580468,0.21,"Raversijde12020"
"16349","AGBro12:AGBro403",-0.0742049469964662,0.51,"Raversijde12020"
"16350","AGBro12:AGBro419",0.0666666666666667,0.31,"Raversijde12020"
"16351","AGBro12:AGBro467",-0.0508166969146999,0.51,"Raversijde12020"
"16352","AGBro12:AGBro480",-0.0954003407155021,0.67,"Raversijde12020"
"16353","AGBro12:AGBro487",0.124050632911393,0.39,"Raversijde12020"
"16354","AGBro12:AGBro57",-0.165289256198347,0.78,"Raversijde12020"
"16355","AGBro12:AGBro76",-0.0941176470588235,0.68,"Raversijde12020"
"16356","AGBro12:AGBro9",-0.0274509803921561,0.51,"Raversijde12020"
"16357","AGBro138:AGBro144",0.353669319186561,0.02,"Raversijde12020"
"16358","AGBro138:AGBro153",-0.0386162510056316,0.59,"Raversijde12020"
"16359","AGBro138:AGBro16",-0.133514986376022,1,"Raversijde12020"
"16360","AGBro138:AGBro161",-0.0409638554216872,0.52,"Raversijde12020"
"16361","AGBro138:AGBro20",0,1,"Raversijde12020"
"16362","AGBro138:AGBro218",0.253196930946292,0.18,"Raversijde12020"
"16363","AGBro138:AGBro227",-0.216968011126565,0.97,"Raversijde12020"
"16364","AGBro138:AGBro234",-0.211972522080471,0.94,"Raversijde12020"
"16365","AGBro138:AGBro266",0.0306044376434582,0.27,"Raversijde12020"
"16366","AGBro138:AGBro299",-0.166808510638298,0.75,"Raversijde12020"
"16367","AGBro138:AGBro307",0.181662382176521,0.25,"Raversijde12020"
"16368","AGBro138:AGBro32",-0.0766629086809471,0.6,"Raversijde12020"
"16369","AGBro138:AGBro337",-0.0883280757097791,0.79,"Raversijde12020"
"16370","AGBro138:AGBro35",-0.119970738844185,0.68,"Raversijde12020"
"16371","AGBro138:AGBro375",-0.0113744075829384,0.54,"Raversijde12020"
"16372","AGBro138:AGBro403",0.029082774049217,0.46,"Raversijde12020"
"16373","AGBro138:AGBro419",0.423799582463466,0.02,"Raversijde12020"
"16374","AGBro138:AGBro467",-0.0409556313993173,0.53,"Raversijde12020"
"16375","AGBro138:AGBro480",0.166120218579235,0.22,"Raversijde12020"
"16376","AGBro138:AGBro487",0.649373881932022,0.01,"Raversijde12020"
"16377","AGBro138:AGBro57",-0.166808510638298,0.75,"Raversijde12020"
"16378","AGBro138:AGBro76",-0.242686890574215,0.99,"Raversijde12020"
"16379","AGBro138:AGBro9",-0.231503579952267,0.95,"Raversijde12020"
"16380","AGBro144:AGBro153",-0.0266666666666665,0.38,"Raversijde12020"
"16381","AGBro144:AGBro16",0,0.62,"Raversijde12020"
"16382","AGBro144:AGBro161",-0.25412960609911,0.87,"Raversijde12020"
"16383","AGBro144:AGBro20",0,1,"Raversijde12020"
"16384","AGBro144:AGBro218",0.0649526387009474,0.32,"Raversijde12020"
"16385","AGBro144:AGBro227",-0.0710059171597633,0.71,"Raversijde12020"
"16386","AGBro144:AGBro234",-0.663934426229508,1,"Raversijde12020"
"16387","AGBro144:AGBro266",0.227848101265823,0.06,"Raversijde12020"
"16388","AGBro144:AGBro299",-0.791519434628975,1,"Raversijde12020"
"16389","AGBro144:AGBro307",0.142348754448399,0.25,"Raversijde12020"
"16390","AGBro144:AGBro32",-0.0758293838862559,0.81,"Raversijde12020"
"16391","AGBro144:AGBro337",0,0.31,"Raversijde12020"
"16392","AGBro144:AGBro35",-0.012084592145015,0.6,"Raversijde12020"
"16393","AGBro144:AGBro375",0.379446640316206,0.55,"Raversijde12020"
"16394","AGBro144:AGBro403",0.404230317273795,0.01,"Raversijde12020"
"16395","AGBro144:AGBro419",0.489617486338797,0.01,"Raversijde12020"
"16396","AGBro144:AGBro467",-0.028708133971292,0.59,"Raversijde12020"
"16397","AGBro144:AGBro480",-0.18348623853211,0.8,"Raversijde12020"
"16398","AGBro144:AGBro487",0.215813953488372,0.05,"Raversijde12020"
"16399","AGBro144:AGBro57",0.0989399293286219,0.32,"Raversijde12020"
"16400","AGBro144:AGBro76",-0.254545454545455,0.85,"Raversijde12020"
"16401","AGBro144:AGBro9",-0.362264150943396,0.96,"Raversijde12020"
"16402","AGBro153:AGBro16",0.0697384806973849,0.38,"Raversijde12020"
"16403","AGBro153:AGBro161",-0.0355951056729699,0.56,"Raversijde12020"
"16404","AGBro153:AGBro20",0,1,"Raversijde12020"
"16405","AGBro153:AGBro218",-0.141010575793184,0.66,"Raversijde12020"
"16406","AGBro153:AGBro227",0.0101522842639594,0.48,"Raversijde12020"
"16407","AGBro153:AGBro234",-0.0294117647058822,0.65,"Raversijde12020"
"16408","AGBro153:AGBro266",0.290697674418605,0.55,"Raversijde12020"
"16409","AGBro153:AGBro299",0.090032154340836,0.4,"Raversijde12020"
"16410","AGBro153:AGBro307",-0.27831715210356,0.87,"Raversijde12020"
"16411","AGBro153:AGBro32",0.225941422594142,0.1,"Raversijde12020"
"16412","AGBro153:AGBro337",0.054901960784314,0.17,"Raversijde12020"
"16413","AGBro153:AGBro35",-0.167130919220056,0.81,"Raversijde12020"
"16414","AGBro153:AGBro375",-0.206405693950178,0.69,"Raversijde12020"
"16415","AGBro153:AGBro403",0.240913811007269,0.11,"Raversijde12020"
"16416","AGBro153:AGBro419",0.109055501460564,0.26,"Raversijde12020"
"16417","AGBro153:AGBro467",0.329113924050633,0.08,"Raversijde12020"
"16418","AGBro153:AGBro480",0.121951219512195,0.21,"Raversijde12020"
"16419","AGBro153:AGBro487",0.33698399326032,0.8,"Raversijde12020"
"16420","AGBro153:AGBro57",0,0.65,"Raversijde12020"
"16421","AGBro153:AGBro76",0.169354838709677,0.24,"Raversijde12020"
"16422","AGBro153:AGBro9",-0.0705622932745311,0.61,"Raversijde12020"
"16423","AGBro16:AGBro161",0.323076923076923,0.1,"Raversijde12020"
"16424","AGBro16:AGBro20",0,1,"Raversijde12020"
"16425","AGBro16:AGBro218",-0.614035087719298,1,"Raversijde12020"
"16426","AGBro16:AGBro227",0.903225806451613,0.08,"Raversijde12020"
"16427","AGBro16:AGBro234",0.290155440414508,0.13,"Raversijde12020"
"16428","AGBro16:AGBro266",0.322952710495963,0.07,"Raversijde12020"
"16429","AGBro16:AGBro299",-0.114285714285714,0.3,"Raversijde12020"
"16430","AGBro16:AGBro307",-0.423658872077029,0.92,"Raversijde12020"
"16431","AGBro16:AGBro32",0.0626398210290828,0.39,"Raversijde12020"
"16432","AGBro16:AGBro337",-0.383561643835616,1,"Raversijde12020"
"16433","AGBro16:AGBro35",-0.0906148867313915,0.3,"Raversijde12020"
"16434","AGBro16:AGBro375",-0.0455284552845528,0.53,"Raversijde12020"
"16435","AGBro16:AGBro403",0.215859030837004,0.23,"Raversijde12020"
"16436","AGBro16:AGBro419",0.0270270270270272,0.49,"Raversijde12020"
"16437","AGBro16:AGBro467",0.191343963553531,0.13,"Raversijde12020"
"16438","AGBro16:AGBro480",-0.589473684210526,1,"Raversijde12020"
"16439","AGBro16:AGBro487",-0.0619469026548671,0.86,"Raversijde12020"
"16440","AGBro16:AGBro57",-0.114285714285714,0.31,"Raversijde12020"
"16441","AGBro16:AGBro76",0.695652173913043,0.06,"Raversijde12020"
"16442","AGBro16:AGBro9",0.0351758793969847,0.51,"Raversijde12020"
"16443","AGBro161:AGBro20",0,1,"Raversijde12020"
"16444","AGBro161:AGBro218",-0.242009132420091,0.94,"Raversijde12020"
"16445","AGBro161:AGBro227",0.394666666666667,0.05,"Raversijde12020"
"16446","AGBro161:AGBro234",0.533333333333333,0.01,"Raversijde12020"
"16447","AGBro161:AGBro266",0.357217030114226,0.05,"Raversijde12020"
"16448","AGBro161:AGBro299",0.303249097472924,0.12,"Raversijde12020"
"16449","AGBro161:AGBro307",0.0923450789793441,0.26,"Raversijde12020"
"16450","AGBro161:AGBro32",-0.0662983425414364,0.56,"Raversijde12020"
"16451","AGBro161:AGBro337",-0.0461285008237232,0.64,"Raversijde12020"
"16452","AGBro161:AGBro35",-0.207233626588465,0.87,"Raversijde12020"
"16453","AGBro161:AGBro375",-0.444444444444444,0.98,"Raversijde12020"
"16454","AGBro161:AGBro403",0.0909090909090899,0.36,"Raversijde12020"
"16455","AGBro161:AGBro419",-0.159609120521173,0.82,"Raversijde12020"
"16456","AGBro161:AGBro467",0.00747663551401856,0.48,"Raversijde12020"
"16457","AGBro161:AGBro480",0.0140105078809107,0.59,"Raversijde12020"
"16458","AGBro161:AGBro487",0.100775193798449,0.34,"Raversijde12020"
"16459","AGBro161:AGBro57",0.0336943441636581,0.43,"Raversijde12020"
"16460","AGBro161:AGBro76",0.386873920552676,0.03,"Raversijde12020"
"16461","AGBro161:AGBro9",0.238866396761134,0.2,"Raversijde12020"
"16462","AGBro20:AGBro218",0,1,"Raversijde12020"
"16463","AGBro20:AGBro227",0,1,"Raversijde12020"
"16464","AGBro20:AGBro234",0,1,"Raversijde12020"
"16465","AGBro20:AGBro266",0,1,"Raversijde12020"
"16466","AGBro20:AGBro299",0,1,"Raversijde12020"
"16467","AGBro20:AGBro307",0,1,"Raversijde12020"
"16468","AGBro20:AGBro32",0,1,"Raversijde12020"
"16469","AGBro20:AGBro337",0,1,"Raversijde12020"
"16470","AGBro20:AGBro35",0,1,"Raversijde12020"
"16471","AGBro20:AGBro375",0,1,"Raversijde12020"
"16472","AGBro20:AGBro403",0,1,"Raversijde12020"
"16473","AGBro20:AGBro419",0,1,"Raversijde12020"
"16474","AGBro20:AGBro467",0,1,"Raversijde12020"
"16475","AGBro20:AGBro480",0,1,"Raversijde12020"
"16476","AGBro20:AGBro487",0,1,"Raversijde12020"
"16477","AGBro20:AGBro57",0,1,"Raversijde12020"
"16478","AGBro20:AGBro76",0,1,"Raversijde12020"
"16479","AGBro20:AGBro9",0,1,"Raversijde12020"
"16480","AGBro218:AGBro227",-0.55045871559633,1,"Raversijde12020"
"16481","AGBro218:AGBro234",-0.191387559808612,0.83,"Raversijde12020"
"16482","AGBro218:AGBro266",-0.166120218579235,0.85,"Raversijde12020"
"16483","AGBro218:AGBro299",0.0357598978288634,0.45,"Raversijde12020"
"16484","AGBro218:AGBro307",0.304516129032258,0.39,"Raversijde12020"
"16485","AGBro218:AGBro32",0.024242424242424,0.46,"Raversijde12020"
"16486","AGBro218:AGBro337",0.250447227191413,0.57,"Raversijde12020"
"16487","AGBro218:AGBro35",-0.00410256410256393,0.59,"Raversijde12020"
"16488","AGBro218:AGBro375",0.0180995475113119,0.38,"Raversijde12020"
"16489","AGBro218:AGBro403",-0.330677290836654,0.95,"Raversijde12020"
"16490","AGBro218:AGBro419",0.123674911660777,0.34,"Raversijde12020"
"16491","AGBro218:AGBro467",-0.15605749486653,0.7,"Raversijde12020"
"16492","AGBro218:AGBro480",0.351816443594646,0.6,"Raversijde12020"
"16493","AGBro218:AGBro487",0.0413223140495869,0.32,"Raversijde12020"
"16494","AGBro218:AGBro57",0.0357598978288634,0.43,"Raversijde12020"
"16495","AGBro218:AGBro76",-0.421845574387948,0.97,"Raversijde12020"
"16496","AGBro218:AGBro9",-0.255605381165919,0.92,"Raversijde12020"
"16497","AGBro227:AGBro234",0.312056737588652,0.13,"Raversijde12020"
"16498","AGBro227:AGBro266",0.244131455399061,0.16,"Raversijde12020"
"16499","AGBro227:AGBro299",-0.0777777777777777,0.3,"Raversijde12020"
"16500","AGBro227:AGBro307",-0.370786516853933,0.88,"Raversijde12020"
"16501","AGBro227:AGBro32",0.037037037037037,0.31,"Raversijde12020"
"16502","AGBro227:AGBro337",-0.338709677419355,1,"Raversijde12020"
"16503","AGBro227:AGBro35",-0.0263157894736842,0.42,"Raversijde12020"
"16504","AGBro227:AGBro375",-0.0666666666666668,0.69,"Raversijde12020"
"16505","AGBro227:AGBro403",0.154897494305239,0.18,"Raversijde12020"
"16506","AGBro227:AGBro419",-0.0556660039761431,0.57,"Raversijde12020"
"16507","AGBro227:AGBro467",0.113207547169812,0.3,"Raversijde12020"
"16508","AGBro227:AGBro480",-0.521739130434782,1,"Raversijde12020"
"16509","AGBro227:AGBro487",-0.150829562594269,0.8,"Raversijde12020"
"16510","AGBro227:AGBro57",-0.0777777777777777,0.25,"Raversijde12020"
"16511","AGBro227:AGBro76",0.717948717948718,0.01,"Raversijde12020"
"16512","AGBro227:AGBro9",0.114882506527416,0.28,"Raversijde12020"
"16513","AGBro234:AGBro266",0.0555555555555556,0.35,"Raversijde12020"
"16514","AGBro234:AGBro299",0.658823529411765,0.01,"Raversijde12020"
"16515","AGBro234:AGBro307",-0.284584980237154,0.9,"Raversijde12020"
"16516","AGBro234:AGBro32",0.142076502732241,0.22,"Raversijde12020"
"16517","AGBro234:AGBro337",-0.21105527638191,0.81,"Raversijde12020"
"16518","AGBro234:AGBro35",-0.105610561056105,0.55,"Raversijde12020"
"16519","AGBro234:AGBro375",-0.568888888888889,1,"Raversijde12020"
"16520","AGBro234:AGBro403",-0.140730717185386,0.65,"Raversijde12020"
"16521","AGBro234:AGBro419",-0.348692403486925,0.96,"Raversijde12020"
"16522","AGBro234:AGBro467",0.276243093922652,0.07,"Raversijde12020"
"16523","AGBro234:AGBro480",0.0105263157894737,0.43,"Raversijde12020"
"16524","AGBro234:AGBro487",-0.107995846313603,0.7,"Raversijde12020"
"16525","AGBro234:AGBro57",-0.219607843137255,0.9,"Raversijde12020"
"16526","AGBro234:AGBro76",0.510416666666666,0.01,"Raversijde12020"
"16527","AGBro234:AGBro9",0.398243045387995,0.06,"Raversijde12020"
"16528","AGBro266:AGBro299",-0.0856269113149847,0.72,"Raversijde12020"
"16529","AGBro266:AGBro307",0.0984615384615384,0.26,"Raversijde12020"
"16530","AGBro266:AGBro32",-0.0941176470588234,0.78,"Raversijde12020"
"16531","AGBro266:AGBro337",0.206642066420664,0.05,"Raversijde12020"
"16532","AGBro266:AGBro35",-0.0533333333333333,0.64,"Raversijde12020"
"16533","AGBro266:AGBro375",-0.175084175084175,0.79,"Raversijde12020"
"16534","AGBro266:AGBro403",0.366114897760467,0.06,"Raversijde12020"
"16535","AGBro266:AGBro419",-0.0513290559120074,0.46,"Raversijde12020"
"16536","AGBro266:AGBro467",0.268774703557312,0.11,"Raversijde12020"
"16537","AGBro266:AGBro480",-0.229007633587786,0.83,"Raversijde12020"
"16538","AGBro266:AGBro487",0.211031175059952,0.81,"Raversijde12020"
"16539","AGBro266:AGBro57",-0.0856269113149847,0.81,"Raversijde12020"
"16540","AGBro266:AGBro76",0.212121212121212,0.16,"Raversijde12020"
"16541","AGBro266:AGBro9",-0.15653964984552,0.85,"Raversijde12020"
"16542","AGBro299:AGBro307",0.047945205479452,0.44,"Raversijde12020"
"16543","AGBro299:AGBro32",0.0630630630630631,0.32,"Raversijde12020"
"16544","AGBro299:AGBro337",0.0588235294117647,0.35,"Raversijde12020"
"16545","AGBro299:AGBro35",-0.122807017543859,0.51,"Raversijde12020"
"16546","AGBro299:AGBro375",-0.583333333333333,1,"Raversijde12020"
"16547","AGBro299:AGBro403",-0.156424581005587,0.69,"Raversijde12020"
"16548","AGBro299:AGBro419",-0.321167883211679,0.87,"Raversijde12020"
"16549","AGBro299:AGBro467",0.190909090909091,0.15,"Raversijde12020"
"16550","AGBro299:AGBro480",0.244541484716157,0.27,"Raversijde12020"
"16551","AGBro299:AGBro487",-0.0750670241286864,0.72,"Raversijde12020"
"16552","AGBro299:AGBro57",-0.142857142857143,0.34,"Raversijde12020"
"16553","AGBro299:AGBro76",0.121212121212121,0.31,"Raversijde12020"
"16554","AGBro299:AGBro9",0.433849821215733,0.07,"Raversijde12020"
"16555","AGBro307:AGBro32",-0.209090909090909,0.74,"Raversijde12020"
"16556","AGBro307:AGBro337",0.415254237288136,0.11,"Raversijde12020"
"16557","AGBro307:AGBro35",0.264705882352941,0.1,"Raversijde12020"
"16558","AGBro307:AGBro375",-0.0687022900763359,0.58,"Raversijde12020"
"16559","AGBro307:AGBro403",-0.0766629086809471,0.64,"Raversijde12020"
"16560","AGBro307:AGBro419",-0.147213459516299,0.73,"Raversijde12020"
"16561","AGBro307:AGBro467",-0.183486238532111,0.83,"Raversijde12020"
"16562","AGBro307:AGBro480",0.202643171806167,0.66,"Raversijde12020"
"16563","AGBro307:AGBro487",-0.162016201620162,0.73,"Raversijde12020"
"16564","AGBro307:AGBro57",-0.047945205479452,0.64,"Raversijde12020"
"16565","AGBro307:AGBro76",-0.489082969432315,0.99,"Raversijde12020"
"16566","AGBro307:AGBro9",-0.255114320096269,0.95,"Raversijde12020"
"16567","AGBro32:AGBro337",-0.253012048192771,0.86,"Raversijde12020"
"16568","AGBro32:AGBro35",-0.185185185185185,0.97,"Raversijde12020"
"16569","AGBro32:AGBro375",-0.239583333333333,0.88,"Raversijde12020"
"16570","AGBro32:AGBro403",-0.0197693574958815,0.58,"Raversijde12020"
"16571","AGBro32:AGBro419",-0.125186289120716,0.75,"Raversijde12020"
"16572","AGBro32:AGBro467",-0.175675675675676,0.79,"Raversijde12020"
"16573","AGBro32:AGBro480",0.0254777070063694,0.39,"Raversijde12020"
"16574","AGBro32:AGBro487",0.0529482551143199,0.5,"Raversijde12020"
"16575","AGBro32:AGBro57",-0.189189189189189,1,"Raversijde12020"
"16576","AGBro32:AGBro76",-0.0880503144654091,0.58,"Raversijde12020"
"16577","AGBro32:AGBro9",0.0217785843920149,0.32,"Raversijde12020"
"16578","AGBro337:AGBro35",0.0489510489510492,0.46,"Raversijde12020"
"16579","AGBro337:AGBro375",0.0673076923076923,0.28,"Raversijde12020"
"16580","AGBro337:AGBro403",-0.0417287630402388,0.59,"Raversijde12020"
"16581","AGBro337:AGBro419",-0.266666666666667,0.93,"Raversijde12020"
"16582","AGBro337:AGBro467",-0.0853658536585366,0.68,"Raversijde12020"
"16583","AGBro337:AGBro480",0.404624277456648,0.31,"Raversijde12020"
"16584","AGBro337:AGBro487",-0.0312849162011172,0.46,"Raversijde12020"
"16585","AGBro337:AGBro57",0.0588235294117647,0.43,"Raversijde12020"
"16586","AGBro337:AGBro76",-0.32,0.95,"Raversijde12020"
"16587","AGBro337:AGBro9",-0.0455284552845528,0.57,"Raversijde12020"
"16588","AGBro35:AGBro375",0.0192307692307694,0.43,"Raversijde12020"
"16589","AGBro35:AGBro403",-0.202391904323827,0.85,"Raversijde12020"
"16590","AGBro35:AGBro419",-0.0729800173761945,0.58,"Raversijde12020"
"16591","AGBro35:AGBro467",0.0671641791044777,0.33,"Raversijde12020"
"16592","AGBro35:AGBro480",0.0288808664259927,0.53,"Raversijde12020"
"16593","AGBro35:AGBro487",-0.125095347063311,0.76,"Raversijde12020"
