"","locus","observed","median","percentile2.5th","percentile97.5th","pop"
"56","AGBro9",-0.0447368421052632,-0.0657894736842105,-0.135,0.0441176470588236,"Cabour"
"57","AGBro110",-0.0736800630417652,-0.0807692307692308,-0.153583654432254,0.0211772983114446,"Tropiflora"
"58","AGBro111",0.274535809018568,0.260191260644981,0.108520332636712,0.443245436105477,"Tropiflora"
"59","AGBro116",-0.0126436781609195,-0.0183658170914543,-0.103106512001352,0.097489224137931,"Tropiflora"
"60","AGBro12",0.000718390804597726,-0.00689731596967474,-0.0855520557029178,0.097004059743384,"Tropiflora"
"61","AGBro138",0.0406719717064544,0.0269133725820017,-0.0644533699059561,0.183251231527094,"Tropiflora"
"62","AGBro144",0.0305958132045089,0.020132801296076,-0.063983560090703,0.125261553273428,"Tropiflora"
"63","AGBro153",-0.0170265780730897,-0.0240577385725741,-0.100650817280622,0.0866213030006133,"Tropiflora"
"64","AGBro16",NA,NA,NA,NA,"Tropiflora"
"65","AGBro161",0.114274258219727,0.102655464022746,-0.00756106321839079,0.23917939604759,"Tropiflora"
"66","AGBro20",NA,NA,NA,NA,"Tropiflora"
"67","AGBro218",0.0581275720164609,0.0501512376512377,-0.0558927165126351,0.182303702731092,"Tropiflora"
"68","AGBro227",-0.0395290159798151,-0.0418411330049261,-0.074847483173307,-0.0162595785440613,"Tropiflora"
"69","AGBro234",-0.0275621118012422,-0.0373005461554937,-0.118957808123249,0.0727889384920634,"Tropiflora"
"70","AGBro266",0.0241769547325103,0.0158163265306122,-0.073076923076923,0.153225806451613,"Tropiflora"
"71","AGBro299",0.0339901477832514,0.0263409961685823,-0.0305039787798409,0.118995943204868,"Tropiflora"
"72","AGBro307",0.112745098039216,0.101010101010101,-0.0241826923076923,0.25898275862069,"Tropiflora"
"73","AGBro32",-0.0120431893687708,-0.0226053639846744,-0.122396282327586,0.110775862068966,"Tropiflora"
"74","AGBro337",-0.028468323977546,-0.034072249589491,-0.102324436186162,0.0495150862068965,"Tropiflora"
"75","AGBro35",0.203125,0.191975308641975,0.0409734241630793,0.362012909801257,"Tropiflora"
"76","AGBro375",0.0323275862068966,0.0216622458001769,-0.0731849772788025,0.139367816091954,"Tropiflora"
"77","AGBro403",0.0344827586206896,0.0271682340647858,-0.054286398467433,0.128579763148729,"Tropiflora"
"78","AGBro419",0.155655655655656,0.149028637390706,0.00538056680161937,0.318797956730769,"Tropiflora"
"79","AGBro467",-0.0107351984385166,-0.0208197787898503,-0.0816772534785239,0.0492623152709359,"Tropiflora"
"80","AGBro480",-0.0119047619047619,-0.0187307739379917,-0.0998129026146268,0.0760917490989954,"Tropiflora"
"81","AGBro487",0.0768518518518519,0.0671296296296295,-0.0371423490127758,0.199900793650794,"Tropiflora"
"82","AGBro57",0.0892857142857143,0.0867511320097527,-0.0189075630252101,0.220148168103448,"Tropiflora"
"83","AGBro76",0.137530072173216,0.123497910135841,0.0104113520408163,0.269633835287193,"Tropiflora"
"84","AGBro9",0.0304783950617284,0.0201484623541888,-0.0523310185185185,0.106758350848025,"Tropiflora"
"85","AGBro110",-0.0194508009153319,-0.0255040509617169,-0.135115737397082,0.0914600840336134,"Westhoek vissersdorp"
"86","AGBro111",0.0569917743830787,0.0446224256292906,-0.0559047074207257,0.176644845191041,"Westhoek vissersdorp"
"87","AGBro116",0.0393939393939393,0.028735632183908,-0.0658804682491035,0.180354267310789,"Westhoek vissersdorp"
"88","AGBro12",0.0726902173913044,0.0608633893280632,-0.0599762311718834,0.237649255729278,"Westhoek vissersdorp"
"89","AGBro138",0.0629685157421288,0.0560200668896321,-0.0550271739130434,0.206521739130435,"Westhoek vissersdorp"
"90","AGBro144",0.0122630992196209,0.00222965440356747,-0.0849848331648129,0.109383234519104,"Westhoek vissersdorp"
"91","AGBro153",-0.0474828375286042,-0.0517038777908343,-0.128818597560976,0.0429494712103407,"Westhoek vissersdorp"
"92","AGBro16",-0.00284090909090921,-0.0031055900621117,-0.0166666666666667,0,"Westhoek vissersdorp"
"93","AGBro161",0.0118012422360249,0.0118012422360249,-0.0965997770345596,0.169018232819074,"Westhoek vissersdorp"
"94","AGBro20",NA,NA,NA,NA,"Westhoek vissersdorp"
"95","AGBro218",-0.0519480519480519,-0.062987012987013,-0.15631897493239,0.0800951732780225,"Westhoek vissersdorp"
"96","AGBro227",-0.036221590909091,-0.0408712121212121,-0.0948067632850242,0.0218885869565217,"Westhoek vissersdorp"
"97","AGBro234",0.129076086956522,0.112648221343873,-0.0164777549288419,0.284859579139002,"Westhoek vissersdorp"
"98","AGBro266",0.0209895052473763,0.00797101449275361,-0.0658761528326747,0.14176479468599,"Westhoek vissersdorp"
"99","AGBro299",0.0634796238244513,0.0530972417017298,-0.0646306818181819,0.228260869565217,"Westhoek vissersdorp"
"100","AGBro307",0.0637829912023461,0.056621919455019,-0.0803625636506072,0.237762237762238,"Westhoek vissersdorp"
"101","AGBro32",0.078125,0.0754076086956523,-0.0681551116333725,0.232142857142857,"Westhoek vissersdorp"
"102","AGBro337",0.0953716690042075,0.0799689440993789,-0.0447245041073933,0.270531400966184,"Westhoek vissersdorp"
"103","AGBro35",0.0456521739130434,0.0346467391304348,-0.0658761528326747,0.182500776397515,"Westhoek vissersdorp"
"104","AGBro375",0.048469387755102,0.0384498916231034,-0.0635222498090145,0.204250776397515,"Westhoek vissersdorp"
"105","AGBro403",-0.066017316017316,-0.0741375754138091,-0.136586293097591,0.00438995215311003,"Westhoek vissersdorp"
"106","AGBro419",0.0701863354037267,0.0597049689440994,-0.0758082497212932,0.25731884057971,"Westhoek vissersdorp"
"107","AGBro467",0,-0.0107085896559581,-0.0831502146328848,0.10506748153807,"Westhoek vissersdorp"
"108","AGBro480",0.0627329192546584,0.0501207729468599,-0.0513300915331807,0.194173421101949,"Westhoek vissersdorp"
"109","AGBro487",0.141983695652174,0.131093544137022,0.0150452898550724,0.267661035553652,"Westhoek vissersdorp"
"110","AGBro57",0.267786561264822,0.259963768115942,0.058531746031746,0.4337967121811,"Westhoek vissersdorp"
"111","AGBro76",0.0392512077294685,0.0332125603864734,-0.0712144151138716,0.161056385869565,"Westhoek vissersdorp"
"112","AGBro9",0.210227272727273,0.19049671592775,0.0588869472274035,0.370291867954911,"Westhoek vissersdorp"
"113","AGBro110",-0.0524691358024692,-0.0571331981068289,-0.115895639693822,0.00904156327543416,"Geel-Bel"
"114","AGBro111",0.0261290322580645,0.0187360105332456,-0.0727399988933769,0.133759350163628,"Geel-Bel"
"115","AGBro116",0.0117607526881721,0.00669665715748663,-0.0803614097968937,0.118637992831541,"Geel-Bel"
"116","AGBro12",0.156023699802502,0.140322580645161,0.0386730205278593,0.282652126099707,"Geel-Bel"
"117","AGBro138",-0.00146627565982416,-0.00146627565982416,-0.00851254480286723,0,"Geel-Bel"
"118","AGBro144",-0.0117014547754585,-0.0198007590132827,-0.101872512568077,0.0927074839362014,"Geel-Bel"
"119","AGBro153",-0.021505376344086,-0.021505376344086,-0.0499141120507399,-0.00552995391705054,"Geel-Bel"
"120","AGBro16",-0.080718954248366,-0.0849765154200638,-0.143904338153504,-0.0157930107526881,"Geel-Bel"
"121","AGBro161",0.00221378874130297,-0.00382985452245418,-0.095932118602959,0.0999474053295932,"Geel-Bel"
"122","AGBro20",-0.00737327188940075,-0.00737327188940075,-0.0264681555004135,-0.000504032258064592,"Geel-Bel"
"123","AGBro218",0.127450980392157,0.125345622119816,-0.00737327188940075,0.272938988095238,"Geel-Bel"
"124","AGBro227",-0.0311111111111111,-0.0359553872053872,-0.100978270609319,0.0525264555372035,"Geel-Bel"
"125","AGBro234",-0.0722704714640199,-0.0759925558312655,-0.155069503395586,0.0213884992987377,"Geel-Bel"
"126","AGBro266",0.015442690459849,0.00957726948020115,-0.0840782866707243,0.132179386309992,"Geel-Bel"
"127","AGBro299",0.0310483870967743,0.0224232887490165,-0.0349462365591398,0.119132003395586,"Geel-Bel"
"128","AGBro307",0.157692307692308,0.150854700854701,0.020785586627418,0.283823529411765,"Geel-Bel"
"129","AGBro32",0.0921146953405017,0.0829976515868098,-0.0228051069432576,0.210973578098472,"Geel-Bel"
"130","AGBro337",0.0159420289855073,0.00851457840819546,-0.0746883400537635,0.112828073089701,"Geel-Bel"
"131","AGBro35",0.195391705069124,0.193548387096774,0.0430107526881722,0.349951124144673,"Geel-Bel"
"132","AGBro375",-0.0150293255131965,-0.0172811059907834,-0.0972389112903226,0.0834677419354839,"Geel-Bel"
"133","AGBro403",0.0474741326841144,0.0387102626527459,-0.0447916056827274,0.154922715053763,"Geel-Bel"
"134","AGBro419",0.0569767441860465,0.0480487254680803,-0.0604974389282901,0.183335727969349,"Geel-Bel"
"135","AGBro467",-0.025932953826692,-0.0330619840988505,-0.0894543553817748,0.0408993688639551,"Geel-Bel"
"136","AGBro480",0.01,0.0060214017187349,-0.0830947527811592,0.116134008993733,"Geel-Bel"
"137","AGBro487",-0.00826121164437458,-0.0140067911714771,-0.0483870967741936,0.0297532464552838,"Geel-Bel"
"138","AGBro57",0.299259259259259,0.291538461538461,0.100957661290323,0.45371904536862,"Geel-Bel"
"139","AGBro76",0.0659498207885305,0.060483870967742,-0.0391751152073733,0.198575066699005,"Geel-Bel"
"140","AGBro9",-0.0316715542521994,-0.0375366568914956,-0.0932587821213778,0.0364758064516129,"Geel-Bel"
"141","AGBro110",0.120726495726496,0.106995884773663,-0.0439202508960573,0.309343434343434,"Karthuizerduinen"
"142","AGBro111",0.066468253968254,0.0466269841269841,-0.0876913667929293,0.218944444444444,"Karthuizerduinen"
"143","AGBro116",0.00957854406130266,-0.00287356321839082,-0.127104377104377,0.185555555555556,"Karthuizerduinen"
"144","AGBro12",0.0575396825396825,0.0442528735632184,-0.0642428460249042,0.190053240740741,"Karthuizerduinen"
"145","AGBro138",0.0454545454545454,0.0454545454545454,-0.0544444444444444,0.211111111111111,"Karthuizerduinen"
"146","AGBro144",0.0474537037037037,0.0283975659229209,-0.0754353795884316,0.184784255599473,"Karthuizerduinen"
"147","AGBro153",0.0438034188034188,0.0360082304526748,-0.0890886913314177,0.215972222222222,"Karthuizerduinen"
"148","AGBro16",-0.0119047619047618,-0.0119047619047618,-0.0416666666666668,0,"Karthuizerduinen"
"149","AGBro161",0.0257936507936508,0.0178571428571428,-0.115591397849462,0.206076388888889,"Karthuizerduinen"
"150","AGBro20",-0.00183823529411765,-0.00183823529411765,-0.0148026315789474,0,"Karthuizerduinen"
"151","AGBro218",-0.0299145299145299,-0.0416666666666668,-0.133333333333333,0.106481481481481,"Karthuizerduinen"
"152","AGBro227",-0.0459401709401709,-0.0480769230769231,-0.0954286398467433,-0.0151199494949495,"Karthuizerduinen"
"153","AGBro234",-0.0829831932773109,-0.0916289592760182,-0.177609427609428,0.0366940104166667,"Karthuizerduinen"
"154","AGBro266",0.00925925925925922,-0.00999999999999997,-0.0833333333333333,0.15,"Karthuizerduinen"
"155","AGBro299",-0.068452380952381,-0.070436507936508,-0.121549479166667,-0.0289351851851853,"Karthuizerduinen"
"156","AGBro307",0.222058823529412,0.211998132586368,0.0277777777777777,0.419590643274854,"Karthuizerduinen"
"157","AGBro32",0.107416879795396,0.0971867007672634,-0.0699233716475096,0.275,"Karthuizerduinen"
"158","AGBro337",0.3,0.3,0.100787480063796,0.475308641975309,"Karthuizerduinen"
"159","AGBro35",0.04375,0.0277777777777777,-0.0684523809523809,0.207154597132971,"Karthuizerduinen"
"160","AGBro375",0.0341880341880342,0.0255555555555556,-0.114814814814815,0.227272727272727,"Karthuizerduinen"
"161","AGBro403",0.0564814814814814,0.0437126642771804,-0.0637459150326797,0.192444444444444,"Karthuizerduinen"
"162","AGBro419",0.162990196078431,0.139957264957265,-0.0158022097727979,0.338624226006192,"Karthuizerduinen"
"163","AGBro467",0.0164930555555555,0.00341961279461275,-0.0792711251167133,0.117816091954023,"Karthuizerduinen"
"164","AGBro480",0.0124521072796935,0.00339506172839504,-0.128787878787879,0.158146367521368,"Karthuizerduinen"
"165","AGBro487",0.0565843621399177,0.0451433234000284,-0.0761648745519713,0.208937198067633,"Karthuizerduinen"
"166","AGBro57",0.222039473684211,0.219560185185185,0.0223214285714286,0.410130718954248,"Karthuizerduinen"
"167","AGBro76",0.0010893246187364,-0.0143678160919541,-0.117288274265645,0.146694444444444,"Karthuizerduinen"
"168","AGBro9",0.110153256704981,0.0881226053639847,-0.0479955808080808,0.285927083333333,"Karthuizerduinen"
"169","AGBro110",0.0528368794326242,0.0413194444444445,-0.0522435897435898,0.179365079365079,"Oostvoordduinen"
"170","AGBro111",0.0343537414965987,0.0267361111111111,-0.0564814814814815,0.132982600269633,"Oostvoordduinen"
"171","AGBro116",-0.0306666666666667,-0.0384885204081633,-0.105898410202655,0.0576539855072463,"Oostvoordduinen"
"172","AGBro12",-0.0475308641975309,-0.0537037037037037,-0.100028735632184,0.00295629954109302,"Oostvoordduinen"
"173","AGBro138",0.0982456140350877,0.0982456140350877,-0.0301587301587302,0.228095238095238,"Oostvoordduinen"
"174","AGBro144",-0.0150326797385621,-0.0199032176973354,-0.0975479497354498,0.0598071407004831,"Oostvoordduinen"
"175","AGBro153",0.0180824222035324,0.0118202348690153,-0.0689739473375556,0.115386343946286,"Oostvoordduinen"
"176","AGBro16",-0.000537634408602127,-0.000537634408602127,-0.00454545454545445,0,"Oostvoordduinen"
"177","AGBro161",-0.00578231292517009,-0.0161529195011338,-0.100968946540881,0.101852904040404,"Oostvoordduinen"
"178","AGBro20",-0.0083594566353188,-0.0083594566353188,-0.0280822905165011,-0.000537634408602127,"Oostvoordduinen"
"179","AGBro218",0.0764652014652014,0.0704636064636064,-0.0548501242799652,0.216347163865546,"Oostvoordduinen"
"180","AGBro227",-0.0159574468085107,-0.0240748299319728,-0.0772108843537415,0.0333514492753623,"Oostvoordduinen"
"181","AGBro234",0.0920454545454545,0.0848837209302325,-0.0296003401360544,0.211278579059829,"Oostvoordduinen"
"182","AGBro266",-0.0559293523969724,-0.0559293523969724,-0.106597222222222,-0.0220687396580253,"Oostvoordduinen"
"183","AGBro299",-0.0493055555555556,-0.0522083333333334,-0.10427036199095,0.0059340277777778,"Oostvoordduinen"
"184","AGBro307",0.153418803418803,0.143162393162393,-0.000370370370370428,0.285238095238095,"Oostvoordduinen"
"185","AGBro32",-0.00333333333333341,-0.0092592592592593,-0.105333333333333,0.118333333333333,"Oostvoordduinen"
"186","AGBro337",0.0646341463414634,0.0646341463414634,-0.0515151515151515,0.194241520932697,"Oostvoordduinen"
"187","AGBro35",0.167189132706374,0.159605911330049,0.0158163265306122,0.309729064039409,"Oostvoordduinen"
"188","AGBro375",-0.0448148148148148,-0.0514667956157318,-0.122789115646258,0.0646432926829268,"Oostvoordduinen"
"189","AGBro403",0.0622448979591837,0.0545619089834515,-0.0380558467272304,0.171730972515856,"Oostvoordduinen"
"190","AGBro419",0.103488372093023,0.0935606060606061,-0.0320415249433106,0.25775641025641,"Oostvoordduinen"
"191","AGBro467",0.0372549019607844,0.0284313725490196,-0.0449589395943563,0.118864356884058,"Oostvoordduinen"
"192","AGBro480",-0.0707248416608022,-0.0764705882352941,-0.131751051445302,-0.00610525732031945,"Oostvoordduinen"
"193","AGBro487",-0.120689655172414,-0.123754330968487,-0.185394700638345,-0.0474327798908964,"Oostvoordduinen"
"194","AGBro57",0.0964646464646465,0.0862745098039215,-0.0119047619047618,0.231270833333333,"Oostvoordduinen"
"195","AGBro76",0.00408163265306125,-0.00238095238095235,-0.0858564814814815,0.0977744009866102,"Oostvoordduinen"
"196","AGBro9",0.0254716981132076,0.0168238993710692,-0.064381427707199,0.118055555555556,"Oostvoordduinen"
"197","AGBro110",0.0954861111111112,0.0886160714285714,-0.0270833333333334,0.218098958333333,"Astridlaan"
"198","AGBro111",0.0950310559006212,0.0869565217391305,-0.0320509153318078,0.228088826933936,"Astridlaan"
