"","pairloci","Ia","p.Ia","pop"
"4345","AGBro16:AGBro76",-0.0384049681320475,0.61,"HB-Pylyserlaan"
"4346","AGBro16:AGBro9",-0.00433471541650998,0.52,"HB-Pylyserlaan"
"4347","AGBro161:AGBro20",0.043338683788122,0.49,"HB-Pylyserlaan"
"4348","AGBro161:AGBro218",-0.044751196704887,0.66,"HB-Pylyserlaan"
"4349","AGBro161:AGBro227",-0.0481960517358746,0.66,"HB-Pylyserlaan"
"4350","AGBro161:AGBro234",0.236367539716617,0.03,"HB-Pylyserlaan"
"4351","AGBro161:AGBro266",-0.0304517846742656,0.69,"HB-Pylyserlaan"
"4352","AGBro161:AGBro299",-0.0412235879022232,0.57,"HB-Pylyserlaan"
"4353","AGBro161:AGBro307",-0.0328271549799019,0.61,"HB-Pylyserlaan"
"4354","AGBro161:AGBro32",0.103841000446628,0.14,"HB-Pylyserlaan"
"4355","AGBro161:AGBro337",0.0124018189334438,0.44,"HB-Pylyserlaan"
"4356","AGBro161:AGBro35",0.131600324939074,0.13,"HB-Pylyserlaan"
"4357","AGBro161:AGBro375",-0.0906191369606003,0.8,"HB-Pylyserlaan"
"4358","AGBro161:AGBro403",-0.0340063761955359,0.7,"HB-Pylyserlaan"
"4359","AGBro161:AGBro419",-0.107668474051123,0.83,"HB-Pylyserlaan"
"4360","AGBro161:AGBro467",0.0852028639618136,0.2,"HB-Pylyserlaan"
"4361","AGBro161:AGBro480",-0.101646309081253,0.73,"HB-Pylyserlaan"
"4362","AGBro161:AGBro487",-0.0226876090750437,0.56,"HB-Pylyserlaan"
"4363","AGBro161:AGBro57",-0.0486903422786434,0.62,"HB-Pylyserlaan"
"4364","AGBro161:AGBro76",-0.0572244431753287,0.75,"HB-Pylyserlaan"
"4365","AGBro161:AGBro9",0.00415512465373902,0.46,"HB-Pylyserlaan"
"4366","AGBro20:AGBro218",0.0159750275431509,0.38,"HB-Pylyserlaan"
"4367","AGBro20:AGBro227",0.232405462184874,0.06,"HB-Pylyserlaan"
"4368","AGBro20:AGBro234",-0.0524312164734384,0.88,"HB-Pylyserlaan"
"4369","AGBro20:AGBro266",0.161990096675313,0.16,"HB-Pylyserlaan"
"4370","AGBro20:AGBro299",-0.0523526724531748,0.51,"HB-Pylyserlaan"
"4371","AGBro20:AGBro307",-0.0902380513009781,0.84,"HB-Pylyserlaan"
"4372","AGBro20:AGBro32",0.305037829857907,0.01,"HB-Pylyserlaan"
"4373","AGBro20:AGBro337",-0.0737905196286039,0.73,"HB-Pylyserlaan"
"4374","AGBro20:AGBro35",0.0847255369928399,0.07,"HB-Pylyserlaan"
"4375","AGBro20:AGBro375",-0.069072020216201,0.62,"HB-Pylyserlaan"
"4376","AGBro20:AGBro403",0.021897810218978,0.38,"HB-Pylyserlaan"
"4377","AGBro20:AGBro419",-0.0200445434298441,0.47,"HB-Pylyserlaan"
"4378","AGBro20:AGBro467",-0.0526533140615324,0.75,"HB-Pylyserlaan"
"4379","AGBro20:AGBro480",0.0816604287172507,0.28,"HB-Pylyserlaan"
"4380","AGBro20:AGBro487",0.0637450199203189,0.34,"HB-Pylyserlaan"
"4381","AGBro20:AGBro57",-0.0312732688011913,0.73,"HB-Pylyserlaan"
"4382","AGBro20:AGBro76",-0.126485243388271,0.8,"HB-Pylyserlaan"
"4383","AGBro20:AGBro9",-0.105561861520999,0.9,"HB-Pylyserlaan"
"4384","AGBro218:AGBro227",0.0247772828507795,0.36,"HB-Pylyserlaan"
"4385","AGBro218:AGBro234",0.0676133260513379,0.23,"HB-Pylyserlaan"
"4386","AGBro218:AGBro266",-0.0823073030865236,0.78,"HB-Pylyserlaan"
"4387","AGBro218:AGBro299",-0.161022274980797,0.95,"HB-Pylyserlaan"
"4388","AGBro218:AGBro307",-0.0601478112563956,0.77,"HB-Pylyserlaan"
"4389","AGBro218:AGBro32",-0.129732802728823,0.91,"HB-Pylyserlaan"
"4390","AGBro218:AGBro337",-0.12180767209669,0.94,"HB-Pylyserlaan"
"4391","AGBro218:AGBro35",-0.0362703791903279,0.67,"HB-Pylyserlaan"
"4392","AGBro218:AGBro375",0.0509572340222879,0.28,"HB-Pylyserlaan"
"4393","AGBro218:AGBro403",-0.0064997592681757,0.57,"HB-Pylyserlaan"
"4394","AGBro218:AGBro419",0.265229533950079,0.09,"HB-Pylyserlaan"
"4395","AGBro218:AGBro467",-0.00413675629638666,0.48,"HB-Pylyserlaan"
"4396","AGBro218:AGBro480",-0.198616814350551,0.98,"HB-Pylyserlaan"
"4397","AGBro218:AGBro487",0.00384122919334162,0.42,"HB-Pylyserlaan"
"4398","AGBro218:AGBro57",0.0349719564500166,0.42,"HB-Pylyserlaan"
"4399","AGBro218:AGBro76",0.0166395159413546,0.46,"HB-Pylyserlaan"
"4400","AGBro218:AGBro9",-0.119778948721245,0.94,"HB-Pylyserlaan"
"4401","AGBro227:AGBro234",-0.11826526539843,0.86,"HB-Pylyserlaan"
"4402","AGBro227:AGBro266",0.136888454011742,0.13,"HB-Pylyserlaan"
"4403","AGBro227:AGBro299",0.0618938736891903,0.22,"HB-Pylyserlaan"
"4404","AGBro227:AGBro307",-0.168785804107867,0.95,"HB-Pylyserlaan"
"4405","AGBro227:AGBro32",0.0663685901914208,0.19,"HB-Pylyserlaan"
"4406","AGBro227:AGBro337",-0.0573822521264441,0.65,"HB-Pylyserlaan"
"4407","AGBro227:AGBro35",-0.186206896551724,0.91,"HB-Pylyserlaan"
"4408","AGBro227:AGBro375",-0.0187337772260467,0.59,"HB-Pylyserlaan"
"4409","AGBro227:AGBro403",0.064767616191904,0.31,"HB-Pylyserlaan"
"4410","AGBro227:AGBro419",0.0534623217922607,0.33,"HB-Pylyserlaan"
"4411","AGBro227:AGBro467",0.0749126272602951,0.16,"HB-Pylyserlaan"
"4412","AGBro227:AGBro480",-0.22780987394958,0.93,"HB-Pylyserlaan"
"4413","AGBro227:AGBro487",-0.132472108044627,0.92,"HB-Pylyserlaan"
"4414","AGBro227:AGBro57",0.000904159132007143,0.51,"HB-Pylyserlaan"
"4415","AGBro227:AGBro76",-0.213341000575043,0.95,"HB-Pylyserlaan"
"4416","AGBro227:AGBro9",-0.0841608334689888,0.8,"HB-Pylyserlaan"
"4417","AGBro234:AGBro266",-0.297186449019769,1,"HB-Pylyserlaan"
"4418","AGBro234:AGBro299",0.102702333833766,0.2,"HB-Pylyserlaan"
"4419","AGBro234:AGBro307",-0.236853637160386,0.96,"HB-Pylyserlaan"
"4420","AGBro234:AGBro32",0.098378615249781,0.27,"HB-Pylyserlaan"
"4421","AGBro234:AGBro337",-0.0203086921202275,0.64,"HB-Pylyserlaan"
"4422","AGBro234:AGBro35",0.0831926051017688,0.7,"HB-Pylyserlaan"
"4423","AGBro234:AGBro375",-0.058530280649926,0.69,"HB-Pylyserlaan"
"4424","AGBro234:AGBro403",-0.0447864830459442,0.56,"HB-Pylyserlaan"
"4425","AGBro234:AGBro419",0.181155118310576,0.06,"HB-Pylyserlaan"
"4426","AGBro234:AGBro467",0.0576473339569692,0.23,"HB-Pylyserlaan"
"4427","AGBro234:AGBro480",0.214248461458224,0.05,"HB-Pylyserlaan"
"4428","AGBro234:AGBro487",0.222010299446882,0.07,"HB-Pylyserlaan"
"4429","AGBro234:AGBro57",-0.072556684910086,0.86,"HB-Pylyserlaan"
"4430","AGBro234:AGBro76",0.00212837459392845,0.46,"HB-Pylyserlaan"
"4431","AGBro234:AGBro9",0.0937885136800582,0.14,"HB-Pylyserlaan"
"4432","AGBro266:AGBro299",-0.136659560984041,0.94,"HB-Pylyserlaan"
"4433","AGBro266:AGBro307",0.0361761474093485,0.25,"HB-Pylyserlaan"
"4434","AGBro266:AGBro32",0.0103118924858423,0.4,"HB-Pylyserlaan"
"4435","AGBro266:AGBro337",0.0484423551908215,0.33,"HB-Pylyserlaan"
"4436","AGBro266:AGBro35",-0.0232191486312169,0.58,"HB-Pylyserlaan"
"4437","AGBro266:AGBro375",-0.0511267085334317,0.62,"HB-Pylyserlaan"
"4438","AGBro266:AGBro403",-0.060296191819464,0.71,"HB-Pylyserlaan"
"4439","AGBro266:AGBro419",-0.0734786808334483,0.72,"HB-Pylyserlaan"
"4440","AGBro266:AGBro467",-0.0211461572634386,0.58,"HB-Pylyserlaan"
"4441","AGBro266:AGBro480",-0.113181448331977,0.87,"HB-Pylyserlaan"
"4442","AGBro266:AGBro487",-0.118507847448631,0.84,"HB-Pylyserlaan"
"4443","AGBro266:AGBro57",-0.139591118927237,0.96,"HB-Pylyserlaan"
"4444","AGBro266:AGBro76",0.00713671539122962,0.44,"HB-Pylyserlaan"
"4445","AGBro266:AGBro9",-0.122215031894241,0.87,"HB-Pylyserlaan"
"4446","AGBro299:AGBro307",0.0710088148873655,0.24,"HB-Pylyserlaan"
"4447","AGBro299:AGBro32",-0.00391772771792354,0.57,"HB-Pylyserlaan"
"4448","AGBro299:AGBro337",-0.11882243239643,0.86,"HB-Pylyserlaan"
"4449","AGBro299:AGBro35",-0.125540598160443,0.95,"HB-Pylyserlaan"
"4450","AGBro299:AGBro375",-0.0306288286035753,0.56,"HB-Pylyserlaan"
"4451","AGBro299:AGBro403",0.0123850220902444,0.51,"HB-Pylyserlaan"
"4452","AGBro299:AGBro419",-0.0316683375597098,0.67,"HB-Pylyserlaan"
"4453","AGBro299:AGBro467",-0.0309811925936726,0.62,"HB-Pylyserlaan"
"4454","AGBro299:AGBro480",0.178268826679319,0.08,"HB-Pylyserlaan"
"4455","AGBro299:AGBro487",0.00785842064911835,0.41,"HB-Pylyserlaan"
"4456","AGBro299:AGBro57",-0.1070841622697,0.84,"HB-Pylyserlaan"
"4457","AGBro299:AGBro76",-0.0222805648194138,0.59,"HB-Pylyserlaan"
"4458","AGBro299:AGBro9",0.07289156626506,0.24,"HB-Pylyserlaan"
"4459","AGBro307:AGBro32",-0.116788321167883,0.91,"HB-Pylyserlaan"
"4460","AGBro307:AGBro337",-0.111720067453626,0.91,"HB-Pylyserlaan"
"4461","AGBro307:AGBro35",0.180148746671564,0.07,"HB-Pylyserlaan"
"4462","AGBro307:AGBro375",0.00639801375095472,0.38,"HB-Pylyserlaan"
"4463","AGBro307:AGBro403",-0.123898079942036,0.95,"HB-Pylyserlaan"
"4464","AGBro307:AGBro419",0.018633540372671,0.46,"HB-Pylyserlaan"
"4465","AGBro307:AGBro467",-0.0228271484375004,0.63,"HB-Pylyserlaan"
"4466","AGBro307:AGBro480",0.012463422564214,0.37,"HB-Pylyserlaan"
"4467","AGBro307:AGBro487",0.0429587201264074,0.32,"HB-Pylyserlaan"
"4468","AGBro307:AGBro57",-0.0677713338856671,0.67,"HB-Pylyserlaan"
"4469","AGBro307:AGBro76",-0.0221781253647717,0.55,"HB-Pylyserlaan"
"4470","AGBro307:AGBro9",-0.132963631673975,0.94,"HB-Pylyserlaan"
"4471","AGBro32:AGBro337",0.146290050590219,0.06,"HB-Pylyserlaan"
"4472","AGBro32:AGBro35",0.180148746671564,0.07,"HB-Pylyserlaan"
"4473","AGBro32:AGBro375",-0.154316271963331,0.97,"HB-Pylyserlaan"
"4474","AGBro32:AGBro403",0.0978142736384495,0.18,"HB-Pylyserlaan"
"4475","AGBro32:AGBro419",-0.0750590499518852,0.73,"HB-Pylyserlaan"
"4476","AGBro32:AGBro467",-0.1348876953125,0.97,"HB-Pylyserlaan"
"4477","AGBro32:AGBro480",0.111954047902894,0.13,"HB-Pylyserlaan"
"4478","AGBro32:AGBro487",0.178945289354138,0.1,"HB-Pylyserlaan"
"4479","AGBro32:AGBro57",-0.0170671085335544,0.47,"HB-Pylyserlaan"
"4480","AGBro32:AGBro76",0.0492587837049143,0.23,"HB-Pylyserlaan"
"4481","AGBro32:AGBro9",-0.0343048749032761,0.62,"HB-Pylyserlaan"
"4482","AGBro337:AGBro35",0.042631986908966,0.31,"HB-Pylyserlaan"
"4483","AGBro337:AGBro375",-0.0221586847748392,0.58,"HB-Pylyserlaan"
"4484","AGBro337:AGBro403",-0.0689923341850902,0.68,"HB-Pylyserlaan"
"4485","AGBro337:AGBro419",-0.114311579293885,0.9,"HB-Pylyserlaan"
"4486","AGBro337:AGBro467",0.0476885098743269,0.29,"HB-Pylyserlaan"
"4487","AGBro337:AGBro480",-0.0228209510405146,0.56,"HB-Pylyserlaan"
"4488","AGBro337:AGBro487",-0.0503411395906329,0.66,"HB-Pylyserlaan"
"4489","AGBro337:AGBro57",-0.0392301998519616,0.55,"HB-Pylyserlaan"
"4490","AGBro337:AGBro76",0.14138042424895,0.1,"HB-Pylyserlaan"
"4491","AGBro337:AGBro9",-0.0611281567146568,0.71,"HB-Pylyserlaan"
"4492","AGBro35:AGBro375",-0.0521635569670502,0.7,"HB-Pylyserlaan"
"4493","AGBro35:AGBro403",-0.217128027681661,1,"HB-Pylyserlaan"
"4494","AGBro35:AGBro419",-0.0717131474103585,0.8,"HB-Pylyserlaan"
"4495","AGBro35:AGBro467",-0.0148327678138633,0.61,"HB-Pylyserlaan"
"4496","AGBro35:AGBro480",0.0785022026431719,0.31,"HB-Pylyserlaan"
"4497","AGBro35:AGBro487",0.12417340191036,0.16,"HB-Pylyserlaan"
"4498","AGBro35:AGBro57",-0.0617798480019613,0.72,"HB-Pylyserlaan"
"4499","AGBro35:AGBro76",-0.155753040224509,0.95,"HB-Pylyserlaan"
"4500","AGBro35:AGBro9",-0.00364483142654726,0.47,"HB-Pylyserlaan"
"4501","AGBro375:AGBro403",-0.0793189784677013,0.8,"HB-Pylyserlaan"
"4502","AGBro375:AGBro419",0.0166730110392084,0.49,"HB-Pylyserlaan"
"4503","AGBro375:AGBro467",-0.0996362166531929,0.9,"HB-Pylyserlaan"
"4504","AGBro375:AGBro480",-0.0934040801390541,0.73,"HB-Pylyserlaan"
"4505","AGBro375:AGBro487",-0.0436179205409978,0.68,"HB-Pylyserlaan"
"4506","AGBro375:AGBro57",0.0466468535986562,0.37,"HB-Pylyserlaan"
"4507","AGBro375:AGBro76",-0.0352448641807031,0.5,"HB-Pylyserlaan"
"4508","AGBro375:AGBro9",0.166419961936984,0.04,"HB-Pylyserlaan"
"4509","AGBro403:AGBro419",-0.0616776315789472,0.75,"HB-Pylyserlaan"
"4510","AGBro403:AGBro467",-0.119143413367942,0.92,"HB-Pylyserlaan"
"4511","AGBro403:AGBro480",-0.0823798627002287,0.8,"HB-Pylyserlaan"
"4512","AGBro403:AGBro487",-0.0196078431372551,0.46,"HB-Pylyserlaan"
"4513","AGBro403:AGBro57",0.0502883922134101,0.35,"HB-Pylyserlaan"
"4514","AGBro403:AGBro76",-0.0100247524752474,0.61,"HB-Pylyserlaan"
"4515","AGBro403:AGBro9",0.00123847529929777,0.46,"HB-Pylyserlaan"
"4516","AGBro419:AGBro467",0.0187931828650394,0.36,"HB-Pylyserlaan"
"4517","AGBro419:AGBro480",0.0350714886459209,0.4,"HB-Pylyserlaan"
"4518","AGBro419:AGBro487",0.147783251231527,0.16,"HB-Pylyserlaan"
"4519","AGBro419:AGBro57",0.0193147850080477,0.4,"HB-Pylyserlaan"
"4520","AGBro419:AGBro76",0.144790739091719,0.1,"HB-Pylyserlaan"
"4521","AGBro419:AGBro9",-0.131035806854181,0.9,"HB-Pylyserlaan"
"4522","AGBro467:AGBro480",-0.10218471852965,0.86,"HB-Pylyserlaan"
"4523","AGBro467:AGBro487",-0.149528795811518,0.98,"HB-Pylyserlaan"
"4524","AGBro467:AGBro57",-0.0716248397142331,0.78,"HB-Pylyserlaan"
"4525","AGBro467:AGBro76",0.00212739331748257,0.47,"HB-Pylyserlaan"
"4526","AGBro467:AGBro9",-0.00947339091668964,0.52,"HB-Pylyserlaan"
"4527","AGBro480:AGBro487",0.441001417099669,0.01,"HB-Pylyserlaan"
"4528","AGBro480:AGBro57",-0.107483831228827,0.8,"HB-Pylyserlaan"
"4529","AGBro480:AGBro76",0.0599379570130736,0.27,"HB-Pylyserlaan"
"4530","AGBro480:AGBro9",0.0586874467307927,0.31,"HB-Pylyserlaan"
"4531","AGBro487:AGBro57",-0.104287839848505,0.85,"HB-Pylyserlaan"
"4532","AGBro487:AGBro76",0.10095717884131,0.2,"HB-Pylyserlaan"
"4533","AGBro487:AGBro9",0.00954784899034289,0.4,"HB-Pylyserlaan"
"4534","AGBro57:AGBro76",0.0836475831333563,0.19,"HB-Pylyserlaan"
"4535","AGBro57:AGBro9",0.0629356701852213,0.2,"HB-Pylyserlaan"
"4536","AGBro76:AGBro9",-0.0252879650470014,0.65,"HB-Pylyserlaan"
"4537","AGBro110:AGBro111",-0.0623109108464756,0.81,"HB-Doornpanne"
"4538","AGBro110:AGBro116",-0.110759075907591,0.9,"HB-Doornpanne"
"4539","AGBro110:AGBro12",0.0536726889094028,0.34,"HB-Doornpanne"
"4540","AGBro110:AGBro138",0.0932317346481397,0.12,"HB-Doornpanne"
"4541","AGBro110:AGBro144",-0.0243133207179309,0.71,"HB-Doornpanne"
"4542","AGBro110:AGBro153",-0.0116129032258062,0.47,"HB-Doornpanne"
"4543","AGBro110:AGBro16",0,1,"HB-Doornpanne"
"4544","AGBro110:AGBro161",-0.110013925813394,0.85,"HB-Doornpanne"
"4545","AGBro110:AGBro20",-0.15402799377916,0.96,"HB-Doornpanne"
"4546","AGBro110:AGBro218",-0.0682061995370107,0.65,"HB-Doornpanne"
"4547","AGBro110:AGBro227",0.0456206530708481,0.26,"HB-Doornpanne"
"4548","AGBro110:AGBro234",0.0336106489184691,0.38,"HB-Doornpanne"
"4549","AGBro110:AGBro266",-0.017635270541082,0.5,"HB-Doornpanne"
"4550","AGBro110:AGBro299",0.325431949075478,0.03,"HB-Doornpanne"
"4551","AGBro110:AGBro307",-0.0365905373477924,0.6,"HB-Doornpanne"
"4552","AGBro110:AGBro32",-0.0411449016100176,0.65,"HB-Doornpanne"
"4553","AGBro110:AGBro337",-0.0484614855097405,0.65,"HB-Doornpanne"
"4554","AGBro110:AGBro35",-0.0303521629158829,0.64,"HB-Doornpanne"
"4555","AGBro110:AGBro375",0.30873977086743,0.01,"HB-Doornpanne"
"4556","AGBro110:AGBro403",-0.0221145314313016,0.63,"HB-Doornpanne"
"4557","AGBro110:AGBro419",-0.0177609377775145,0.59,"HB-Doornpanne"
"4558","AGBro110:AGBro467",-0.0629189619698673,0.7,"HB-Doornpanne"
"4559","AGBro110:AGBro480",0.0939334637964775,0.18,"HB-Doornpanne"
"4560","AGBro110:AGBro487",-0.00141406350430628,0.42,"HB-Doornpanne"
"4561","AGBro110:AGBro57",-0.0799114437826154,0.84,"HB-Doornpanne"
"4562","AGBro110:AGBro76",0.0358810798496414,0.36,"HB-Doornpanne"
"4563","AGBro110:AGBro9",-0.0456357997341605,0.66,"HB-Doornpanne"
"4564","AGBro111:AGBro116",0.287946577629383,0.02,"HB-Doornpanne"
"4565","AGBro111:AGBro12",-0.135014341938496,0.89,"HB-Doornpanne"
"4566","AGBro111:AGBro138",0.0265273311897107,0.33,"HB-Doornpanne"
"4567","AGBro111:AGBro144",-0.228915662650602,0.96,"HB-Doornpanne"
"4568","AGBro111:AGBro153",0.127759699624531,0.1,"HB-Doornpanne"
"4569","AGBro111:AGBro16",0,1,"HB-Doornpanne"
"4570","AGBro111:AGBro161",-0.0588875376048132,0.68,"HB-Doornpanne"
"4571","AGBro111:AGBro20",0.202264150943396,0.08,"HB-Doornpanne"
"4572","AGBro111:AGBro218",0.039233576642336,0.4,"HB-Doornpanne"
"4573","AGBro111:AGBro227",-0.0690846286701214,0.7,"HB-Doornpanne"
"4574","AGBro111:AGBro234",-0.142033043965276,0.84,"HB-Doornpanne"
"4575","AGBro111:AGBro266",-0.0559349593495936,0.71,"HB-Doornpanne"
"4576","AGBro111:AGBro299",0.0519607843137255,0.39,"HB-Doornpanne"
"4577","AGBro111:AGBro307",-0.120499632623071,0.82,"HB-Doornpanne"
"4578","AGBro111:AGBro32",-0.263528100842677,1,"HB-Doornpanne"
"4579","AGBro111:AGBro337",-0.0813823857302119,0.81,"HB-Doornpanne"
"4580","AGBro111:AGBro35",-0.271844660194175,1,"HB-Doornpanne"
"4581","AGBro111:AGBro375",-0.120794701986755,0.95,"HB-Doornpanne"
"4582","AGBro111:AGBro403",-0.0276319425255599,0.62,"HB-Doornpanne"
"4583","AGBro111:AGBro419",0.15984685331419,0.05,"HB-Doornpanne"
"4584","AGBro111:AGBro467",-0.166532366371206,0.98,"HB-Doornpanne"
"4585","AGBro111:AGBro480",0.10450623202301,0.21,"HB-Doornpanne"
"4586","AGBro111:AGBro487",0.037963986218553,0.34,"HB-Doornpanne"
"4587","AGBro111:AGBro57",-0.150670355394765,0.94,"HB-Doornpanne"
"4588","AGBro111:AGBro76",-0.407294483115688,1,"HB-Doornpanne"
"4589","AGBro111:AGBro9",0.0137652427620256,0.43,"HB-Doornpanne"
"4590","AGBro116:AGBro12",-0.159797343557442,0.95,"HB-Doornpanne"
"4591","AGBro116:AGBro138",0.0237717096162715,0.37,"HB-Doornpanne"
"4592","AGBro116:AGBro144",-0.308549084661413,1,"HB-Doornpanne"
"4593","AGBro116:AGBro153",-0.096681980602348,0.82,"HB-Doornpanne"
"4594","AGBro116:AGBro16",0,1,"HB-Doornpanne"
"4595","AGBro116:AGBro161",0.0930568316051981,0.18,"HB-Doornpanne"
"4596","AGBro116:AGBro20",0.0502739284563327,0.33,"HB-Doornpanne"
"4597","AGBro116:AGBro218",0.0499096262608594,0.36,"HB-Doornpanne"
"4598","AGBro116:AGBro227",-0.102767280263318,0.89,"HB-Doornpanne"
"4599","AGBro116:AGBro234",-0.155580995993131,0.94,"HB-Doornpanne"
"4600","AGBro116:AGBro266",0.0480067142257661,0.25,"HB-Doornpanne"
"4601","AGBro116:AGBro299",-0.100909946658299,0.85,"HB-Doornpanne"
"4602","AGBro116:AGBro307",0.0438954035241736,0.3,"HB-Doornpanne"
"4603","AGBro116:AGBro32",-0.0911693144411049,0.82,"HB-Doornpanne"
"4604","AGBro116:AGBro337",-0.0481134101811411,0.6,"HB-Doornpanne"
"4605","AGBro116:AGBro35",-0.145097247459452,0.91,"HB-Doornpanne"
"4606","AGBro116:AGBro375",-0.134556574923547,0.98,"HB-Doornpanne"
"4607","AGBro116:AGBro403",0.152437726208218,0.07,"HB-Doornpanne"
"4608","AGBro116:AGBro419",0.147694568611843,0.08,"HB-Doornpanne"
"4609","AGBro116:AGBro467",-0.175087888605501,0.96,"HB-Doornpanne"
"4610","AGBro116:AGBro480",0.134453781512605,0.11,"HB-Doornpanne"
"4611","AGBro116:AGBro487",0.0836111481530872,0.23,"HB-Doornpanne"
"4612","AGBro116:AGBro57",-0.137526478735539,0.9,"HB-Doornpanne"
"4613","AGBro116:AGBro76",-0.320390634192257,1,"HB-Doornpanne"
"4614","AGBro116:AGBro9",-0.031274071791711,0.57,"HB-Doornpanne"
"4615","AGBro12:AGBro138",-0.123675454312772,0.89,"HB-Doornpanne"
"4616","AGBro12:AGBro144",0.0411956200059191,0.42,"HB-Doornpanne"
"4617","AGBro12:AGBro153",0.0778333163317353,0.24,"HB-Doornpanne"
"4618","AGBro12:AGBro16",0,1,"HB-Doornpanne"
"4619","AGBro12:AGBro161",-0.0510030156024646,0.6,"HB-Doornpanne"
"4620","AGBro12:AGBro20",-0.16457407765115,0.94,"HB-Doornpanne"
"4621","AGBro12:AGBro218",0.0228345080678047,0.54,"HB-Doornpanne"
"4622","AGBro12:AGBro227",-0.0347095359883088,0.49,"HB-Doornpanne"
"4623","AGBro12:AGBro234",0.0703419878760152,0.28,"HB-Doornpanne"
"4624","AGBro12:AGBro266",0.0754337440281623,0.29,"HB-Doornpanne"
"4625","AGBro12:AGBro299",0.140931603034293,0.22,"HB-Doornpanne"
"4626","AGBro12:AGBro307",-0.0388398170769901,0.68,"HB-Doornpanne"
"4627","AGBro12:AGBro32",0.0087205146533238,0.45,"HB-Doornpanne"
"4628","AGBro12:AGBro337",0.0308946577987557,0.27,"HB-Doornpanne"
"4629","AGBro12:AGBro35",-0.0873949579831932,0.82,"HB-Doornpanne"
"4630","AGBro12:AGBro375",-0.144728803204127,0.97,"HB-Doornpanne"
"4631","AGBro12:AGBro403",-0.0830793223222516,0.78,"HB-Doornpanne"
"4632","AGBro12:AGBro419",-0.0565241328684163,0.73,"HB-Doornpanne"
"4633","AGBro12:AGBro467",0.224471527921228,0.05,"HB-Doornpanne"
"4634","AGBro12:AGBro480",0.0196090446718549,0.31,"HB-Doornpanne"
"4635","AGBro12:AGBro487",0.132809377913947,0.05,"HB-Doornpanne"
"4636","AGBro12:AGBro57",-0.0431974819558257,0.54,"HB-Doornpanne"
"4637","AGBro12:AGBro76",0.134830139884801,0.17,"HB-Doornpanne"
"4638","AGBro12:AGBro9",0.0213879058316666,0.35,"HB-Doornpanne"
"4639","AGBro138:AGBro144",0.136463683052091,0.14,"HB-Doornpanne"
"4640","AGBro138:AGBro153",0.0417635303234227,0.33,"HB-Doornpanne"
"4641","AGBro138:AGBro16",0,1,"HB-Doornpanne"
"4642","AGBro138:AGBro161",-0.185649823969852,0.97,"HB-Doornpanne"
"4643","AGBro138:AGBro20",-0.124437487771473,0.86,"HB-Doornpanne"
"4644","AGBro138:AGBro218",-0.0608695652173912,0.74,"HB-Doornpanne"
"4645","AGBro138:AGBro227",-0.134239512538083,0.94,"HB-Doornpanne"
"4646","AGBro138:AGBro234",0.307870887093174,0.01,"HB-Doornpanne"
"4647","AGBro138:AGBro266",0.0151982901923535,0.31,"HB-Doornpanne"
"4648","AGBro138:AGBro299",0.0943251533742331,0.29,"HB-Doornpanne"
"4649","AGBro138:AGBro307",-0.16248323433608,0.97,"HB-Doornpanne"
"4650","AGBro138:AGBro32",-0.0406284716711631,0.59,"HB-Doornpanne"
"4651","AGBro138:AGBro337",-0.0660457239627436,0.68,"HB-Doornpanne"
"4652","AGBro138:AGBro35",-0.0889427936122902,0.8,"HB-Doornpanne"
"4653","AGBro138:AGBro375",0.43738546120953,0.01,"HB-Doornpanne"
"4654","AGBro138:AGBro403",0.015141955835962,0.39,"HB-Doornpanne"
"4655","AGBro138:AGBro419",0.00827845719661346,0.53,"HB-Doornpanne"
"4656","AGBro138:AGBro467",-0.115250051450916,0.87,"HB-Doornpanne"
"4657","AGBro138:AGBro480",0.0105501130369252,0.48,"HB-Doornpanne"
"4658","AGBro138:AGBro487",0.0586139408842277,0.28,"HB-Doornpanne"
"4659","AGBro138:AGBro57",-0.207712082262211,0.97,"HB-Doornpanne"
"4660","AGBro138:AGBro76",-0.000729693984585,0.52,"HB-Doornpanne"
"4661","AGBro138:AGBro9",-0.00982636368711975,0.54,"HB-Doornpanne"
"4662","AGBro144:AGBro153",0.0669134786781846,0.35,"HB-Doornpanne"
"4663","AGBro144:AGBro16",0,1,"HB-Doornpanne"
"4664","AGBro144:AGBro161",0.242368916528784,0.03,"HB-Doornpanne"
"4665","AGBro144:AGBro20",0.0584138395866098,0.35,"HB-Doornpanne"
"4666","AGBro144:AGBro218",-0.0205761316872428,0.55,"HB-Doornpanne"
"4667","AGBro144:AGBro227",0.272586253008826,0.02,"HB-Doornpanne"
"4668","AGBro144:AGBro234",0.298395667796953,0.51,"HB-Doornpanne"
"4669","AGBro144:AGBro266",0.0664601520698394,0.25,"HB-Doornpanne"
"4670","AGBro144:AGBro299",0.0316066725197541,0.45,"HB-Doornpanne"
"4671","AGBro144:AGBro307",0.0412371134020619,0.38,"HB-Doornpanne"
"4672","AGBro144:AGBro32",0.319252290475312,0.12,"HB-Doornpanne"
"4673","AGBro144:AGBro337",0.145669291338582,0.06,"HB-Doornpanne"
"4674","AGBro144:AGBro35",0.361091672498251,0.02,"HB-Doornpanne"
"4675","AGBro144:AGBro375",0.196659609503646,0.05,"HB-Doornpanne"
"4676","AGBro144:AGBro403",-0.0908424908424911,0.77,"HB-Doornpanne"
