"","locus","chi2","df","Pr.chi2","Pr.exact","pop"
"883","AGBro299",0.0131492439184747,1,0.908706572535466,1,"Wetteren2020"
"884","AGBro307",0.139591836734694,1,0.708687119374357,1,"Wetteren2020"
"885","AGBro32",0.571477685950413,1,0.449672320155145,1,"Wetteren2020"
"886","AGBro337",1.61880739589043,3,0.6551329275263,0.677,"Wetteren2020"
"887","AGBro35",13.0617283950617,1,0.000301391184946431,0,"Wetteren2020"
"888","AGBro375",0.292235237290182,1,0.588791685518668,0.639,"Wetteren2020"
"889","AGBro403",0.131482834185537,3,0.987808526773148,1,"Wetteren2020"
"890","AGBro419",19.1779396462019,6,0.00387344003104795,0.005,"Wetteren2020"
"891","AGBro467",4.87861570247934,10,0.89913760491012,0.975,"Wetteren2020"
"892","AGBro480",18.4726530612245,3,0.00035136873750885,0.065,"Wetteren2020"
"893","AGBro487",1.35537190082645,3,0.716028320176143,0.808,"Wetteren2020"
"894","AGBro57",7.73614512471655,1,0.00541262267310005,0.086,"Wetteren2020"
"895","AGBro76",1.05141354372124,3,0.788814056019207,0.882,"Wetteren2020"
"896","AGBro9",11.3651668197123,10,0.329784597335372,0.631,"Wetteren2020"
"897","AGBro110",1.6225,3,0.654298924916231,0.811,"Vloethemveld-Zuid2020"
"898","AGBro111",7.45656804733728,3,0.0586849689853484,0.023,"Vloethemveld-Zuid2020"
"899","AGBro116",5.70502958579882,3,0.126877091022142,0.046,"Vloethemveld-Zuid2020"
"900","AGBro12",4.19753086419753,10,0.937996323849219,0.963,"Vloethemveld-Zuid2020"
"901","AGBro138",1.66358024691358,1,0.197120618624204,0.277,"Vloethemveld-Zuid2020"
"902","AGBro144",4.66617283950617,3,0.19793840022989,0.231,"Vloethemveld-Zuid2020"
"903","AGBro153",0.810657596371882,3,0.846916215421493,0.748,"Vloethemveld-Zuid2020"
"904","AGBro16",0,0,1,1,"Vloethemveld-Zuid2020"
"905","AGBro161",11.0011223344557,3,0.0117198082391532,0.055,"Vloethemveld-Zuid2020"
"906","AGBro20",4.14742997845491,1,0.0416977662369904,0.143,"Vloethemveld-Zuid2020"
"907","AGBro218",0.929752066115702,3,0.818242656701729,1,"Vloethemveld-Zuid2020"
"908","AGBro227",0.0277008310249308,1,0.867814107693651,1,"Vloethemveld-Zuid2020"
"909","AGBro234",10.285039635689,3,0.0162922974911626,0.08,"Vloethemveld-Zuid2020"
"910","AGBro266",3.90625,3,0.271767007261374,0.293,"Vloethemveld-Zuid2020"
"911","AGBro299",2.48299319727891,6,0.870366121192101,0.64,"Vloethemveld-Zuid2020"
"912","AGBro307",0.123456790123457,1,0.725315148237577,1,"Vloethemveld-Zuid2020"
"913","AGBro32",0.4,1,0.527089256865538,0.554,"Vloethemveld-Zuid2020"
"914","AGBro337",1.40625,1,0.235679913429038,0.301,"Vloethemveld-Zuid2020"
"915","AGBro35",1.40625,1,0.235679913429038,0.297,"Vloethemveld-Zuid2020"
"916","AGBro375",0.0763888888888889,1,0.782252069887464,1,"Vloethemveld-Zuid2020"
"917","AGBro403",11.22,10,0.34063690712791,0.54,"Vloethemveld-Zuid2020"
"918","AGBro419",11.4792899408284,3,0.00939739578231602,0.065,"Vloethemveld-Zuid2020"
"919","AGBro467",5.76215419501134,6,0.450354258943208,0.245,"Vloethemveld-Zuid2020"
"920","AGBro480",1.83673469387755,6,0.934084905338031,1,"Vloethemveld-Zuid2020"
"921","AGBro487",8.8275,6,0.183514289714604,0.013,"Vloethemveld-Zuid2020"
"922","AGBro57",0.0277008310249308,1,0.867814107693651,1,"Vloethemveld-Zuid2020"
"923","AGBro76",8.59410430839002,6,0.197724764147962,0.2,"Vloethemveld-Zuid2020"
"924","AGBro9",22.7222222222222,21,0.358965870142778,0.462,"Vloethemveld-Zuid2020"
"925","AGBro110",1.665,3,0.644742921291055,1,"Raversijde22020"
"926","AGBro111",14.1632653061224,6,0.0278646310344329,0.066,"Raversijde22020"
"927","AGBro116",1.2930612244898,3,0.730781413234015,0.698,"Raversijde22020"
"928","AGBro12",11.4489795918367,6,0.0754525622353837,0.098,"Raversijde22020"
"929","AGBro138",5.37777777777778,1,0.0203948401833759,0.039,"Raversijde22020"
"930","AGBro144",19.0027777777778,15,0.213608035447257,0.082,"Raversijde22020"
"931","AGBro153",1.18367346938776,3,0.756922692378389,1,"Raversijde22020"
"932","AGBro16",0,0,1,1,"Raversijde22020"
"933","AGBro161",6.97959183673469,3,0.0725511025579135,0.047,"Raversijde22020"
"934","AGBro20",2.78238001314924,1,0.0953064435353183,0.189,"Raversijde22020"
"935","AGBro218",1.77777777777778,3,0.619782638587719,0.665,"Raversijde22020"
"936","AGBro227",9.18367346938775,6,0.163508857733313,0.126,"Raversijde22020"
"937","AGBro234",3.225,3,0.358218394627564,0.427,"Raversijde22020"
"938","AGBro266",2.25,1,0.133614402537715,0.159,"Raversijde22020"
"939","AGBro299",0.888888888888889,3,0.82810831458754,1,"Raversijde22020"
"940","AGBro307",3.40277777777778,1,0.0650867264927669,0.083,"Raversijde22020"
"941","AGBro32",0.625,1,0.429195300440349,1,"Raversijde22020"
"942","AGBro337",0.277777777777778,1,0.598161452683528,0.562,"Raversijde22020"
"943","AGBro35",0,0,1,1,"Raversijde22020"
"944","AGBro375",0.129586776859504,1,0.718860868049951,1,"Raversijde22020"
"945","AGBro403",18.32,15,0.246216081083476,0.051,"Raversijde22020"
"946","AGBro419",6.9,6,0.33019430037738,0.138,"Raversijde22020"
"947","AGBro467",8.88888888888889,10,0.542679974102206,0.184,"Raversijde22020"
"948","AGBro480",1.88775510204082,3,0.596027076788527,0.372,"Raversijde22020"
"949","AGBro487",4.47510204081633,3,0.214521909229085,0.178,"Raversijde22020"
"950","AGBro57",0.163265306122449,1,0.686167849855239,1,"Raversijde22020"
"951","AGBro76",3.3265306122449,3,0.343967114520645,0.334,"Raversijde22020"
"952","AGBro9",4.2984693877551,10,0.932879654000572,1,"Raversijde22020"
"953","AGBro110",2.89579881656805,3,0.40797153265626,0.178,"DuinbossenDeHaan2020"
"954","AGBro111",21.4166666666667,21,0.433763936448597,0.457,"DuinbossenDeHaan2020"
"955","AGBro116",13.862258953168,3,0.00309876525224095,0.006,"DuinbossenDeHaan2020"
"956","AGBro12",7.33333333333333,6,0.291117461518557,0.171,"DuinbossenDeHaan2020"
"957","AGBro138",0.0226843100189036,1,0.880280916166764,1,"DuinbossenDeHaan2020"
"958","AGBro144",16.5185950413223,10,0.0857183733825893,0.14,"DuinbossenDeHaan2020"
"959","AGBro153",1.51927437641723,3,0.677829012424905,0.678,"DuinbossenDeHaan2020"
"960","AGBro16",11,1,0.000911118877153672,0.004,"DuinbossenDeHaan2020"
"961","AGBro161",3.48213017751479,3,0.323087183262828,0.123,"DuinbossenDeHaan2020"
"962","AGBro20",0,0,1,1,"DuinbossenDeHaan2020"
"963","AGBro218",0.350765306122449,1,0.553680228249833,1,"DuinbossenDeHaan2020"
"964","AGBro227",11.1358024691358,6,0.0842688848875217,0.1,"DuinbossenDeHaan2020"
"965","AGBro234",4.25333333333333,3,0.235376156773353,0.2,"DuinbossenDeHaan2020"
"966","AGBro266",10,1,0.0015654022580025,0.001,"DuinbossenDeHaan2020"
"967","AGBro299",3.84736142977901,6,0.697323582276151,0.505,"DuinbossenDeHaan2020"
"968","AGBro307",2.09007232084155,1,0.148259051663404,0.199,"DuinbossenDeHaan2020"
"969","AGBro32",3.3168044077135,3,0.345310624013919,0.165,"DuinbossenDeHaan2020"
"970","AGBro337",0.148148148148148,1,0.70031137293689,1,"DuinbossenDeHaan2020"
"971","AGBro35",12,1,0.00053200550513921,0.003,"DuinbossenDeHaan2020"
"972","AGBro375",0.310430827913346,1,0.577415932403275,0.583,"DuinbossenDeHaan2020"
"973","AGBro403",17.8383673469388,15,0.271258421936469,0.199,"DuinbossenDeHaan2020"
"974","AGBro419",28.9344135802469,10,0.0012768723684119,0,"DuinbossenDeHaan2020"
"975","AGBro467",13.08,10,0.21923327095329,0.104,"DuinbossenDeHaan2020"
"976","AGBro480",9.43013038548753,6,0.150793541113254,0.023,"DuinbossenDeHaan2020"
"977","AGBro487",4.08979591836735,3,0.251929623288908,0.133,"DuinbossenDeHaan2020"
"978","AGBro57",9,1,0.00269979606326021,0.056,"DuinbossenDeHaan2020"
"979","AGBro76",4.31360946745562,6,0.634317549847579,0.42,"DuinbossenDeHaan2020"
"980","AGBro9",22.2933333333333,15,0.100340001239863,0.001,"DuinbossenDeHaan2020"
"981","AGBro110",4.86111111111111,10,0.900260605829456,0.935,"Bredene2020"
"982","AGBro111",22.5102040816327,10,0.0127062536660687,0.06,"Bredene2020"
"983","AGBro116",0,1,1,1,"Bredene2020"
"984","AGBro12",18.4792899408284,10,0.0473972033736257,0.259,"Bredene2020"
"985","AGBro138",2.25,1,0.133614402537715,0.163,"Bredene2020"
"986","AGBro144",21.4540816326531,15,0.122937775770702,0.008,"Bredene2020"
"987","AGBro153",4.08979591836735,3,0.251929623288908,0.111,"Bredene2020"
"988","AGBro16",0.0277008310249308,1,0.867814107693651,1,"Bredene2020"
"989","AGBro161",2.7225,1,0.098942936067296,0.173,"Bredene2020"
"990","AGBro20",2.32047750229568,1,0.127680826158545,0.242,"Bredene2020"
"991","AGBro218",5.28402766065104,1,0.0215219067408339,0.021,"Bredene2020"
"992","AGBro227",0.311418685121107,3,0.957866822244294,1,"Bredene2020"
"993","AGBro234",0.771604938271605,3,0.856245995329082,1,"Bredene2020"
"994","AGBro266",2.7225,1,0.098942936067296,0.16,"Bredene2020"
"995","AGBro299",3.5175,3,0.31849951222998,0.114,"Bredene2020"
"996","AGBro307",7,1,0.00815097159350264,0.011,"Bredene2020"
"997","AGBro32",0.4,1,0.527089256865538,0.567,"Bredene2020"
"998","AGBro337",5.3265306122449,3,0.14939009423846,0.347,"Bredene2020"
"999","AGBro35",0,0,1,1,"Bredene2020"
"1000","AGBro375",6,1,0.0143058784354296,0.027,"Bredene2020"
"1001","AGBro403",19.2592592592593,10,0.0370906132982944,0.113,"Bredene2020"
"1002","AGBro419",0.453514739229025,1,0.500670569296129,0.558,"Bredene2020"
"1003","AGBro467",14.4444444444444,10,0.153667026903076,0.158,"Bredene2020"
"1004","AGBro480",3.55621301775148,3,0.313544330526961,0.236,"Bredene2020"
"1005","AGBro487",5.98958333333333,3,0.112118119844191,0.323,"Bredene2020"
"1006","AGBro57",8,1,0.00467773498104729,0.062,"Bredene2020"
"1007","AGBro76",4.54784580498866,3,0.208062049366819,0.228,"Bredene2020"
"1008","AGBro9",20.1666666666667,15,0.165631961032631,0.074,"Bredene2020"
"1009","AGBro110",0.90702947845805,3,0.823731111177554,1,"Oosthoekduinen2020"
"1010","AGBro111",29.2163265306122,15,0.0150831342847195,0.009,"Oosthoekduinen2020"
"1011","AGBro116",0.28125,3,0.963515394144893,1,"Oosthoekduinen2020"
"1012","AGBro12",9.90222222222222,10,0.449113212239641,0.535,"Oosthoekduinen2020"
"1013","AGBro138",0.123456790123457,1,0.725315148237577,1,"Oosthoekduinen2020"
"1014","AGBro144",10.0226757369615,15,0.818311132116387,0.374,"Oosthoekduinen2020"
"1015","AGBro153",11.7965432098765,3,0.00811362951342487,0.008,"Oosthoekduinen2020"
"1016","AGBro16",0,0,1,1,"Oosthoekduinen2020"
"1017","AGBro161",0.4,1,0.527089256865538,0.509,"Oosthoekduinen2020"
"1018","AGBro20",0,0,1,1,"Oosthoekduinen2020"
"1019","AGBro218",0.4,1,0.527089256865538,0.477,"Oosthoekduinen2020"
"1020","AGBro227",1.56473829201102,3,0.66741133633852,0.561,"Oosthoekduinen2020"
"1021","AGBro234",3.57208448117539,3,0.311532644070653,0.187,"Oosthoekduinen2020"
"1022","AGBro266",1.11111111111111,1,0.291840545143789,1,"Oosthoekduinen2020"
"1023","AGBro299",6.93777777777778,6,0.32663985720721,0.236,"Oosthoekduinen2020"
"1024","AGBro307",1.16048786378457,1,0.281364384762616,0.444,"Oosthoekduinen2020"
"1025","AGBro32",0.00102030405060709,1,0.974518146188997,1,"Oosthoekduinen2020"
"1026","AGBro337",1.83673469387755,1,0.175334143776601,0.469,"Oosthoekduinen2020"
"1027","AGBro35",0.123456790123457,1,0.725315148237577,1,"Oosthoekduinen2020"
"1028","AGBro375",0.803002192612582,1,0.370197276411458,0.462,"Oosthoekduinen2020"
"1029","AGBro403",14.375,15,0.49729935121757,0.472,"Oosthoekduinen2020"
"1030","AGBro419",5.13038548752834,6,0.527202412852762,0.383,"Oosthoekduinen2020"
"1031","AGBro467",10.7111111111111,15,0.772791465920099,0.237,"Oosthoekduinen2020"
"1032","AGBro480",1.11111111111111,1,0.291840545143789,1,"Oosthoekduinen2020"
"1033","AGBro487",3.29877551020408,3,0.347813107277809,0.187,"Oosthoekduinen2020"
"1034","AGBro57",5,1,0.0253473186774683,0.105,"Oosthoekduinen2020"
"1035","AGBro76",1.35308641975309,3,0.716567416816841,0.744,"Oosthoekduinen2020"
"1036","AGBro9",22.2222222222222,28,0.770900564106702,1,"Oosthoekduinen2020"
"1037","AGBro110",2.09876543209876,3,0.552162565212447,0.406,"Oostvoordduinen2020"
"1038","AGBro111",6.85,10,0.739525937119894,0.496,"Oostvoordduinen2020"
"1039","AGBro116",4.44444444444444,6,0.616761218583876,0.533,"Oostvoordduinen2020"
"1040","AGBro12",15.3968253968254,10,0.118250122171672,0.048,"Oostvoordduinen2020"
"1041","AGBro138",3.40277777777778,1,0.0650867264927669,0.083,"Oostvoordduinen2020"
"1042","AGBro144",31.8518518518519,21,0.0606027677062386,0.043,"Oostvoordduinen2020"
"1043","AGBro153",1.33136094674556,3,0.721699921496865,1,"Oostvoordduinen2020"
"1044","AGBro16",0,0,1,1,"Oostvoordduinen2020"
"1045","AGBro161",2.91666666666667,6,0.819231059175743,0.657,"Oostvoordduinen2020"
"1046","AGBro20",0.0311418685121107,1,0.859924253238214,1,"Oostvoordduinen2020"
"1047","AGBro218",1.55188246097337,1,0.212857753697881,0.226,"Oostvoordduinen2020"
"1048","AGBro227",7.65289256198347,6,0.264651866254944,0.251,"Oostvoordduinen2020"
"1049","AGBro234",2.66299357208448,3,0.446552824898403,0.389,"Oostvoordduinen2020"
"1050","AGBro266",0.36,1,0.548506235500147,1,"Oostvoordduinen2020"
"1051","AGBro299",2.43342516069789,3,0.487442869926152,0.765,"Oostvoordduinen2020"
"1052","AGBro307",0.4,1,0.527089256865538,0.489,"Oostvoordduinen2020"
"1053","AGBro32",1.55188246097337,1,0.212857753697881,0.261,"Oostvoordduinen2020"
"1054","AGBro337",0.0226757369614513,1,0.880303370447462,1,"Oostvoordduinen2020"
"1055","AGBro35",9,1,0.00269979606326021,0.058,"Oostvoordduinen2020"
"1056","AGBro375",1.11111111111111,1,0.291840545143789,1,"Oostvoordduinen2020"
"1057","AGBro403",12.0833333333333,10,0.279518036567054,0.129,"Oostvoordduinen2020"
"1058","AGBro419",15.8711418451678,3,0.00120509023604642,0,"Oostvoordduinen2020"
"1059","AGBro467",12.0748299319728,15,0.673356384106015,0.488,"Oostvoordduinen2020"
"1060","AGBro480",8.01652892561983,6,0.236894854460954,0.177,"Oostvoordduinen2020"
"1061","AGBro487",9.44897959183674,6,0.149857482173198,0.14,"Oostvoordduinen2020"
"1062","AGBro57",10,1,0.0015654022580025,0.051,"Oostvoordduinen2020"
"1063","AGBro76",7.26501377410468,6,0.297032780898041,0.06,"Oostvoordduinen2020"
"1064","AGBro9",16.8,10,0.0789082826745293,0.045,"Oostvoordduinen2020"
"1065","AGBro110",8.1353305785124,6,0.228355399875899,0.081,"Zwinbosjes2020"
"1066","AGBro111",1.43333333333333,6,0.963799372318868,0.718,"Zwinbosjes2020"
"1067","AGBro116",2.27721088435374,3,0.5169007494581,0.368,"Zwinbosjes2020"
"1068","AGBro12",8.26666666666667,10,0.602806994331629,0.465,"Zwinbosjes2020"
"1069","AGBro138",5.10416666666667,1,0.0238684421645744,0.055,"Zwinbosjes2020"
"1070","AGBro144",10.7416225749559,6,0.0966977481563962,0.025,"Zwinbosjes2020"
"1071","AGBro153",2.8843537414966,3,0.409801365361554,0.194,"Zwinbosjes2020"
"1072","AGBro16",5.83673469387755,3,0.119829323492901,0.142,"Zwinbosjes2020"
"1073","AGBro161",5.48631656804734,3,0.139459332634437,0.024,"Zwinbosjes2020"
"1074","AGBro20",0.0991735537190083,1,0.752823664896205,1,"Zwinbosjes2020"
"1075","AGBro218",2.78895463510848,3,0.425321409921907,0.363,"Zwinbosjes2020"
"1076","AGBro227",8.4,6,0.210237987023097,0.053,"Zwinbosjes2020"
"1077","AGBro234",9.70793650793651,3,0.0212191183232382,0.002,"Zwinbosjes2020"
"1078","AGBro266",0.076530612244898,1,0.782055266721573,1,"Zwinbosjes2020"
"1079","AGBro299",8.55243764172335,6,0.200356856473058,0.149,"Zwinbosjes2020"
"1080","AGBro307",0.884383310932541,1,0.347003929889584,0.581,"Zwinbosjes2020"
"1081","AGBro32",2.32828719723183,6,0.887168403567669,0.867,"Zwinbosjes2020"
"1082","AGBro337",3.23341836734694,1,0.0721499391153196,0.087,"Zwinbosjes2020"
"1083","AGBro35",15,1,0.000107511176729469,0.003,"Zwinbosjes2020"
"1084","AGBro375",3.12379853902345,1,0.0771567284636862,0.092,"Zwinbosjes2020"
"1085","AGBro403",14.6640211640212,10,0.144799579939747,0.136,"Zwinbosjes2020"
"1086","AGBro419",31.3670523415978,10,0.000510169736340216,0,"Zwinbosjes2020"
"1087","AGBro467",14.9644444444444,6,0.020535067222767,0.103,"Zwinbosjes2020"
"1088","AGBro480",9.98148148148148,6,0.125434043844811,0.051,"Zwinbosjes2020"
"1089","AGBro487",13.9886419753086,6,0.0297632969610436,0.071,"Zwinbosjes2020"
"1090","AGBro57",0.0902777777777778,1,0.763824315315463,1,"Zwinbosjes2020"
"1091","AGBro76",0.97962962962963,3,0.806180817983689,0.711,"Zwinbosjes2020"
"1092","AGBro9",28.0555555555556,28,0.46150636579492,0.499,"Zwinbosjes2020"
"1093","AGBro110",0.848550295857988,3,0.837822607952896,0.752,"Harchies2021"
"1094","AGBro111",19.1090822665508,3,0.000259560978756679,0.015,"Harchies2021"
"1095","AGBro116",1.75925330812854,3,0.623841753246845,0.472,"Harchies2021"
"1096","AGBro12",22.734375,10,0.0117706662205725,0.018,"Harchies2021"
"1097","AGBro138",19.1116083484433,3,0.000259248922404476,0.009,"Harchies2021"
"1098","AGBro144",10.5618543713782,6,0.102899079904709,0.012,"Harchies2021"
"1099","AGBro153",2.29591836734694,1,0.129714467787912,0.151,"Harchies2021"
"1100","AGBro16",0.06640625,1,0.796642998646268,1,"Harchies2021"
"1101","AGBro161",7.29903978052126,3,0.0629531429538269,0.165,"Harchies2021"
"1102","AGBro20",0,0,1,1,"Harchies2021"
"1103","AGBro227",0.06640625,1,0.796642998646268,1,"Harchies2021"
"1104","AGBro234",0,0,1,1,"Harchies2021"
"1105","AGBro266",3.19222222222222,1,0.0739893682190301,0.086,"Harchies2021"
"1106","AGBro299",5.17018007202881,3,0.159751522201786,0.077,"Harchies2021"
"1107","AGBro307",6.84206266620418,1,0.00890359741820757,0.076,"Harchies2021"
"1108","AGBro32",0,1,1,1,"Harchies2021"
"1109","AGBro337",0,0,1,1,"Harchies2021"
"1110","AGBro35",0.515450361604208,1,0.472788907323068,0.417,"Harchies2021"
"1111","AGBro375",5.56476002629849,1,0.0183255219312954,0.051,"Harchies2021"
"1112","AGBro403",5.07918367346939,3,0.166089907114729,0.183,"Harchies2021"
"1113","AGBro419",0,0,1,1,"Harchies2021"
"1114","AGBro467",3.15259259259259,6,0.789465615865478,0.642,"Harchies2021"
"1115","AGBro480",3.00315947110819,3,0.39113830443986,0.257,"Harchies2021"
"1116","AGBro487",1.6094674556213,1,0.204566677581031,0.509,"Harchies2021"
"1117","AGBro57",13.0292503589207,1,0.000306663279630359,0,"Harchies2021"
"1118","AGBro76",0.780612244897959,1,0.376953958932281,1,"Harchies2021"
"1119","AGBro9",3.76081632653061,6,0.70900667386385,0.568,"Harchies2021"
"1120","AGBro110",2.20459136822773,3,0.531044581148018,0.285,"Lagland2021"
"1121","AGBro111",38.7513888888889,15,0.000697993351001069,0.001,"Lagland2021"
"1122","AGBro116",3.83511867254778,1,0.0501894380229886,0.045,"Lagland2021"
"1123","AGBro12",18.4406311637081,15,0.240209023991729,0.043,"Lagland2021"
"1124","AGBro138",9.96228299643282,1,0.00159779798447812,0.014,"Lagland2021"
"1125","AGBro144",4.33305555555556,6,0.631702083751405,0.423,"Lagland2021"
"1126","AGBro153",4.26530612244898,6,0.640822044417188,0.287,"Lagland2021"
"1127","AGBro16",20.703125,3,0.000121329071397502,0.038,"Lagland2021"
"1128","AGBro161",0.208757396449704,1,0.6477430919824,1,"Lagland2021"
"1129","AGBro20",0,0,1,1,"Lagland2021"
"1130","AGBro227",2.8125,1,0.0935325126890938,0.138,"Lagland2021"
"1131","AGBro234",4.91370808678501,6,0.554927502125443,0.176,"Lagland2021"
"1132","AGBro266",0.0554016620498615,1,0.813917240689716,1,"Lagland2021"
"1133","AGBro299",1.20987654320988,1,0.271356573571598,0.248,"Lagland2021"
"1134","AGBro307",3.26060408163265,1,0.0709629800420108,0.093,"Lagland2021"
"1135","AGBro32",1.60352513456918,1,0.205404362352004,0.218,"Lagland2021"
"1136","AGBro337",0.262975778546713,1,0.608083086382607,1,"Lagland2021"
"1137","AGBro35",16,1,6.334248366624e-05,0,"Lagland2021"
"1138","AGBro375",25.2445369406868,3,1.37253518388558e-05,0.003,"Lagland2021"
"1139","AGBro403",30.9637188208617,6,2.57568107008277e-05,0,"Lagland2021"
"1140","AGBro419",0.00697288648140808,1,0.933450947095637,1,"Lagland2021"
"1141","AGBro467",13.5199704142012,6,0.0354830057597123,0.003,"Lagland2021"
"1142","AGBro480",1.9501059244649,3,0.582826713319599,0.322,"Lagland2021"
"1143","AGBro487",8.67063492063492,6,0.192966102784764,0.066,"Lagland2021"
"1144","AGBro57",7.78313892355617,1,0.00527360885129657,0.01,"Lagland2021"
"1145","AGBro76",2.34640831758034,3,0.503688648804692,0.361,"Lagland2021"
"1146","AGBro9",7.18765432098765,15,0.952231637203206,0.949,"Lagland2021"
