"","locus","observed","median","percentile2.5th","percentile97.5th","pop"
"518","AGBro266",0.210526315789474,0.210526315789474,0.0311890838206628,0.403947368421052,"Oosthoekduinen2018"
"519","AGBro299",-0.00725952813067158,-0.0197368421052632,-0.109266816774557,0.106264057579847,"Oosthoekduinen2018"
"520","AGBro307",0.0778508771929824,0.0597165991902833,-0.0495951417004048,0.235526315789474,"Oosthoekduinen2018"
"521","AGBro32",-0.112664473684211,-0.112664473684211,-0.208333333333333,0.0140977443609022,"Oosthoekduinen2018"
"522","AGBro337",-0.122241086587436,-0.122241086587436,-0.192481203007519,-0.0623781676413256,"Oosthoekduinen2018"
"523","AGBro35",0.145363408521303,0.145363408521303,-0.0107655502392344,0.34078947368421,"Oosthoekduinen2018"
"524","AGBro375",-0.129984051036683,-0.13390092879257,-0.198435277382646,-0.081578947368421,"Oosthoekduinen2018"
"525","AGBro403",-0.0343567251461988,-0.0460526315789474,-0.0914127423822715,0.0159565859836757,"Oosthoekduinen2018"
"526","AGBro419",0.226076555023923,0.22047305764411,0.0388471177944862,0.415221291866029,"Oosthoekduinen2018"
"527","AGBro467",-0.018796992481203,-0.0326127819548872,-0.103185595567867,0.0748355263157895,"Oosthoekduinen2018"
"528","AGBro480",0.0798872180451128,0.0653357531760435,-0.0535589339918711,0.225888157894737,"Oosthoekduinen2018"
"529","AGBro487",-0.000848896434634966,-0.010438773344652,-0.110696041574525,0.123489278752437,"Oosthoekduinen2018"
"530","AGBro57",0.0610047846889951,0.0610047846889951,-0.0378947368421052,0.235526315789474,"Oosthoekduinen2018"
"531","AGBro76",0.100877192982456,0.0820175438596491,-0.044891640866873,0.246002024291498,"Oosthoekduinen2018"
"532","AGBro9",-0.00464396284829723,-0.0147058823529412,-0.0853712264896476,0.0848945953593662,"Oosthoekduinen2018"
"533","AGBro110",0.125,0.114583333333333,-0.0750520833333334,0.380952380952381,"Schipgatduinen2018"
"534","AGBro111",0.244791666666667,0.2109375,0.00231176900584802,0.477884615384615,"Schipgatduinen2018"
"535","AGBro116",0.0122549019607843,-0.00925925925925923,-0.125,0.197222222222222,"Schipgatduinen2018"
"536","AGBro12",0.0902777777777778,0.0717592592592592,-0.0708482142857143,0.261111111111111,"Schipgatduinen2018"
"537","AGBro138",-0.0416666666666668,-0.0416666666666668,-0.107456140350877,-0.0032051282051284,"Schipgatduinen2018"
"538","AGBro144",0.105263157894737,0.0769188596491228,-0.0634305006587615,0.28125,"Schipgatduinen2018"
"539","AGBro153",0.03125,-0.00122549019607843,-0.107456140350877,0.227827380952381,"Schipgatduinen2018"
"540","AGBro16",NA,NA,NA,NA,"Schipgatduinen2018"
"541","AGBro161",0.00219298245614041,-0.00877192982456137,-0.125,0.154457720588235,"Schipgatduinen2018"
"542","AGBro20",-0.025,-0.025,-0.0833333333333333,0,"Schipgatduinen2018"
"543","AGBro218",-0.0548245614035087,-0.0723684210526315,-0.189393939393939,0.125,"Schipgatduinen2018"
"544","AGBro227",-0.0286458333333334,-0.03125,-0.0896354166666667,-0.0032051282051284,"Schipgatduinen2018"
"545","AGBro234",0.255555555555556,0.233333333333333,0.0459978070175439,0.419871794871795,"Schipgatduinen2018"
"546","AGBro266",0.104166666666667,0.0952380952380952,-0.0338541666666668,0.318526785714286,"Schipgatduinen2018"
"547","AGBro299",0.0122549019607843,-0.00245098039215685,-0.108333333333333,0.197222222222222,"Schipgatduinen2018"
"548","AGBro307",-0.133333333333333,-0.133333333333333,-0.219202898550725,-0.0612745098039215,"Schipgatduinen2018"
"549","AGBro32",-0.107456140350877,-0.107456140350877,-0.189393939393939,-0.025,"Schipgatduinen2018"
"550","AGBro337",-0.025,-0.025,-0.0833333333333333,0,"Schipgatduinen2018"
"551","AGBro35",0.227564102564103,0.227564102564103,-0.0119047619047618,0.444444444444444,"Schipgatduinen2018"
"552","AGBro375",-0.0285087719298245,-0.0370370370370371,-0.181818181818182,0.1484375,"Schipgatduinen2018"
"553","AGBro403",0.0270833333333333,0.00396825396825395,-0.117840085638999,0.218137254901961,"Schipgatduinen2018"
"554","AGBro419",0.12037037037037,0.104166666666667,-0.0734623015873015,0.336121794871795,"Schipgatduinen2018"
"555","AGBro467",0.0337301587301587,0.0178571428571429,-0.109375,0.194485294117647,"Schipgatduinen2018"
"556","AGBro480",0.0442708333333333,0.0269607843137255,-0.0895833333333334,0.238095238095238,"Schipgatduinen2018"
"557","AGBro487",0.00781250000000005,-0.00925925925925923,-0.0833333333333333,0.0911458333333332,"Schipgatduinen2018"
"558","AGBro57",0.0979020979020979,0.0833333333333333,-0.0612745098039215,0.314393939393939,"Schipgatduinen2018"
"559","AGBro76",-0.0723684210526315,-0.0750000000000001,-0.179347826086956,0.0220588235294118,"Schipgatduinen2018"
"560","AGBro9",-0.0303030303030303,-0.0416666666666667,-0.123263888888889,0.0458388157894737,"Schipgatduinen2018"
"561","AGBro110",-0.021875,-0.038235294117647,-0.158333333333333,0.146517857142857,"HB-Oost2018"
"562","AGBro111",-0.0611111111111112,-0.0783625730994152,-0.165832236842105,0.0572142857142856,"HB-Oost2018"
"563","AGBro116",-0.040625,-0.0625,-0.186842105263158,0.128571428571429,"HB-Oost2018"
"564","AGBro12",0.00624999999999994,-0.0205882352941176,-0.126503267973856,0.165384615384615,"HB-Oost2018"
"565","AGBro138",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"HB-Oost2018"
"566","AGBro144",0.0600000000000001,0.040625,-0.0889583333333334,0.223173076923077,"HB-Oost2018"
"567","AGBro153",-0.0843749999999999,-0.0874999999999999,-0.165789473684211,-0.0269230769230769,"HB-Oost2018"
"568","AGBro16",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"HB-Oost2018"
"569","AGBro161",0.034375,0.025,-0.15,0.234615384615385,"HB-Oost2018"
"570","AGBro20",-0.0166666666666667,-0.0166666666666667,-0.0833333333333333,0,"HB-Oost2018"
"571","AGBro218",-0.177777777777778,-0.177777777777778,-0.25,-0.0833333333333333,"HB-Oost2018"
"572","AGBro227",-0.0944444444444445,-0.105555555555556,-0.18,-0.0133333333333333,"HB-Oost2018"
"573","AGBro234",0.0375,0.015625,-0.134210526315789,0.226923076923077,"HB-Oost2018"
"574","AGBro266",-0.0833333333333333,-0.0833333333333333,-0.177777777777778,-0.0166666666666667,"HB-Oost2018"
"575","AGBro299",0.08,0.0428571428571429,-0.108915441176471,0.3375,"HB-Oost2018"
"576","AGBro307",0.0571428571428571,0.0571428571428571,-0.144117647058824,0.251749999999998,"HB-Oost2018"
"577","AGBro32",-0.01,-0.03,-0.158333333333333,0.183333333333333,"HB-Oost2018"
"578","AGBro337",0.0142857142857143,-0.00333333333333341,-0.144117647058824,0.25,"HB-Oost2018"
"579","AGBro35",0.261111111111111,0.247448979591837,-0.020217803030303,0.493827160493827,"HB-Oost2018"
"580","AGBro375",-0.03,-0.0346153846153846,-0.177777777777778,0.183333333333333,"HB-Oost2018"
"581","AGBro403",-0.0578947368421053,-0.0763157894736843,-0.145,0.0206204044117647,"HB-Oost2018"
"582","AGBro419",0.053125,0.0205882352941177,-0.114798761609907,0.219230769230769,"HB-Oost2018"
"583","AGBro467",0.0705882352941177,0.0470588235294118,-0.1,0.264375,"HB-Oost2018"
"584","AGBro480",-0.046875,-0.0611111111111112,-0.15,0.0346153846153845,"HB-Oost2018"
"585","AGBro487",0.261538461538461,0.242307692307692,0.00356547619047619,0.504545454545455,"HB-Oost2018"
"586","AGBro57",0.140909090909091,0.140909090909091,-0.0346153846153846,0.42,"HB-Oost2018"
"587","AGBro76",-0.071875,-0.0794117647058824,-0.186842105263158,0.0366666666666666,"HB-Oost2018"
"588","AGBro9",0.00833333333333328,-0.0138888888888889,-0.12,0.130083333333333,"HB-Oost2018"
"589","AGBro110",0.0191666666666667,0.01,-0.105331168831169,0.173338675213675,"Zwinbosjes2018"
"590","AGBro111",-0.0308823529411765,-0.0407142857142857,-0.126975017780939,0.0958482142857143,"Zwinbosjes2018"
"591","AGBro116",-0.03984375,-0.053125,-0.125,0.0681034482758621,"Zwinbosjes2018"
"592","AGBro12",0.0203125,0.00967741935483865,-0.072797181372549,0.112510775862069,"Zwinbosjes2018"
"593","AGBro138",0.0458333333333335,0.0335555555555556,-0.0453703703703703,0.2,"Zwinbosjes2018"
"594","AGBro144",0.0264705882352941,0.0174242424242424,-0.0777152633402633,0.132278225806452,"Zwinbosjes2018"
"595","AGBro153",-0.02109375,-0.02890625,-0.13855762012012,0.118813657407407,"Zwinbosjes2018"
"596","AGBro16",0.0153846153846152,-0.000925925925925988,-0.0833333333333333,0.145833333333333,"Zwinbosjes2018"
"597","AGBro161",0.0141666666666667,-0.0024193548387097,-0.119285714285714,0.166442307692308,"Zwinbosjes2018"
"598","AGBro20",-0.00978260869565226,-0.00978260869565226,-0.0346153846153846,0,"Zwinbosjes2018"
"599","AGBro218",0,-0.00333333333333341,-0.143571428571429,0.15,"Zwinbosjes2018"
"600","AGBro227",-0.0241071428571429,-0.0294642857142858,-0.0879197214076247,0.037962962962963,"Zwinbosjes2018"
"601","AGBro234",0.0169354838709677,0.00546874999999995,-0.0977305194805196,0.162534722222222,"Zwinbosjes2018"
"602","AGBro266",-0.0166666666666667,-0.0166666666666667,-0.0453703703703703,-0.00119047619047616,"Zwinbosjes2018"
"603","AGBro299",-0.0235714285714286,-0.0335714285714286,-0.115153930499325,0.0888111790878754,"Zwinbosjes2018"
"604","AGBro307",0.0142857142857143,-0.000925925925925988,-0.0975806451612904,0.151,"Zwinbosjes2018"
"605","AGBro32",0.0419354838709677,0.0346774193548387,-0.0935892857142857,0.200974893162393,"Zwinbosjes2018"
"606","AGBro337",-0.0395161290322581,-0.0395161290322581,-0.149285714285714,0.110185185185185,"Zwinbosjes2018"
"607","AGBro35",0.119230769230769,0.114592592592593,-0.0395161290322581,0.294565217391304,"Zwinbosjes2018"
"608","AGBro375",0.0267241379310345,0.0129310344827587,-0.109848484848485,0.199,"Zwinbosjes2018"
"609","AGBro403",-0.0344594594594594,-0.0493332147937411,-0.115800986842105,0.0598484848484849,"Zwinbosjes2018"
"610","AGBro419",-0.01015625,-0.0211529356060606,-0.0985897817460317,0.0941713709677418,"Zwinbosjes2018"
"611","AGBro467",-0.045,-0.0516666666666667,-0.126470588235294,0.025,"Zwinbosjes2018"
"612","AGBro480",0.0139705882352941,0.00220588235294119,-0.0909783220720721,0.142289511494253,"Zwinbosjes2018"
"613","AGBro487",-0.0398148148148147,-0.0398148148148147,-0.0914062499999999,-0.00760869565217404,"Zwinbosjes2018"
"614","AGBro57",-0.00119047619047616,-0.00119047619047616,-0.00978260869565226,0,"Zwinbosjes2018"
"615","AGBro76",-0.0856060606060606,-0.0916666666666667,-0.177777777777778,0.0405172413793104,"Zwinbosjes2018"
"616","AGBro9",-0.0493589743589743,-0.0602564102564102,-0.093765625,-0.0101351351351351,"Zwinbosjes2018"
"617","AGBro110",0.021875,0.003125,-0.158333333333333,0.227115384615384,"Ter Yde West2018"
"618","AGBro111",0.0176470588235294,-0.00857843137254903,-0.165789473684211,0.232142857142857,"Ter Yde West2018"
"619","AGBro116",0.1,0.0807692307692307,-0.0968749999999999,0.322727272727273,"Ter Yde West2018"
"620","AGBro12",-0.038235294117647,-0.053125,-0.1675,0.10375,"Ter Yde West2018"
"621","AGBro138",-0.0166666666666667,-0.0166666666666667,-0.0833333333333333,0,"Ter Yde West2018"
"622","AGBro144",-0.0222222222222222,-0.0388888888888889,-0.118421052631579,0.05625,"Ter Yde West2018"
"623","AGBro153",-0.0968749999999999,-0.0968749999999999,-0.177777777777778,-0.0269230769230769,"Ter Yde West2018"
"624","AGBro16",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"Ter Yde West2018"
"625","AGBro161",-0.0911764705882352,-0.0968749999999999,-0.192105263157895,0.00624999999999994,"Ter Yde West2018"
"626","AGBro20",-0.00454545454545445,-0.00454545454545445,-0.0346153846153846,0,"Ter Yde West2018"
"627","AGBro218",-0.1125,-0.1125,-0.213157894736842,-0.0346153846153846,"Ter Yde West2018"
"628","AGBro227",0.0749999999999999,0.0433333333333333,-0.0852941176470588,0.279166666666667,"Ter Yde West2018"
"629","AGBro234",0.003125,-0.021875,-0.13952850877193,0.165446428571428,"Ter Yde West2018"
"630","AGBro266",-0.0833333333333333,-0.0833333333333333,-0.177777777777778,-0.0166666666666667,"Ter Yde West2018"
"631","AGBro299",-0.0233333333333333,-0.028125,-0.119444444444444,0.0541666666666668,"Ter Yde West2018"
"632","AGBro307",-0.1125,-0.1125,-0.213157894736842,-0.0346153846153846,"Ter Yde West2018"
"633","AGBro32",0.0964285714285714,0.0607142857142857,-0.108823529411765,0.359090909090909,"Ter Yde West2018"
"634","AGBro337",0.0571428571428571,0.0571428571428571,-0.144117647058824,0.322727272727273,"Ter Yde West2018"
"635","AGBro35",0.233333333333333,0.208333333333333,-0.03,0.48,"Ter Yde West2018"
"636","AGBro375",0.0576923076923077,0.0142857142857143,-0.1125,0.32,"Ter Yde West2018"
"637","AGBro403",-0.0736842105263158,-0.0947368421052632,-0.1575,-0.00293709150326792,"Ter Yde West2018"
"638","AGBro419",0.142307692307692,0.119230769230769,-0.07,0.395454545454545,"Ter Yde West2018"
"639","AGBro467",0.0411764705882353,0.0205882352941176,-0.1075,0.173333333333333,"Ter Yde West2018"
"640","AGBro480",0.05,0.034375,-0.114705882352941,0.270833333333333,"Ter Yde West2018"
"641","AGBro487",-0.05,-0.0697222222222222,-0.1775,0.114345238095238,"Ter Yde West2018"
"642","AGBro57",0.181818181818182,0.154365079365079,-0.0571428571428573,0.46875,"Ter Yde West2018"
"643","AGBro76",-0.0970588235294118,-0.120588235294118,-0.213157894736842,0.0571428571428571,"Ter Yde West2018"
"644","AGBro9",0.10625,0.06875,-0.0789473684210526,0.311538461538461,"Ter Yde West2018"
"645","AGBro110",-0.0703125,-0.0761648745519713,-0.15,0.0220306513409961,"Plaatsduinen2018"
"646","AGBro111",-0.0555555555555556,-0.0700924047780032,-0.145066137566138,0.0452766754850088,"Plaatsduinen2018"
"647","AGBro116",-0.0456989247311827,-0.0527777777777778,-0.140541549953315,0.0625,"Plaatsduinen2018"
"648","AGBro12",-0.0157407407407408,-0.0268518518518519,-0.100495302287582,0.0462962962962963,"Plaatsduinen2018"
"649","AGBro138",0.0760869565217391,0.0522222222222223,-0.0544444444444444,0.222222222222222,"Plaatsduinen2018"
"650","AGBro144",0.0450191570881226,0.0298382173382174,-0.074081541218638,0.190978899572649,"Plaatsduinen2018"
"651","AGBro153",-0.0188492063492064,-0.0307539682539683,-0.141493055555556,0.112285024154589,"Plaatsduinen2018"
"652","AGBro16",NA,NA,NA,NA,"Plaatsduinen2018"
"653","AGBro161",-0.0657407407407408,-0.0761648745519713,-0.159090909090909,0.047008547008547,"Plaatsduinen2018"
"654","AGBro20",-0.0119047619047618,-0.0119047619047618,-0.0416666666666668,0,"Plaatsduinen2018"
"655","AGBro218",0.0522222222222223,0.0384615384615385,-0.0992063492063492,0.222222222222222,"Plaatsduinen2018"
"656","AGBro227",-0.016025641025641,-0.0213675213675214,-0.0814415708812261,0.0382169495884773,"Plaatsduinen2018"
"657","AGBro234",0.110082304526749,0.0895061728395062,-0.0546594982078853,0.299547101449275,"Plaatsduinen2018"
"658","AGBro266",0.125661375661376,0.114734299516908,-0.030193236714976,0.302631578947368,"Plaatsduinen2018"
"659","AGBro299",0.0470085470085471,0.0298353909465021,-0.0600395758661888,0.170651455026455,"Plaatsduinen2018"
"660","AGBro307",0.12037037037037,0.12037037037037,-0.0515873015873017,0.327777777777778,"Plaatsduinen2018"
"661","AGBro32",0.0213675213675213,0.0213675213675213,-0.114814814814815,0.207070707070707,"Plaatsduinen2018"
"662","AGBro337",0.0760869565217391,0.0621693121693121,-0.0683760683760684,0.261111111111111,"Plaatsduinen2018"
"663","AGBro35",0.302631578947368,0.3,0.0777777777777777,0.475308641975309,"Plaatsduinen2018"
"664","AGBro375",0.181818181818182,0.172705314009662,-0.0092592592592593,0.350862573099414,"Plaatsduinen2018"
"665","AGBro403",0.010752688172043,-0.00137498455073539,-0.103577441077441,0.131712962962963,"Plaatsduinen2018"
"666","AGBro419",0.145555555555556,0.136666666666667,-0.0239463601532567,0.332012085137085,"Plaatsduinen2018"
"667","AGBro467",0.0376344086021505,0.0229334677419355,-0.0635183239962652,0.133975418871252,"Plaatsduinen2018"
"668","AGBro480",-0.0128968253968254,-0.0185185185185185,-0.109318996415771,0.123844818376068,"Plaatsduinen2018"
"669","AGBro487",0.0117521367521368,-0.00111111111111104,-0.0896109617682199,0.130787037037037,"Plaatsduinen2018"
"670","AGBro57",0.197530864197531,0.197530864197531,0,0.401234567901235,"Plaatsduinen2018"
"671","AGBro76",0.0198412698412698,0.0050521751910641,-0.101031144781145,0.144697916666667,"Plaatsduinen2018"
"672","AGBro9",0.099074074074074,0.0814495530012771,-0.0286393345216875,0.230452674897119,"Plaatsduinen2018"
"673","AGBro110",0.048611111111111,0.0241228070175439,-0.113636363636364,0.275,"Westhoek Zuid2018"
"674","AGBro111",0.08125,0.0520833333333333,-0.110507246376812,0.267156862745098,"Westhoek Zuid2018"
"675","AGBro116",0.200520833333333,0.177083333333333,-0.00231481481481481,0.381410256410256,"Westhoek Zuid2018"
"676","AGBro12",0.0624999999999999,0.0447916666666666,-0.110507246376812,0.239659926470588,"Westhoek Zuid2018"
"677","AGBro138",0.03125,-0.00245098039215685,-0.107456140350877,0.227827380952381,"Westhoek Zuid2018"
"678","AGBro144",0.0395833333333333,0.021329365079365,-0.106884057971014,0.178962418300654,"Westhoek Zuid2018"
"679","AGBro153",0.115196078431373,0.0857843137254902,-0.0856203007518797,0.324255952380952,"Westhoek Zuid2018"
"680","AGBro16",NA,NA,NA,NA,"Westhoek Zuid2018"
"681","AGBro161",-0.018716577540107,-0.0361904761904762,-0.161072781385281,0.157578671328671,"Westhoek Zuid2018"
"682","AGBro20",NA,NA,NA,NA,"Westhoek Zuid2018"
"683","AGBro218",0.203846153846154,0.172077922077922,0.00332812499999993,0.408281153370439,"Westhoek Zuid2018"
"684","AGBro227",0.0208333333333333,0.00245098039215685,-0.0625,0.0955882352941176,"Westhoek Zuid2018"
"685","AGBro234",-0.0378787878787879,-0.04375,-0.175,0.130401936026936,"Westhoek Zuid2018"
"686","AGBro266",0.238095238095238,0.227564102564103,-0.0119047619047618,0.44548611111111,"Westhoek Zuid2018"
"687","AGBro299",0.0482954545454545,0.0258893762183236,-0.0984848484848484,0.234274475524476,"Westhoek Zuid2018"
"688","AGBro307",-0.213157894736842,-0.213157894736842,-0.25,-0.143848039215687,"Westhoek Zuid2018"
"689","AGBro32",-0.0833333333333333,-0.1,-0.216519033502729,0.096969696969697,"Westhoek Zuid2018"
"690","AGBro337",0.03125,-0.00245098039215685,-0.107456140350877,0.238095238095238,"Westhoek Zuid2018"
"691","AGBro35",0.18,0.165289256198347,0,0.42,"Westhoek Zuid2018"
"692","AGBro375",0.0442708333333333,0.0220588235294118,-0.0895833333333334,0.240848214285714,"Westhoek Zuid2018"
"693","AGBro403",0.116228070175439,0.0942982456140351,-0.0779870718050066,0.330729166666667,"Westhoek Zuid2018"
"694","AGBro419",0.0939393939393939,0.0808823529411765,-0.0875520833333333,0.314393939393939,"Westhoek Zuid2018"
"695","AGBro467",-0.0318181818181818,-0.0520156926406927,-0.128112273925021,0.0395964237967914,"Westhoek Zuid2018"
"696","AGBro480",0.130555555555556,0.114583333333333,-0.0612745098039215,0.375,"Westhoek Zuid2018"
"697","AGBro487",0.110294117647059,0.0906862745098039,-0.0813988095238096,0.339285714285714,"Westhoek Zuid2018"
"698","AGBro57",0.178571428571429,0.175,-0.0416666666666668,0.444444444444444,"Westhoek Zuid2018"
"699","AGBro76",-0.050438596491228,-0.0578703703703704,-0.14484126984127,0.0324074074074074,"Westhoek Zuid2018"
"700","AGBro9",-0.0246212121212122,-0.0426136363636364,-0.123263888888889,0.0751041666666665,"Westhoek Zuid2018"
"701","AGBro110",0.00624999999999994,-0.0148148148148149,-0.136111111111111,0.18849537037037,"Geel-Bel2020"
"702","AGBro111",-0.0840909090909091,-0.0977272727272727,-0.177685950413223,0.0320855614973262,"Geel-Bel2020"
"703","AGBro116",-0.0980861244019139,-0.107655502392345,-0.184137396694215,-0.0170454545454546,"Geel-Bel2020"
"704","AGBro12",0.128787878787879,0.108585858585859,-0.0476190476190476,0.309090909090909,"Geel-Bel2020"
"705","AGBro138",-0.00378787878787898,-0.00378787878787898,-0.0292207792207792,0,"Geel-Bel2020"
"706","AGBro144",0,-0.0142045454545455,-0.136363636363636,0.172077922077922,"Geel-Bel2020"
"707","AGBro153",-0.0393939393939395,-0.0393939393939395,-0.108585858585859,-0.00378787878787898,"Geel-Bel2020"
"708","AGBro16",-0.128947368421053,-0.139473684210526,-0.20679012345679,-0.0535542582417583,"Geel-Bel2020"
"709","AGBro161",-0.0502392344497608,-0.069377990430622,-0.192148760330578,0.133522727272727,"Geel-Bel2020"
"710","AGBro20",-0.00378787878787898,-0.00378787878787898,-0.0292207792207792,0,"Geel-Bel2020"
"711","AGBro218",0.140909090909091,0.132575757575758,-0.0346153846153846,0.42,"Geel-Bel2020"
"712","AGBro227",-0.07,-0.07,-0.160275178253119,-0.0151515151515151,"Geel-Bel2020"
"713","AGBro234",-0.0378787878787879,-0.0574162679425837,-0.181818181818182,0.130681818181818,"Geel-Bel2020"
"714","AGBro266",0.124242424242424,0.096969696969697,-0.0934343434343434,0.359848484848485,"Geel-Bel2020"
"715","AGBro299",0.0484848484848485,0.0198863636363636,-0.0934343434343434,0.262237762237762,"Geel-Bel2020"
"716","AGBro307",0.313636363636364,0.297520661157025,0,0.493827160493827,"Geel-Bel2020"
"717","AGBro32",0.0393939393939393,0.0240641711229947,-0.108585858585859,0.238636363636364,"Geel-Bel2020"
"718","AGBro337",0.0366666666666666,0.0125631313131313,-0.119444444444444,0.2375,"Geel-Bel2020"
"719","AGBro35",0.238636363636364,0.238636363636364,-0.0139860139860138,0.462809917355372,"Geel-Bel2020"
"720","AGBro375",-0.123737373737374,-0.123737373737374,-0.216450216450216,-0.0484848484848486,"Geel-Bel2020"
"721","AGBro403",0.108585858585859,0.0833333333333333,-0.0498376623376623,0.275833333333333,"Geel-Bel2020"
"722","AGBro419",-0.00333333333333341,-0.03,-0.175,0.233333333333333,"Geel-Bel2020"
"723","AGBro467",-0.0693779904306221,-0.0813397129186603,-0.147186147186147,-0.00568181818181824,"Geel-Bel2020"
"724","AGBro480",-0.0125,-0.0346153846153846,-0.165789473684211,0.153660714285714,"Geel-Bel2020"
"725","AGBro487",-0.00378787878787898,-0.00378787878787898,-0.0292207792207792,0,"Geel-Bel2020"
"726","AGBro57",0.46875,0.444444444444444,0,0.5,"Geel-Bel2020"
"727","AGBro76",-0.0393939393939395,-0.0393939393939395,-0.108585858585859,-0.00378787878787898,"Geel-Bel2020"
"728","AGBro9",-0.130165289256198,-0.134297520661157,-0.18595041322314,-0.113636363636364,"Geel-Bel2020"
"729","AGBro110",-0.0271164021164021,-0.039021164021164,-0.125595238095238,0.0898659514208909,"Kopberg2020"
"730","AGBro111",0.00643500643500648,-0.00587194337194335,-0.0922927555168409,0.119769683441558,"Kopberg2020"
"731","AGBro116",0.145192307692308,0.135096153846154,-0.0147464590073384,0.311484375,"Kopberg2020"
"732","AGBro12",0.0135135135135135,0.00417710944026733,-0.0982738095238095,0.13277417027417,"Kopberg2020"
"733","AGBro138",-0.00119047619047616,-0.00108225108225105,-0.0107655502392344,0,"Kopberg2020"
"734","AGBro144",0.069327731092437,0.0567226890756302,-0.0532941305967622,0.218277914614121,"Kopberg2020"
"735","AGBro153",0.0533333333333334,0.0457142857142858,-0.0331632653061226,0.201864389233954,"Kopberg2020"
"736","AGBro16",-0.0192307692307693,-0.0192307692307693,-0.0579365079365079,-0.0031055900621117,"Kopberg2020"
"737","AGBro161",0.128571428571429,0.112903225806452,-0.0326737882653062,0.320535714285714,"Kopberg2020"
"738","AGBro20",-0.00108225108225105,-0.00108225108225105,-0.00892857142857144,0,"Kopberg2020"
"739","AGBro218",0.167105263157895,0.160714285714286,-0.00501253132832065,0.345679012345679,"Kopberg2020"
"740","AGBro227",-0.0198412698412698,-0.0272108843537416,-0.0741691676670669,0.0320197044334975,"Kopberg2020"
"741","AGBro234",0.116743471582181,0.107142857142857,-0.0294205182072829,0.27960758377425,"Kopberg2020"
"742","AGBro266",-0.0030721966205837,-0.0131362889983579,-0.127645502645503,0.144828551078551,"Kopberg2020"
"743","AGBro299",0.0845238095238094,0.0811688311688312,-0.00502610693400153,0.245025510204082,"Kopberg2020"
"744","AGBro307",0.211538461538462,0.197530864197531,0.0420587027914613,0.388198757763975,"Kopberg2020"
"745","AGBro32",-0.0525210084033613,-0.0609243697478992,-0.158552631578947,0.0642857142857143,"Kopberg2020"
"746","AGBro337",0.00948275862068976,0.000446428571428602,-0.0879184704184705,0.123871527777778,"Kopberg2020"
"747","AGBro35",0.414502164502164,0.408163265306122,0.244103519668737,0.498866213151927,"Kopberg2020"
"748","AGBro375",0.140909090909091,0.136645962732919,-0.00978260869565226,0.323806818181818,"Kopberg2020"
"749","AGBro403",-0.0111111111111111,-0.0223893065998329,-0.100293408286829,0.073899402520019,"Kopberg2020"
"750","AGBro419",0.0267241379310345,0.0142857142857143,-0.109848484848485,0.18311951754386,"Kopberg2020"
"751","AGBro467",0.00172413793103452,-0.00691244239631337,-0.063765085684177,0.0624048987411057,"Kopberg2020"
"752","AGBro480",-0.0656250000000001,-0.0699233716475096,-0.173573639982309,0.0778750486129115,"Kopberg2020"
"753","AGBro487",0.202884615384615,0.190444951409864,0.00921534178187405,0.418255046583851,"Kopberg2020"
"754","AGBro57",0.2,0.188365650969529,-0.00152895826522819,0.377631578947368,"Kopberg2020"
"755","AGBro76",0.0418719211822661,0.0304090572907778,-0.0721726190476191,0.18694885361552,"Kopberg2020"
"756","AGBro9",0.0371148459383753,0.0252100840336134,-0.0665082846003899,0.142876344086021,"Kopberg2020"
"757","AGBro110",0.0107142857142857,-0.0124999999999999,-0.0781249999999999,0.0821428571428571,"Keiheuvel2020"
"758","AGBro111",0.0528846153846154,0.0166666666666666,-0.13890350877193,0.225046296296296,"Keiheuvel2020"
"759","AGBro116",-0.0166666666666667,-0.0166666666666667,-0.0833333333333333,0,"Keiheuvel2020"
"760","AGBro12",-0.109375,-0.122448979591837,-0.18359375,-0.09375,"Keiheuvel2020"
"761","AGBro138",-0.025,-0.0202020202020202,-0.103896103896104,0,"Keiheuvel2020"
"762","AGBro144",0.00588235294117648,-0.0136029411764706,-0.1375,0.162520833333333,"Keiheuvel2020"
"763","AGBro153",0.140909090909091,0.140909090909091,-0.0346153846153846,0.42,"Keiheuvel2020"
"764","AGBro16",-0.126470588235294,-0.126470588235294,-0.213157894736842,-0.0464285714285716,"Keiheuvel2020"
"765","AGBro161",0.00520833333333333,-0.0245192307692307,-0.1625,0.254146825396825,"Keiheuvel2020"
"766","AGBro20",NA,NA,NA,NA,"Keiheuvel2020"
"767","AGBro218",-0.0571428571428573,-0.0571428571428573,-0.144117647058824,-0.00454545454545445,"Keiheuvel2020"
"768","AGBro227",0.01,-0.0125,-0.147222222222222,0.188461538461538,"Keiheuvel2020"
"769","AGBro234",0.03,0.00937500000000001,-0.144125816993464,0.233333333333333,"Keiheuvel2020"
"770","AGBro266",0.0571428571428571,0.0571428571428571,-0.144117647058824,0.251749999999998,"Keiheuvel2020"
"771","AGBro299",-0.0269230769230769,-0.0269230769230769,-0.0968749999999999,0,"Keiheuvel2020"
"772","AGBro307",-0.0366666666666666,-0.0375,-0.147222222222222,0.0807692307692307,"Keiheuvel2020"
