"populations" "actual" "lower" "upper"
"92" "Astridlaan_503,  vs  Veurne_568," 0.0362 -0.0218 0.0918
"93" "Astridlaan_503,  vs  Vloethemveld-Noord_F16," 0.1692 0.0561 0.2419
"94" "Astridlaan_503,  vs  Vloethemveld-Zuid_F28," 0.082 -0.0036 0.1546
"95" "Astridlaan_503,  vs  WarandeduinenMiddelkerke_G117," 0.0111 -0.0722 0.1209
"96" "Astridlaan_503,  vs  WesthoekNO_138," 0.0155 -0.0229 0.0564
"97" "Astridlaan_503,  vs  WesthoekOost_541," 0.01 -0.0366 0.0663
"98" "Astridlaan_503,  vs  Westhoekvissersdorp_225," 0.0176 -0.0272 0.066
"99" "Astridlaan_503,  vs  WesthoekZuid_8," 0.0069 -0.0311 0.0547
"100" "Astridlaan_503,  vs  Wetteren_548," 0.2706 0.15 0.2955
"101" "Astridlaan_503,  vs  WitteBurg_339," 0.0154 -0.0328 0.0613
"102" "Astridlaan_503,  vs  Zwinbosjes_595," 0.1349 0.056 0.1743
"103" "Astridlaan_503,  vs  Zwinbosjes-grazed_G229," 0.1325 0.028 0.2118
"104" "Averbode_P15,  vs  Belvedere_324," 0.0787 -0.0205 0.1791
"105" "Averbode_P15,  vs  Bredene_G205," 0.1047 -0.0259 0.2323
"106" "Averbode_P15,  vs  Cabour_60," 0.0892 -0.0384 0.2295
"107" "Averbode_P15,  vs  DuinbossenDeHaan_G26," 0.0642 -0.0642 0.2115
"108" "Averbode_P15,  vs  FortNapoleon_G304," 0.127 -0.0193 0.269
"109" "Averbode_P15,  vs  Geel-Bel_289," 0.024 -0.0597 0.1381
"110" "Averbode_P15,  vs  Hamont-Achel1_D111," 0.1002 -0.0101 0.2013
"111" "Averbode_P15,  vs  Hamont-Achel2_D102," 0.2091 0.0368 0.3384
"112" "Averbode_P15,  vs  Hamont-Achel3_D97," 0.0925 -0.0179 0.21
"113" "Averbode_P15,  vs  Harchies_W2," 0.284 0.152 0.3252
"114" "Averbode_P15,  vs  HB-Doornpanne_254," 0.0817 -0.0342 0.2104
"115" "Averbode_P15,  vs  HB-Noord_247," 0.0757 -0.031 0.1907
"116" "Averbode_P15,  vs  HB-Oost_241," 0.0554 -0.0484 0.1771
