"populations" "actual" "lower" "upper"
"101" "Astridlaan_503,  vs  WitteBurg_339," 4e-04 -0.0133 0.0219
"102" "Astridlaan_503,  vs  Zwinbosjes_595," 0.049 0.0233 0.0821
"103" "Astridlaan_503,  vs  Zwinbosjes-grazed_G229," 0.0277 -0.0021 0.0699
"104" "Averbode_P15,  vs  Belvedere_324," 0.0117 -0.0236 0.0703
"105" "Averbode_P15,  vs  Bredene_G205," 0.0065 -0.0348 0.0728
"106" "Averbode_P15,  vs  Cabour_60," 0.0082 -0.0343 0.0913
"107" "Averbode_P15,  vs  DuinbossenDeHaan_G26," 0.0018 -0.0359 0.0742
"108" "Averbode_P15,  vs  FortNapoleon_G304," 0.0159 -0.0285 0.0961
"109" "Averbode_P15,  vs  Geel-Bel_289," 0.0014 -0.0218 0.0468
"110" "Averbode_P15,  vs  Hamont-Achel1_D111," 0.0135 -0.0212 0.0754
"111" "Averbode_P15,  vs  Hamont-Achel2_D102," 0.0487 -0.0119 0.1459
"112" "Averbode_P15,  vs  Hamont-Achel3_D97," 0.0107 -0.0199 0.074
"113" "Averbode_P15,  vs  Harchies_W2," 0.1042 0.0597 0.1603
"114" "Averbode_P15,  vs  HB-Doornpanne_254," 0.0119 -0.0274 0.0804
"115" "Averbode_P15,  vs  HB-Noord_247," 0.007 -0.0283 0.0745
"116" "Averbode_P15,  vs  HB-Oost_241," 0.0015 -0.0305 0.0694
"117" "Averbode_P15,  vs  HB-Pylyserlaan_201," 0.0038 -0.0216 0.0489
"118" "Averbode_P15,  vs  Kalmthout_D84," 0.05 0.0052 0.1112
"119" "Averbode_P15,  vs  Karthuizerduinen_T77," 0.0049 -0.0259 0.0613
"120" "Averbode_P15,  vs  Keiheuvel_D51," 0.0048 -0.0215 0.0531
"121" "Averbode_P15,  vs  Kopberg_D24," 0.004 -0.0216 0.0517
"122" "Averbode_P15,  vs  Kortenhoeff-NL_D61," 0.1193 0.0502 0.2197
"123" "Averbode_P15,  vs  Lagland_W27," 0.0749 0.0391 0.1225
"124" "Averbode_P15,  vs  MtStFrieux_666," 0.0149 -0.0135 0.0689
"125" "Averbode_P15,  vs  Oosthoekduinen_105," 0.0061 -0.0265 0.0717
"126" "Averbode_P15,  vs  Oostvoordduinen_T78," 0.0099 -0.027 0.0765
"127" "Averbode_P15,  vs  Plaatsduinen_462," 0.0118 -0.0279 0.0805
"128" "Averbode_P15,  vs  Raversijde1_G38," 0.0106 -0.041 0.0911
"129" "Averbode_P15,  vs  Raversijde2_G253," 0.0022 -0.0381 0.0696
"130" "Averbode_P15,  vs  Raversijde3_G46," 0.0028 -0.045 0.0884
"131" "Averbode_P15,  vs  Raversijde4_G125," 0.0156 -0.0323 0.1008
"132" "Averbode_P15,  vs  Sangatte_687," 0.0072 -0.0287 0.0812
"133" "Averbode_P15,  vs  Schipgatduinen_T41," 0.0291 -0.0147 0.1012
"134" "Averbode_P15,  vs  Simliduinen_472," 0.0067 -0.0258 0.0722
"135" "Averbode_P15,  vs  Sint-Laureins1_G91," 0.0031 -0.0446 0.0846
"136" "Averbode_P15,  vs  Sint-Laureins2_G84," 0.0025 -0.0424 0.0852
"137" "Averbode_P15,  vs  Slack_631," 0.0023 -0.0246 0.065
"138" "Averbode_P15,  vs  SpanjaardduinenOostende_G153," 5e-04 -0.035 0.0823
"139" "Averbode_P15,  vs  TerYdeIWVA_407," 0.0145 -0.0257 0.0881
"140" "Averbode_P15,  vs  TerYdeWest_382," 0.0054 -0.0324 0.0819
"141" "Averbode_P15,  vs  Tropiflora_28," 0.0019 -0.0225 0.0528
"142" "Averbode_P15,  vs  Veurne_568," 0.0029 -0.0273 0.0552
"143" "Averbode_P15,  vs  Vloethemveld-Noord_F16," 0.0289 -0.0106 0.0889
"144" "Averbode_P15,  vs  Vloethemveld-Zuid_F28," 0.0284 -0.025 0.1078
"145" "Averbode_P15,  vs  WarandeduinenMiddelkerke_G117," 0.0107 -0.0364 0.0981
"146" "Averbode_P15,  vs  WesthoekNO_138," 0.0113 -0.0246 0.077
"147" "Averbode_P15,  vs  WesthoekOost_541," 0.0074 -0.0322 0.0813
"148" "Averbode_P15,  vs  Westhoekvissersdorp_225," 0.0288 -0.0185 0.0996
"149" "Averbode_P15,  vs  WesthoekZuid_8," 0.0038 -0.0244 0.0628
"150" "Averbode_P15,  vs  Wetteren_548," 0.0853 0.0516 0.1323
"151" "Averbode_P15,  vs  WitteBurg_339," 0.0065 -0.0258 0.0716
"152" "Averbode_P15,  vs  Zwinbosjes_595," 0.0608 0.009 0.1324
"153" "Averbode_P15,  vs  Zwinbosjes-grazed_G229," 0.0256 -0.0198 0.1048
"154" "Belvedere_324,  vs  Bredene_G205," 0.0052 -0.0259 0.0685
"155" "Belvedere_324,  vs  Cabour_60," -0.0034 -0.0152 0.0276
"156" "Belvedere_324,  vs  DuinbossenDeHaan_G26," 0.0051 -0.0231 0.0522
"157" "Belvedere_324,  vs  FortNapoleon_G304," 0.006 -0.0201 0.0507
"158" "Belvedere_324,  vs  Geel-Bel_289," 0.0629 0.0369 0.0948
"159" "Belvedere_324,  vs  Hamont-Achel1_D111," 0.0699 0.0374 0.1152
"160" "Belvedere_324,  vs  Hamont-Achel2_D102," 0.0631 0.0171 0.1348
"161" "Belvedere_324,  vs  Hamont-Achel3_D97," 0.0672 0.0318 0.111
"162" "Belvedere_324,  vs  Harchies_W2," 0.1382 0.1003 0.1834
"163" "Belvedere_324,  vs  HB-Doornpanne_254," 0.0014 -0.0164 0.0299
"164" "Belvedere_324,  vs  HB-Noord_247," 0.0016 -0.0186 0.0394
"165" "Belvedere_324,  vs  HB-Oost_241," 0.0026 -0.017 0.0344
"166" "Belvedere_324,  vs  HB-Pylyserlaan_201," 1e-04 -0.0131 0.0234
"167" "Belvedere_324,  vs  Kalmthout_D84," 0.0639 0.0225 0.1177
"168" "Belvedere_324,  vs  Karthuizerduinen_T77," 0 -0.0124 0.0225
"169" "Belvedere_324,  vs  Keiheuvel_D51," 0.0899 0.0535 0.1383
"170" "Belvedere_324,  vs  Kopberg_D24," 0.0401 0.0165 0.0725
"171" "Belvedere_324,  vs  Kortenhoeff-NL_D61," 0.1288 0.0604 0.2144
"172" "Belvedere_324,  vs  Lagland_W27," 0.1139 0.0748 0.1602
"173" "Belvedere_324,  vs  MtStFrieux_666," 0.021 2e-04 0.052
"174" "Belvedere_324,  vs  Oosthoekduinen_105," 7e-04 -0.0129 0.0233
"175" "Belvedere_324,  vs  Oostvoordduinen_T78," 0.0031 -0.0133 0.0304
"176" "Belvedere_324,  vs  Plaatsduinen_462," 0.001 -0.0139 0.026
"177" "Belvedere_324,  vs  Raversijde1_G38," 2e-04 -0.0264 0.0525
"178" "Belvedere_324,  vs  Raversijde2_G253," -1e-04 -0.0188 0.0383
"179" "Belvedere_324,  vs  Raversijde3_G46," 0.004 -0.0394 0.0908
"180" "Belvedere_324,  vs  Raversijde4_G125," 0 -0.0257 0.0782
"181" "Belvedere_324,  vs  Sangatte_687," 3e-04 -0.0132 0.0208
"182" "Belvedere_324,  vs  Schipgatduinen_T41," 0.0122 -0.0128 0.0456
"183" "Belvedere_324,  vs  Simliduinen_472," 0.0016 -0.0126 0.0245
"184" "Belvedere_324,  vs  Sint-Laureins1_G91," 1e-04 -0.0205 0.0452
"185" "Belvedere_324,  vs  Sint-Laureins2_G84," 0 -0.0306 0.06
"186" "Belvedere_324,  vs  Slack_631," 0.012 -0.0082 0.0432
"187" "Belvedere_324,  vs  SpanjaardduinenOostende_G153," 0.0045 -0.0242 0.0527
"188" "Belvedere_324,  vs  TerYdeIWVA_407," 0 -0.0125 0.0248
"189" "Belvedere_324,  vs  TerYdeWest_382," -1e-04 -0.0138 0.0264
"190" "Belvedere_324,  vs  Tropiflora_28," 0 -0.0108 0.0224
"191" "Belvedere_324,  vs  Veurne_568," 6e-04 -0.0157 0.0268
"192" "Belvedere_324,  vs  Vloethemveld-Noord_F16," 0.0347 -0.0018 0.0816
"193" "Belvedere_324,  vs  Vloethemveld-Zuid_F28," 0.0124 -0.0208 0.0676
"194" "Belvedere_324,  vs  WarandeduinenMiddelkerke_G117," 0.0023 -0.0262 0.0532
"195" "Belvedere_324,  vs  WesthoekNO_138," 1e-04 -0.0108 0.0219
"196" "Belvedere_324,  vs  WesthoekOost_541," 0 -0.0138 0.0269
"197" "Belvedere_324,  vs  Westhoekvissersdorp_225," 0.0023 -0.0129 0.0298
"198" "Belvedere_324,  vs  WesthoekZuid_8," 0.0017 -0.0129 0.029
"199" "Belvedere_324,  vs  Wetteren_548," 0.049 0.027 0.0767
"200" "Belvedere_324,  vs  WitteBurg_339," 1e-04 -0.0149 0.0269
"201" "Belvedere_324,  vs  Zwinbosjes_595," 0.0301 0.0075 0.0615
"202" "Belvedere_324,  vs  Zwinbosjes-grazed_G229," 0.021 -0.0078 0.0657
"203" "Bredene_G205,  vs  Cabour_60," 0 -0.0296 0.0578
"204" "Bredene_G205,  vs  DuinbossenDeHaan_G26," 0.0153 -0.0327 0.0926
"205" "Bredene_G205,  vs  FortNapoleon_G304," 0.0032 -0.0328 0.0688
"206" "Bredene_G205,  vs  Geel-Bel_289," 0.0505 0.0164 0.101
"207" "Bredene_G205,  vs  Hamont-Achel1_D111," 0.0455 0.0039 0.1149
"208" "Bredene_G205,  vs  Hamont-Achel2_D102," 0.0497 -0.0033 0.119
"209" "Bredene_G205,  vs  Hamont-Achel3_D97," 0.0484 0.0119 0.1179
"210" "Bredene_G205,  vs  Harchies_W2," 0.1206 0.0689 0.1798
"211" "Bredene_G205,  vs  HB-Doornpanne_254," 0.0049 -0.0251 0.0548
"212" "Bredene_G205,  vs  HB-Noord_247," 0.0076 -0.0269 0.0685
"213" "Bredene_G205,  vs  HB-Oost_241," 0.0025 -0.0272 0.0585
"214" "Bredene_G205,  vs  HB-Pylyserlaan_201," 0.0035 -0.0248 0.0535
"215" "Bredene_G205,  vs  Kalmthout_D84," 0.0663 0.0222 0.1321
"216" "Bredene_G205,  vs  Karthuizerduinen_T77," 0.0031 -0.0264 0.0539
"217" "Bredene_G205,  vs  Keiheuvel_D51," 0.0732 0.0283 0.1383
"218" "Bredene_G205,  vs  Kopberg_D24," 0.044 0.012 0.0943
"219" "Bredene_G205,  vs  Kortenhoeff-NL_D61," 0.1529 0.0708 0.2572
"220" "Bredene_G205,  vs  Lagland_W27," 0.0768 0.0383 0.127
"221" "Bredene_G205,  vs  MtStFrieux_666," 0.0263 -0.008 0.0794
"222" "Bredene_G205,  vs  Oosthoekduinen_105," 0.0016 -0.0239 0.056
"223" "Bredene_G205,  vs  Oostvoordduinen_T78," 0.0023 -0.0235 0.0547
"224" "Bredene_G205,  vs  Plaatsduinen_462," 0.0029 -0.0218 0.05
"225" "Bredene_G205,  vs  Raversijde1_G38," 0.0277 -0.0288 0.1145
"226" "Bredene_G205,  vs  Raversijde2_G253," 0.0094 -0.0281 0.0698
"227" "Bredene_G205,  vs  Raversijde3_G46," 0.0076 -0.0415 0.091
"228" "Bredene_G205,  vs  Raversijde4_G125," 0.0073 -0.0412 0.0943
"229" "Bredene_G205,  vs  Sangatte_687," 0.0096 -0.0194 0.0603
"230" "Bredene_G205,  vs  Schipgatduinen_T41," 0.0074 -0.0271 0.0775
"231" "Bredene_G205,  vs  Simliduinen_472," 0.0029 -0.0271 0.0578
"232" "Bredene_G205,  vs  Sint-Laureins1_G91," 0.0082 -0.0312 0.0803
"233" "Bredene_G205,  vs  Sint-Laureins2_G84," 0 -0.0392 0.0736
"234" "Bredene_G205,  vs  Slack_631," 0.0196 -0.0127 0.0705
"235" "Bredene_G205,  vs  SpanjaardduinenOostende_G153," 0.0023 -0.0298 0.0713
