"populations" "actual" "lower" "upper"
"86" "Astridlaan_506,  vs  TerYdeWest_382," -0.0282 -0.068 0.0284
"87" "Astridlaan_506,  vs  Tropiflora_31," -0.0166 -0.0545 0.0412
"88" "Astridlaan_506,  vs  Veurne_569," -0.0171 -0.0618 0.0568
"89" "Astridlaan_506,  vs  Vloethemveld-Noord_F16," 0.0547 0.0061 0.119
"90" "Astridlaan_506,  vs  Vloethemveld-Zuid_F28," 0.0154 -0.0292 0.0764
"91" "Astridlaan_506,  vs  WarandeduinenMiddelkerke_G117," -0.0247 -0.073 0.0527
"92" "Astridlaan_506,  vs  WesthoekNO_140," -0.027 -0.0649 0.0317
"93" "Astridlaan_506,  vs  WesthoekOost_529," -0.0187 -0.0543 0.0341
"94" "Astridlaan_506,  vs  Westhoekvissersdorp_226," -0.0111 -0.0521 0.043
"95" "Astridlaan_506,  vs  WesthoekZuid_9," -0.0123 -0.0516 0.0445
"96" "Astridlaan_506,  vs  Wetteren_548," 0.0783 0.016 0.1668
"97" "Astridlaan_506,  vs  WitteBurg_339," -0.015 -0.0527 0.0407
"98" "Astridlaan_506,  vs  Zwinbosjes_596," 0.0717 0.0145 0.1456
"99" "Astridlaan_506,  vs  Zwinbosjes-grazed_G229," 0.0353 -0.0147 0.1053
"100" "Averbode_P15,  vs  Belvedere_324," 0.0276 -0.0221 0.106
"101" "Averbode_P15,  vs  Bredene_G205," 0.0273 -0.0368 0.1214
"102" "Averbode_P15,  vs  Cabour_60," 0.0296 -0.0232 0.1062
"103" "Averbode_P15,  vs  DuinbossenDeHaan_G26," 0.0131 -0.0468 0.1089
"104" "Averbode_P15,  vs  FortNapoleon_G304," 0.0473 -0.0161 0.1533
"105" "Averbode_P15,  vs  Geel-Bel_292," 0.0183 -0.0386 0.1004
"106" "Averbode_P15,  vs  Hamont-Achel1_D111," 0.041 -0.0058 0.1108
"107" "Averbode_P15,  vs  Hamont-Achel2_D102," 0.0832 0.0102 0.1832
"108" "Averbode_P15,  vs  Hamont-Achel3_D97," 0.0365 -0.0156 0.1187
"109" "Averbode_P15,  vs  Harchies_W2," 0.1598 0.1084 0.236
"110" "Averbode_P15,  vs  HB-Doornpanne_256," 0.0223 -0.033 0.1095
"111" "Averbode_P15,  vs  HB-Noord_247," 0.0214 -0.032 0.1048
"112" "Averbode_P15,  vs  HB-Oost_241," 0.0154 -0.0376 0.0971
"113" "Averbode_P15,  vs  HB-Pylyserlaan_201," 0.0113 -0.0382 0.0872
"114" "Averbode_P15,  vs  Kalmthout_D84," 0.0672 0.0061 0.1559
"115" "Averbode_P15,  vs  Karthuizerduinen_T77," 0.0102 -0.0426 0.0927
"116" "Averbode_P15,  vs  Keiheuvel_D51," 0.0148 -0.0426 0.103
"117" "Averbode_P15,  vs  Kopberg_D24," 0.0147 -0.0327 0.0889
