"populations" "actual" "lower" "upper"
"103" "Astridlaan_503,  vs  Zwinbosjes-grazed_G229," 0.0507 0.0149 0.098
"104" "Averbode_P15,  vs  Belvedere_324," 0.0245 -0.0136 0.0823
"105" "Averbode_P15,  vs  Bredene_G205," 0.0273 -0.0297 0.1153
"106" "Averbode_P15,  vs  Cabour_60," 0.0296 -0.0222 0.1072
"107" "Averbode_P15,  vs  DuinbossenDeHaan_G26," 0.0117 -0.043 0.0982
"108" "Averbode_P15,  vs  FortNapoleon_G304," 0.0473 -0.0149 0.1377
"109" "Averbode_P15,  vs  Geel-Bel_289," 0.0074 -0.0294 0.0668
"110" "Averbode_P15,  vs  Hamont-Achel1_D111," 0.041 -0.0044 0.1094
"111" "Averbode_P15,  vs  Hamont-Achel2_D102," 0.0832 0.0134 0.1764
"112" "Averbode_P15,  vs  Hamont-Achel3_D97," 0.0365 -0.0127 0.1108
"113" "Averbode_P15,  vs  Harchies_W2," 0.1429 0.0977 0.2071
"114" "Averbode_P15,  vs  HB-Doornpanne_254," 0.0266 -0.0199 0.096
"115" "Averbode_P15,  vs  HB-Noord_247," 0.0258 -0.0175 0.0884
"116" "Averbode_P15,  vs  HB-Oost_241," 0.0166 -0.0246 0.0808
"117" "Averbode_P15,  vs  HB-Pylyserlaan_201," 0.0131 -0.0242 0.065
"118" "Averbode_P15,  vs  Kalmthout_D84," 0.0697 0.0128 0.1455
"119" "Averbode_P15,  vs  Karthuizerduinen_T77," 0.0149 -0.0249 0.0721
"120" "Averbode_P15,  vs  Keiheuvel_D51," 0.0148 -0.0389 0.0951
"121" "Averbode_P15,  vs  Kopberg_D24," 0.0108 -0.0274 0.0696
"122" "Averbode_P15,  vs  Kortenhoeff-NL_D61," 0.1572 0.0733 0.2669
"123" "Averbode_P15,  vs  Lagland_W27," 0.13 0.0784 0.1992
"124" "Averbode_P15,  vs  MtStFrieux_666," 0.0323 -0.0074 0.0979
"125" "Averbode_P15,  vs  Oosthoekduinen_105," 0.0219 -0.0139 0.0784
"126" "Averbode_P15,  vs  Oostvoordduinen_T78," 0.0369 -0.0048 0.0985
"127" "Averbode_P15,  vs  Plaatsduinen_462," 0.0296 -0.0135 0.0924
"128" "Averbode_P15,  vs  Raversijde1_G38," 0.0371 -0.0322 0.1313
"129" "Averbode_P15,  vs  Raversijde2_G253," 0.0209 -0.0364 0.0996
"130" "Averbode_P15,  vs  Raversijde3_G46," 0.0201 -0.0641 0.1398
"131" "Averbode_P15,  vs  Raversijde4_G125," 0.0352 -0.032 0.1346
"132" "Averbode_P15,  vs  Sangatte_687," 0.0239 -0.019 0.0943
"133" "Averbode_P15,  vs  Schipgatduinen_T41," 0.0565 0.0067 0.1364
"134" "Averbode_P15,  vs  Simliduinen_472," 0.0303 -0.0127 0.0949
"135" "Averbode_P15,  vs  Sint-Laureins1_G91," 0.0197 -0.0515 0.1106
"136" "Averbode_P15,  vs  Sint-Laureins2_G84," 0.0146 -0.0479 0.1018
