"populations" "actual" "lower" "upper"
"184" "Belvedere_324,  vs  Vloethemveld-Noord_F16," 0.1519 0.03 0.2414
"185" "Belvedere_324,  vs  Vloethemveld-Zuid_F28," 0.0876 -0.0208 0.1941
"186" "Belvedere_324,  vs  WarandeduinenMiddelkerke_G117," 0.0797 -0.0284 0.1981
"187" "Belvedere_324,  vs  WesthoekNO_140," 1e-04 -0.0856 0.1161
"188" "Belvedere_324,  vs  WesthoekOost_529," 0.0273 -0.073 0.1422
"189" "Belvedere_324,  vs  Westhoekvissersdorp_226," 0.0607 -0.0428 0.1622
"190" "Belvedere_324,  vs  WesthoekZuid_9," 0.0469 -0.0374 0.1354
"191" "Belvedere_324,  vs  Wetteren_548," 0.1565 0.0319 0.2375
"192" "Belvedere_324,  vs  WitteBurg_339," 0.0269 -0.0664 0.1472
"193" "Belvedere_324,  vs  Zwinbosjes_596," 0.1544 0.0318 0.237
"194" "Belvedere_324,  vs  Zwinbosjes-grazed_G229," 0.0925 -0.0138 0.206
"195" "Bredene_G205,  vs  Cabour_60," 0.0095 -0.0977 0.1672
"196" "Bredene_G205,  vs  DuinbossenDeHaan_G26," 0.1056 -0.0656 0.2792
"197" "Bredene_G205,  vs  FortNapoleon_G304," 0.0874 -0.0632 0.2474
"198" "Bredene_G205,  vs  Geel-Bel_292," 0.2229 0.0895 0.3142
"199" "Bredene_G205,  vs  Hamont-Achel1_D111," 0.2173 0.0845 0.298
"200" "Bredene_G205,  vs  Hamont-Achel2_D102," 0.1939 0.0471 0.2937
"201" "Bredene_G205,  vs  Hamont-Achel3_D97," 0.1848 0.0593 0.2825
"202" "Bredene_G205,  vs  Harchies_W2," 0.4371 0.2596 0.4857
"203" "Bredene_G205,  vs  HB-Doornpanne_256," 0.0658 -0.0571 0.2115
"204" "Bredene_G205,  vs  HB-Noord_247," 0.0791 -0.0455 0.2084
"205" "Bredene_G205,  vs  HB-Oost_241," 0.0695 -0.0593 0.2085
"206" "Bredene_G205,  vs  HB-Pylyserlaan_201," 0.0521 -0.0831 0.2148
"207" "Bredene_G205,  vs  Kalmthout_D84," 0.2478 0.0821 0.3424
"208" "Bredene_G205,  vs  Karthuizerduinen_T77," 0.0511 -0.0774 0.2187
"209" "Bredene_G205,  vs  Keiheuvel_D51," 0.2684 0.1204 0.3499
"210" "Bredene_G205,  vs  Kopberg_D24," 0.2225 0.0816 0.3185
"211" "Bredene_G205,  vs  Kortenhoeff-NL_D61," 0.4227 0.221 0.5097
"212" "Bredene_G205,  vs  Lagland_W28," 0.3191 0.1616 0.3803
"213" "Bredene_G205,  vs  MtStFrieux_667," 0.0619 -0.0773 0.2076
"214" "Bredene_G205,  vs  Oosthoekduinen_89," 0.0848 -0.045 0.2332
"215" "Bredene_G205,  vs  Oostvoordduinen_T78," 0.0403 -0.0898 0.2015
"216" "Bredene_G205,  vs  Plaatsduinen_440," 0.0326 -0.0896 0.1801
"217" "Bredene_G205,  vs  Raversijde1_G38," 0.1569 0.0037 0.2831
"218" "Bredene_G205,  vs  Raversijde2_G253," 0.0808 -0.0596 0.2174
"219" "Bredene_G205,  vs  Sangatte_687," 0.0328 -0.0776 0.1698
"220" "Bredene_G205,  vs  Schipgatduinen_T41," 0.0879 -0.0571 0.2277
"221" "Bredene_G205,  vs  Simliduinen_473," 0.0642 -0.0689 0.2257
"222" "Bredene_G205,  vs  Sint-Laureins1_G91," 0.0831 -0.0509 0.2343
"223" "Bredene_G205,  vs  Sint-Laureins2_G84," 0.018 -0.123 0.1844
"224" "Bredene_G205,  vs  Slack_632," 0.118 -0.0017 0.2391
"225" "Bredene_G205,  vs  SpanjaardduinenOostende_G153," 0.048 -0.0838 0.2258
"226" "Bredene_G205,  vs  TerYdeIWVA_407," 0.014 -0.0934 0.1704
"227" "Bredene_G205,  vs  TerYdeWest_382," 0.0096 -0.1126 0.1819
"228" "Bredene_G205,  vs  Tropiflora_31," 0.0713 -0.0448 0.2178
"229" "Bredene_G205,  vs  Veurne_569," 0.0123 -0.1025 0.1575
"230" "Bredene_G205,  vs  Vloethemveld-Noord_F16," 0.1491 -0.0096 0.2873
"231" "Bredene_G205,  vs  Vloethemveld-Zuid_F28," 0.1297 -0.0048 0.257
"232" "Bredene_G205,  vs  WarandeduinenMiddelkerke_G117," 0.0148 -0.1215 0.1885
"233" "Bredene_G205,  vs  WesthoekNO_140," 0.0309 -0.0895 0.1814
"234" "Bredene_G205,  vs  WesthoekOost_529," 0.0127 -0.094 0.1748
"235" "Bredene_G205,  vs  Westhoekvissersdorp_226," 0.1008 -0.0252 0.2325
"236" "Bredene_G205,  vs  WesthoekZuid_9," 0.0763 -0.0421 0.1994
"237" "Bredene_G205,  vs  Wetteren_548," 0.2638 0.0677 0.3729
"238" "Bredene_G205,  vs  WitteBurg_339," 0.0405 -0.069 0.1839
"239" "Bredene_G205,  vs  Zwinbosjes_596," 0.272 0.0962 0.3799
"240" "Bredene_G205,  vs  Zwinbosjes-grazed_G229," 0.1789 0.0159 0.3056
"241" "Cabour_60,  vs  DuinbossenDeHaan_G26," 0.025 -0.0887 0.167
"242" "Cabour_60,  vs  FortNapoleon_G304," 0.0263 -0.0675 0.137
"243" "Cabour_60,  vs  Geel-Bel_292," 0.15 0.0419 0.2203
"244" "Cabour_60,  vs  Hamont-Achel1_D111," 0.2259 0.0917 0.305
"245" "Cabour_60,  vs  Hamont-Achel2_D102," 0.2342 0.0929 0.3226
"246" "Cabour_60,  vs  Hamont-Achel3_D97," 0.2042 0.0926 0.2686
"247" "Cabour_60,  vs  Harchies_W2," 0.4274 0.2684 0.4616
"248" "Cabour_60,  vs  HB-Doornpanne_256," -0.0226 -0.0943 0.0908
"249" "Cabour_60,  vs  HB-Noord_247," -0.011 -0.0916 0.1129
"250" "Cabour_60,  vs  HB-Oost_241," -0.0125 -0.0941 0.1018
"251" "Cabour_60,  vs  HB-Pylyserlaan_201," -0.0278 -0.1146 0.1022
"252" "Cabour_60,  vs  Kalmthout_D84," 0.2259 0.0851 0.2981
"253" "Cabour_60,  vs  Karthuizerduinen_T77," -0.008 -0.0992 0.1123
"254" "Cabour_60,  vs  Keiheuvel_D51," 0.3004 0.1512 0.3857
"255" "Cabour_60,  vs  Kopberg_D24," 0.1614 0.0345 0.2509
"256" "Cabour_60,  vs  Kortenhoeff-NL_D61," 0.315 0.1642 0.3784
"257" "Cabour_60,  vs  Lagland_W28," 0.2743 0.147 0.317
"258" "Cabour_60,  vs  MtStFrieux_667," 0.0639 -0.0404 0.1662
"259" "Cabour_60,  vs  Oosthoekduinen_89," -0.0088 -0.0991 0.1263
"260" "Cabour_60,  vs  Oostvoordduinen_T78," -0.0632 -0.1266 0.0554
"261" "Cabour_60,  vs  Plaatsduinen_440," -0.0061 -0.0889 0.1071
"262" "Cabour_60,  vs  Raversijde1_G38," 0.0478 -0.0768 0.1935
"263" "Cabour_60,  vs  Raversijde2_G253," 0.0278 -0.0758 0.1498
"264" "Cabour_60,  vs  Sangatte_687," -0.0135 -0.0876 0.0983
"265" "Cabour_60,  vs  Schipgatduinen_T41," 0.0357 -0.0626 0.1585
